DATE;CONCEPT;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24;H25
2020-05-03;PRICE_SP;18.0;15.34;15.34;15.13;15.17;15.17;15.13;13.25;11.4;11.0;10.85;11.0;11.4;12.0;12.0;8.0;7.65;10.21;12.0;15.34;18.59;21.68;23.01;21.0;
2020-05-04;PRICE_SP;21.68;17.97;14.87;14.07;12.67;13.3;14.3;16.36;17.97;18.52;18.13;18.45;17.4;16.37;14.0;11.48;11.27;10.5;13.24;14.87;17.31;20.37;22.51;19.89;
2020-05-05;PRICE_SP;16.0;14.29;14.27;14.29;14.29;15.0;14.5;15.5;18.47;20.04;19.92;19.59;18.95;19.3;18.95;16.0;16.0;16.49;18.44;21.01;22.73;25.04;25.34;23.24;
2020-05-06;PRICE_SP;20.45;20.04;20.01;20.04;20.84;21.34;23.01;26.22;26.55;24.22;21.16;20.86;21.01;22.01;21.01;21.01;20.78;20.86;22.94;24.96;25.42;25.84;24.68;22.14;
2020-05-07;PRICE_SP;20.86;20.84;19.97;18.39;18.36;18.95;17.04;21.03;22.56;21.54;20.86;20.86;20.86;21.51;20.18;18.18;18.83;20.0;21.0;22.56;22.86;24.2;25.77;25.27;
2020-05-08;PRICE_SP;23.18;20.39;19.21;18.84;18.01;19.31;17.0;19.0;19.71;19.51;16.72;18.53;19.3;20.84;20.18;17.52;15.74;17.88;19.97;21.65;22.59;25.06;26.12;24.9;
2020-05-09;PRICE_SP;21.51;20.72;20.89;20.3;20.51;20.3;20.6;20.0;19.53;20.09;18.02;17.53;17.68;16.93;15.75;14.75;13.9;12.5;14.75;17.89;17.05;22.01;22.89;22.93;
2020-05-10;PRICE_SP;20.7;18.0;15.5;14.0;13.94;14.0;14.06;13.6;13.3;13.0;12.64;12.46;11.72;11.85;10.35;5.0;2.97;6.23;12.1;13.7;13.67;14.99;14.7;12.45;
2020-05-11;PRICE_SP;14.0;11.73;11.5;10.75;10.7;11.0;12.9;14.0;15.0;16.84;15.81;15.5;16.46;16.5;16.5;13.89;13.38;13.89;16.98;18.34;19.51;20.7;21.85;20.01;
2020-05-12;PRICE_SP;22.75;22.52;22.34;22.5;22.56;22.26;22.56;23.01;25.65;24.0;24.1;24.24;24.98;25.25;25.0;24.1;24.1;23.6;25.28;27.83;27.94;26.52;25.15;23.6;
2020-05-13;PRICE_SP;24.12;24.42;24.0;23.03;22.67;22.75;24.17;25.09;26.25;26.75;26.3;26.5;27.75;26.97;26.3;25.09;25.0;25.0;24.17;25.0;26.25;28.01;26.51;24.98;
2020-05-14;PRICE_SP;24.98;23.0;24.1;23.52;23.01;22.99;23.72;24.42;26.03;24.55;24.55;24.51;24.55;24.9;24.03;24.26;23.33;23.33;23.6;25.43;27.48;29.11;26.06;21.89;
2020-05-15;PRICE_SP;20.21;17.53;16.22;15.3;15.3;15.8;20.36;22.51;22.03;23.0;22.98;23.0;23.14;23.03;21.41;18.0;19.99;17.6;18.11;21.03;23.01;23.03;21.85;18.86;
2020-05-16;PRICE_SP;20.0;18.14;17.08;16.43;14.95;14.54;14.94;16.0;15.71;13.5;12.05;12.25;13.72;13.38;15.45;11.24;11.03;14.5;19.0;18.08;18.38;22.55;23.56;22.16;
2020-05-17;PRICE_SP;18.93;16.78;15.15;13.5;12.98;12.69;12.4;11.9;11.61;10.6;10.0;12.0;12.0;15.0;19.0;12.5;9.5;10.5;16.05;20.51;22.18;27.22;27.48;24.42;
2020-05-18;PRICE_SP;27.68;27.1;27.06;26.5;26.0;26.5;27.48;27.5;26.68;26.53;25.9;25.9;25.91;26.03;25.64;23.87;23.13;23.78;24.0;24.4;26.49;29.0;28.0;25.91;
2020-05-19;PRICE_SP;26.49;25.96;26.49;26.45;26.01;25.67;26.0;25.77;26.21;26.99;26.33;26.45;26.49;26.99;26.26;24.42;23.73;24.42;24.42;25.39;26.49;28.0;27.52;26.49;
2020-05-20;PRICE_SP;27.21;26.98;26.49;26.45;26.44;26.98;27.52;27.69;27.69;27.94;27.21;27.21;27.52;27.94;27.94;26.46;25.0;24.0;24.42;25.12;26.54;28.04;28.18;26.88;
2020-05-21;PRICE_SP;27.9;27.73;27.22;27.22;26.46;27.21;27.96;28.18;28.13;28.62;27.96;28.12;28.33;28.71;28.5;27.8;27.21;27.21;27.3;28.07;29.62;30.69;30.01;28.69;
2020-05-22;PRICE_SP;31.19;30.69;30.02;29.83;29.99;30.54;31.15;30.73;30.72;30.0;29.0;29.72;29.99;30.19;29.87;28.04;26.66;26.01;26.01;28.04;29.29;30.72;30.19;28.04;
2020-05-23;PRICE_SP;28.6;27.09;20.45;19.6;19.6;19.6;19.6;17.0;18.6;17.0;17.6;17.6;19.3;19.6;19.3;14.26;8.58;7.99;8.0;12.2;15.0;18.6;18.66;15.6;
2020-05-24;PRICE_SP;9.6;7.94;7.98;7.98;7.89;7.77;7.99;7.99;7.99;7.66;8.58;9.4;9.2;11.0;10.7;9.0;8.49;8.0;10.7;15.67;17.01;27.91;28.02;21.35;
2020-05-25;PRICE_SP;26.69;20.86;19.0;18.99;18.99;19.0;25.0;27.0;27.51;27.15;26.69;26.69;26.69;26.76;26.01;23.39;20.0;19.8;20.15;24.1;25.67;27.0;26.69;21.04;
2020-05-26;PRICE_SP;21.1;17.72;17.42;17.0;17.0;17.42;18.02;19.45;20.0;24.0;20.21;23.0;24.5;25.5;25.0;24.49;23.6;24.0;24.07;25.01;25.78;27.4;26.74;24.55;
2020-05-27;PRICE_SP;24.51;19.7;19.45;19.4;19.51;20.0;26.05;26.95;26.95;26.95;25.82;25.81;26.07;26.95;26.24;25.81;25.16;25.64;26.05;26.11;27.55;29.01;28.45;27.03;
2020-05-28;PRICE_SP;29.0;28.69;29.05;29.0;29.05;29.1;29.85;29.01;29.23;29.23;28.99;29.01;29.23;29.6;29.1;28.52;28.69;29.1;29.0;29.6;29.95;30.7;30.6;29.55;
2020-05-29;PRICE_SP;35.0;34.69;34.4;34.42;34.69;34.8;35.0;34.42;34.0;34.07;33.6;33.6;34.07;34.26;33.5;32.9;32.21;32.0;28.41;28.52;30.59;32.71;31.99;30.01;
2020-05-30;PRICE_SP;34.15;33.52;33.16;33.1;33.02;33.1;33.0;29.83;32.9;31.96;30.0;29.83;28.0;29.9;27.75;22.29;20.9;21.2;23.9;24.98;29.32;33.03;33.44;30.83;
2020-05-31;PRICE_SP;30.3;29.5;27.6;27.0;26.61;30.0;29.5;26.22;23.5;25.99;29.19;30.01;30.3;32.9;32.09;27.1;25.99;26.23;29.54;31.52;34.07;35.75;36.19;35.6;
2020-06-01;PRICE_SP;35.4;34.07;34.26;33.52;33.5;33.5;34.42;34.26;33.33;34.42;34.07;33.58;34.15;34.45;33.58;33.28;32.9;33.33;33.5;34.07;35.08;36.33;36.67;35.75;
2020-06-02;PRICE_SP;35.1;33.53;33.09;33.04;32.67;32.84;33.0;34.75;35.16;36.17;36.15;36.17;36.0;36.17;35.75;34.5;34.01;34.07;34.16;34.42;36.0;36.78;37.01;36.21;
2020-06-03;PRICE_SP;34.9;33.65;34.03;34.0;34.02;34.42;35.53;35.57;35.67;36.15;35.53;35.52;35.53;34.9;32.94;26.04;25.78;26.18;27.5;30.69;29.0;32.58;33.09;30.98;
2020-06-04;PRICE_SP;22.17;21.8;22.0;21.9;21.8;21.8;22.0;26.85;31.06;33.04;31.82;31.77;30.5;28.1;22.17;19.0;16.28;16.0;18.39;22.0;23.74;23.94;27.0;23.83;
2020-06-05;PRICE_SP;26.07;26.0;23.0;23.9;22.6;26.01;30.0;32.83;32.0;32.09;30.0;29.0;29.79;29.34;26.0;21.7;21.7;21.9;21.9;25.12;30.97;35.18;35.66;32.07;
2020-06-06;PRICE_SP;33.18;32.25;31.0;32.09;32.25;32.56;32.83;32.84;31.02;28.28;27.3;26.63;25.97;27.0;25.46;21.8;21.4;21.5;21.6;22.0;27.5;32.42;33.69;31.83;
2020-06-07;PRICE_SP;22.01;19.9;19.55;19.5;19.0;19.0;19.0;18.0;17.01;16.0;15.7;16.06;18.0;17.48;16.0;10.64;13.64;17.0;19.9;22.35;25.24;28.32;32.09;28.91;
2020-06-08;PRICE_SP;26.0;22.7;22.01;21.36;20.02;23.03;23.52;30.33;30.02;30.0;28.5;26.5;28.0;28.78;28.0;27.5;25.83;25.93;28.0;28.78;30.02;31.18;32.09;30.0;
2020-06-09;PRICE_SP;28.39;25.79;24.08;23.67;23.07;22.74;28.64;31.49;32.93;32.83;30.89;30.91;31.29;31.09;30.0;28.75;27.01;27.9;30.02;30.02;31.51;32.83;32.83;29.06;
2020-06-10;PRICE_SP;29.71;26.98;26.32;24.79;24.02;26.55;29.44;32.02;34.32;34.89;34.05;34.5;34.77;34.14;32.4;31.3;30.24;29.44;30.6;30.64;33.0;31.5;31.64;30.02;
2020-06-11;PRICE_SP;30.34;28.69;26.0;24.01;22.01;21.0;22.67;26.06;30.0;28.96;26.06;22.01;21.0;20.9;20.5;19.1;19.28;20.0;20.5;20.6;22.01;27.09;26.51;23.81;
2020-06-12;PRICE_SP;20.7;17.96;17.09;16.01;16.0;16.64;19.14;22.68;26.01;23.23;21.07;20.5;19.45;19.0;17.71;16.25;17.4;19.6;20.6;20.8;26.01;24.7;25.46;23.0;
2020-06-13;PRICE_SP;20.98;19.44;18.7;18.8;19.0;18.9;19.33;19.86;20.0;19.1;18.5;18.11;18.98;18.5;17.63;15.84;17.5;18.5;21.93;24.87;25.96;31.52;33.79;33.0;
2020-06-14;PRICE_SP;33.2;31.59;31.4;31.52;31.52;31.52;31.52;30.55;28.58;26.49;24.99;24.09;23.99;23.46;20.4;15.0;14.8;17.7;21.08;23.8;25.97;31.19;33.0;31.39;
2020-06-15;PRICE_SP;32.03;27.2;25.74;23.58;23.07;24.78;29.93;35.28;36.05;35.89;34.09;34.0;34.1;33.15;31.9;31.0;30.52;33.0;32.99;33.15;35.3;35.91;36.39;33.23;
2020-06-16;PRICE_SP;32.4;30.39;28.32;28.24;28.32;31.02;32.14;34.38;35.21;36.21;35.3;34.35;34.44;33.8;30.71;27.26;23.5;23.4;24.18;28.32;33.16;34.69;34.92;31.04;
2020-06-17;PRICE_SP;32.99;31.83;30.07;29.73;30.07;32.83;33.09;36.66;37.46;36.59;35.98;35.85;36.03;36.01;35.05;33.59;33.0;33.03;33.79;35.03;36.59;36.66;36.59;33.8;
2020-06-18;PRICE_SP;36.29;35.66;35.21;35.11;34.99;35.64;35.8;36.99;36.29;36.93;36.73;36.87;36.21;35.64;34.99;31.81;30.72;33.1;35.0;36.99;36.3;35.57;35.29;34.01;
2020-06-19;PRICE_SP;34.16;34.35;30.83;30.42;32.0;34.33;34.69;36.3;37.8;36.08;35.6;35.29;35.57;35.8;34.68;29.5;27.99;28.64;32.61;34.0;34.22;34.45;35.0;32.0;
2020-06-20;PRICE_SP;33.5;33.01;32.75;32.75;33.01;33.36;32.45;33.0;33.01;33.5;33.01;33.0;32.75;31.78;29.35;26.5;24.8;24.8;28.3;30.87;33.0;35.5;36.57;32.75;
2020-06-21;PRICE_SP;33.0;25.9;25.8;25.8;25.6;25.6;24.83;24.83;24.83;24.5;24.5;24.83;25.0;25.6;25.43;24.0;22.1;21.4;24.83;25.2;25.6;29.93;32.93;29.9;
2020-06-22;PRICE_SP;25.09;24.0;22.85;21.6;21.5;23.04;30.69;35.41;35.35;34.5;33.08;31.66;30.14;29.09;28.41;27.67;27.43;31.41;34.39;36.74;37.63;37.39;36.38;33.01;
2020-06-23;PRICE_SP;36.59;34.61;31.09;30.08;29.0;30.61;35.9;37.15;37.16;34.9;33.38;34.25;34.01;35.83;33.38;29.72;30.0;33.0;36.59;38.63;39.5;38.69;38.19;36.81;
2020-06-24;PRICE_SP;38.19;37.16;36.72;35.04;35.33;36.72;37.0;37.21;39.03;37.66;37.29;37.21;37.29;37.44;35.75;32.72;33.98;37.16;39.97;40.13;41.02;40.0;39.51;38.19;
2020-06-25;PRICE_SP;40.75;40.1;39.41;38.99;38.63;39.41;40.01;40.73;42.09;40.98;39.75;39.24;40.1;39.98;38.25;36.0;34.76;37.06;39.55;40.44;41.23;40.24;40.1;38.63;
2020-06-26;PRICE_SP;40.13;39.52;38.63;38.25;37.78;38.25;38.63;38.94;40.13;39.19;37.19;37.29;38.02;36.1;33.0;32.18;33.28;36.01;38.0;38.41;40.01;39.9;40.1;37.4;
2020-06-27;PRICE_SP;39.19;37.64;29.13;28.38;27.14;27.1;27.0;27.72;28.44;28.22;27.1;27.0;28.74;29.13;29.13;27.1;26.13;26.66;27.08;30.52;34.0;39.56;39.84;39.04;
2020-06-28;PRICE_SP;38.48;30.57;29.13;28.38;28.38;28.38;28.28;27.17;28.0;26.36;26.49;28.28;28.09;28.88;28.89;26.9;26.16;26.1;26.26;29.83;33.04;36.53;39.07;31.18;
2020-06-29;PRICE_SP;39.76;39.04;38.07;37.37;37.37;39.04;39.47;39.04;39.04;38.8;39.4;39.4;39.69;39.84;39.44;37.14;33.98;32.24;33.09;34.95;34.9;38.19;37.37;30.91;
2020-06-30;PRICE_SP;37.27;34.01;32.57;31.98;32.13;36.37;37.91;37.91;39.84;39.94;39.84;40.01;39.44;39.19;38.37;37.19;34.98;37.37;38.8;39.9;39.04;39.84;39.76;38.14;
2020-07-01;PRICE_SP;40.44;39.37;38.99;38.02;37.91;38.01;38.8;37.97;39.99;39.75;39.31;38.86;40.15;39.41;35.63;28.47;27.5;31.99;33.29;37.5;39.26;40.12;40.25;37.91;
2020-07-02;PRICE_SP;34.53;30.91;28.38;27.5;27.9;30.19;38.5;40.82;41.15;41.37;41.12;40.75;40.87;40.01;37.87;34.39;29.13;28.09;29.02;29.02;29.13;37.11;38.37;32.18;
2020-07-03;PRICE_SP;37.87;33.99;29.02;27.62;29.02;29.86;35.87;38.87;38.74;38.95;38.95;38.18;37.49;37.87;35.05;31.72;30.47;32.3;37.29;38.87;37.02;35.3;36.15;31.49;
2020-07-04;PRICE_SP;34.49;28.1;27.1;27.02;26.0;26.0;26.09;27.1;27.13;27.13;27.22;28.1;28.44;30.5;30.18;26.09;25.72;25.7;26.81;28.03;29.01;36.87;38.41;31.01;
2020-07-05;PRICE_SP;28.75;27.0;25.31;24.5;24.21;24.21;24.21;24.1;24.0;23.1;23.25;24.0;25.01;26.8;27.0;25.31;23.91;23.91;22.88;25.22;26.4;29.5;38.0;30.04;
2020-07-06;PRICE_SP;26.45;21.9;20.51;19.4;18.5;18.5;22.8;28.27;28.9;29.1;30.75;32.0;32.51;32.5;29.46;28.29;26.79;28.36;29.05;34.22;34.51;35.31;37.23;36.14;
2020-07-07;PRICE_SP;33.27;28.54;27.96;27.3;27.15;27.9;33.83;37.65;37.2;35.91;34.21;35.36;39.13;39.08;38.0;35.14;34.01;35.66;38.54;40.84;40.84;40.1;40.15;37.0;
2020-07-08;PRICE_SP;36.3;32.7;30.41;29.92;29.55;30.3;36.98;40.0;40.02;40.02;40.02;40.02;40.3;40.6;40.2;39.99;40.02;40.1;40.1;39.88;39.91;40.22;40.2;39.16;
2020-07-09;PRICE_SP;39.94;35.41;32.66;30.13;30.0;32.63;38.17;41.7;42.84;43.12;43.07;43.0;43.23;42.53;40.75;39.84;39.9;41.7;42.64;42.84;43.17;43.82;43.68;41.91;
2020-07-10;PRICE_SP;41.2;39.27;35.6;33.06;30.95;31.4;36.64;41.01;42.94;42.54;41.76;41.11;40.87;40.5;40.02;39.27;36.24;36.09;38.98;38.01;36.25;39.0;38.5;29.52;
2020-07-11;PRICE_SP;34.57;29.9;27.98;27.03;26.1;26.1;26.09;26.3;26.3;26.5;26.92;27.5;27.6;26.3;26.1;25.9;25.74;26.5;30.42;34.0;36.15;35.91;37.73;34.92;
2020-07-12;PRICE_SP;32.97;28.82;26.19;25.03;24.7;24.1;24.1;24.1;24.31;24.1;24.99;25.1;26.18;27.9;29.16;27.0;26.0;27.0;29.05;35.12;37.33;39.27;41.2;37.45;
2020-07-13;PRICE_SP;34.65;27.5;25.7;25.1;25.1;26.51;34.64;39.27;38.12;37.68;34.95;33.66;34.28;35.0;34.65;32.84;34.0;37.41;36.18;36.1;38.99;39.0;38.99;34.64;
2020-07-14;PRICE_SP;34.47;29.79;28.16;27.74;27.0;26.77;27.0;27.85;33.26;36.4;36.15;36.52;36.98;37.5;37.13;36.57;36.2;38.3;37.55;37.0;35.42;36.2;35.01;31.97;
2020-07-15;PRICE_SP;35.55;27.82;26.69;26.0;26.0;26.22;27.18;27.7;31.63;34.07;31.26;27.77;33.0;34.99;32.99;33.53;34.07;32.57;27.77;29.36;34.07;37.11;36.92;31.14;
2020-07-16;PRICE_SP;36.19;32.5;27.82;27.5;27.04;27.82;29.24;36.03;36.22;37.0;36.8;36.8;37.65;39.93;38.8;37.65;37.51;37.05;36.56;36.32;36.5;37.05;36.72;34.72;
2020-07-17;PRICE_SP;35.3;30.0;27.0;26.5;26.5;27.2;28.56;28.34;30.02;31.18;30.53;30.47;33.49;36.05;35.74;34.49;33.99;33.49;32.24;35.01;36.05;37.0;37.0;36.0;
2020-07-18;PRICE_SP;34.57;30.54;27.62;26.63;26.0;25.75;25.8;26.5;26.87;26.73;27.37;27.44;31.5;33.0;33.49;28.63;27.5;28.04;34.65;37.95;38.41;38.0;39.45;37.52;
2020-07-19;PRICE_SP;38.69;36.72;33.41;30.58;28.3;28.09;27.47;26.82;26.1;25.8;25.7;25.9;27.0;27.2;27.2;25.8;25.6;26.0;29.8;36.15;37.52;37.95;40.42;36.69;
2020-07-20;PRICE_SP;32.02;27.57;26.4;26.01;26.0;27.07;35.24;38.29;39.0;38.27;36.51;36.69;38.29;38.55;38.29;37.69;36.4;36.1;39.12;39.7;40.69;41.0;40.8;37.52;
2020-07-21;PRICE_SP;31.35;27.68;26.73;26.51;26.54;27.59;33.8;38.19;38.7;38.43;38.24;38.0;38.43;38.47;38.7;37.95;38.43;38.55;40.51;42.93;41.81;40.48;39.72;37.95;
2020-07-22;PRICE_SP;40.69;40.3;38.43;38.43;38.63;40.3;40.02;40.69;41.78;42.03;41.69;41.44;41.61;41.2;40.62;39.58;40.32;39.58;42.19;43.82;43.9;41.96;41.44;39.58;
2020-07-23;PRICE_SP;41.8;41.15;40.14;39.9;39.9;40.3;40.51;41.69;43.2;42.86;43.09;43.36;43.95;43.4;44.0;42.44;42.86;41.98;42.86;43.49;43.64;42.09;41.69;38.58;
2020-07-24;PRICE_SP;35.8;30.07;28.6;28.3;28.3;28.6;30.09;36.14;39.95;40.8;40.3;40.42;41.01;41.59;41.25;39.99;40.11;36.9;35.03;36.85;37.39;37.04;37.17;34.65;
2020-07-25;PRICE_SP;34.63;30.56;28.6;32.72;34.07;36.49;34.0;34.49;37.7;38.56;36.6;36.2;36.1;37.49;35.01;30.0;28.4;28.3;28.9;31.58;32.22;33.49;33.61;30.0;
2020-07-26;PRICE_SP;34.43;30.87;27.4;27.4;27.33;27.4;27.2;27.13;27.1;27.24;27.26;27.4;27.4;28.0;28.88;27.33;27.26;27.26;27.33;29.58;32.91;38.95;40.99;40.62;
2020-07-27;PRICE_SP;39.9;39.36;37.0;34.07;34.0;34.02;36.69;38.8;39.52;39.98;39.79;40.6;40.44;40.0;39.9;38.47;36.55;37.87;38.5;39.36;37.98;39.52;39.46;37.0;
2020-07-28;PRICE_SP;35.43;30.32;29.8;29.7;29.8;30.1;30.24;35.37;40.0;40.44;40.0;40.7;40.7;40.0;39.17;35.38;33.12;34.52;37.42;38.53;37.08;36.91;39.52;37.09;
2020-07-29;PRICE_SP;33.99;29.01;28.8;28.45;28.41;28.8;31.41;38.47;40.0;40.5;40.31;40.84;40.86;41.17;40.49;39.94;40.0;40.58;41.4;42.68;42.68;42.37;43.78;40.98;
2020-07-30;PRICE_SP;40.06;38.64;34.07;34.0;34.01;35.0;35.73;40.9;41.55;42.01;40.9;41.47;42.04;42.0;41.7;41.47;41.55;41.65;42.78;43.4;44.55;44.92;44.54;41.77;
2020-07-31;PRICE_SP;39.68;35.0;38.2;36.9;37.61;38.2;37.21;40.18;42.84;43.03;43.45;44.27;44.97;46.14;44.39;43.01;42.86;43.73;43.97;44.9;45.45;46.15;44.97;42.5;
2020-08-01;PRICE_SP;37.96;32.4;31.01;30.3;30.3;30.3;29.95;29.89;30.99;33.02;31.98;33.66;35.79;36.6;33.48;30.33;30.3;32.62;37.37;38.78;38.37;37.78;37.12;33.8;
2020-08-02;PRICE_SP;30.67;27.82;27.09;27.51;27.08;27.62;27.15;26.79;26.79;27.62;27.63;28.01;28.1;27.4;26.43;24.16;23.86;25.56;28.08;28.9;34.14;35.49;38.43;35.1;
2020-08-03;PRICE_SP;30.3;29.0;28.5;28.1;27.44;28.33;34.12;39.19;41.0;41.53;41.2;41.16;40.97;39.9;38.24;37.18;37.75;39.67;40.06;39.16;39.97;40.83;40.16;35.05;
2020-08-04;PRICE_SP;31.6;29.0;29.0;28.87;28.5;28.7;30.3;36.24;39.97;40.12;38.59;35.75;37.0;36.88;35.22;34.33;33.37;37.72;40.41;41.01;41.2;41.16;39.83;34.8;
2020-08-05;PRICE_SP;34.64;31.0;30.3;30.3;32.0;32.0;33.43;34.11;36.84;36.11;36.1;38.0;39.01;39.76;39.16;36.85;34.07;33.79;39.67;43.04;43.4;42.43;41.69;36.71;
2020-08-06;PRICE_SP;38.59;36.0;30.72;29.97;29.77;29.97;32.0;37.27;38.45;38.45;36.91;36.6;38.59;39.27;38.36;36.01;36.19;39.69;42.6;43.37;46.15;43.39;41.39;37.0;
2020-08-07;PRICE_SP;38.64;33.0;29.97;29.97;30.78;32.86;35.54;39.09;39.2;39.75;38.49;38.97;41.34;40.9;39.99;36.73;38.64;40.11;43.82;44.58;47.07;44.4;42.47;39.99;
2020-08-08;PRICE_SP;39.27;39.75;39.27;38.27;38.64;38.31;37.0;36.99;34.07;37.68;37.0;34.99;35.98;32.65;30.3;31.74;29.77;33.2;38.1;40.7;41.2;40.77;40.77;39.49;
2020-08-09;PRICE_SP;39.79;39.49;38.07;37.51;32.73;37.66;32.29;33.72;32.29;32.27;29.9;29.84;30.56;29.78;29.75;29.0;28.7;29.46;35.0;39.9;40.24;41.82;42.11;39.78;
2020-08-10;PRICE_SP;33.9;29.75;29.0;29.1;29.1;29.75;36.9;38.61;40.35;41.0;40.57;38.97;41.4;41.46;40.86;39.57;40.0;42.21;42.46;42.57;43.4;43.4;42.04;37.78;
2020-08-11;PRICE_SP;40.24;33.92;32.34;30.75;30.49;32.67;36.1;38.99;40.24;41.65;41.3;40.47;41.3;41.52;39.53;39.0;38.99;39.53;41.46;42.11;43.6;44.21;42.68;40.03;
2020-08-12;PRICE_SP;39.26;37.01;33.07;32.05;30.8;31.25;34.93;39.0;41.4;42.44;42.19;41.92;41.7;41.51;40.77;39.0;38.99;39.49;40.0;41.56;43.3;45.07;44.02;41.84;
2020-08-13;PRICE_SP;41.2;39.98;38.0;37.01;36.82;38.07;34.88;40.6;41.55;42.26;41.74;40.29;41.93;41.74;39.99;38.09;39.0;41.92;42.44;42.79;43.97;44.29;42.44;41.47;
2020-08-14;PRICE_SP;33.41;32.24;31.07;30.18;30.07;32.1;34.01;35.74;39.53;41.0;41.42;40.5;40.67;39.17;37.61;37.01;38.01;36.2;36.1;37.5;40.24;41.91;40.0;35.39;
2020-08-15;PRICE_SP;39.17;36.26;31.77;30.31;29.92;29.06;29.0;29.1;30.38;31.39;30.14;29.91;29.53;28.0;27.14;26.07;27.3;28.5;28.9;32.2;39.59;39.93;39.59;34.14;
2020-08-16;PRICE_SP;33.12;29.0;28.0;26.5;26.15;25.7;26.0;25.95;28.0;28.36;25.51;24.11;25.0;22.64;28.0;24.11;22.5;28.11;29.11;36.98;39.77;40.21;39.98;35.07;
2020-08-17;PRICE_SP;34.9;28.75;28.25;27.75;27.91;30.13;34.9;38.62;39.67;40.42;39.67;38.77;39.01;38.67;38.09;34.64;34.0;34.63;34.63;38.09;41.03;44.31;43.5;38.74;
2020-08-18;PRICE_SP;37.7;33.68;31.27;29.92;29.95;32.79;37.07;41.06;42.78;43.0;42.23;41.21;40.8;39.59;36.5;35.99;37.6;39.59;39.66;41.09;42.78;44.58;43.2;40.29;
2020-08-19;PRICE_SP;38.29;35.89;32.52;30.48;30.25;33.43;39.0;40.73;40.65;41.69;38.42;38.82;38.29;33.68;33.25;28.25;27.5;27.0;26.5;30.0;38.29;41.0;39.79;33.97;
2020-08-20;PRICE_SP;33.16;28.6;27.0;26.5;27.5;28.03;33.0;37.74;39.79;40.49;39.82;38.08;37.21;34.62;33.18;30.0;29.0;30.22;32.48;36.2;41.7;43.82;42.23;37.57;
2020-08-21;PRICE_SP;34.67;30.32;27.0;26.0;25.75;27.0;28.16;35.46;38.98;38.0;33.9;32.97;33.48;32.61;31.32;28.24;27.92;33.9;38.73;41.2;41.6;41.83;40.08;36.91;
2020-08-22;PRICE_SP;32.29;27.57;27.0;27.0;26.4;26.3;27.0;32.99;33.0;36.37;31.7;36.37;37.12;38.29;38.29;31.07;27.45;27.19;26.64;30.27;34.43;39.77;39.79;37.87;
2020-08-23;PRICE_SP;38.07;35.53;31.88;28.1;27.9;27.8;27.7;25.5;25.5;25.15;23.77;25.15;27.0;28.1;28.1;25.5;20.0;22.88;28.0;33.41;37.32;38.87;38.07;31.99;
2020-08-24;PRICE_SP;32.26;27.95;27.14;25.5;25.5;28.9;39.79;40.06;40.06;39.98;38.29;39.55;40.55;42.26;42.1;41.2;41.92;42.09;42.15;43.23;46.78;50.84;46.78;43.97;
2020-08-25;PRICE_SP;42.6;39.53;34.48;32.76;32.68;34.7;43.71;44.84;48.09;45.24;43.07;41.69;40.07;38.8;35.91;35.57;35.65;39.0;40.99;42.04;43.25;43.64;40.45;37.69;
2020-08-26;PRICE_SP;31.93;31.07;30.13;30.2;31.0;32.32;32.93;37.09;37.82;37.86;38.6;40.62;42.57;42.31;42.51;41.48;40.3;42.57;44.77;46.0;47.5;53.0;48.38;44.86;
2020-08-27;PRICE_SP;46.91;42.91;40.02;38.93;38.3;40.02;42.93;47.78;51.04;50.81;49.69;50.01;49.46;49.46;46.91;46.91;46.91;45.51;45.82;46.91;48.01;51.49;47.74;45.42;
2020-08-28;PRICE_SP;39.9;37.3;34.73;32.47;32.01;34.74;40.88;45.71;47.99;49.01;46.01;45.51;46.0;44.33;41.44;38.25;38.25;33.27;32.27;33.37;37.72;43.48;41.38;39.19;
2020-08-29;PRICE_SP;36.82;33.76;30.74;29.27;28.31;29.0;29.6;29.97;35.94;38.3;30.53;28.95;28.95;29.0;28.34;24.0;21.0;20.2;23.1;28.47;33.76;43.82;41.92;39.26;
2020-08-30;PRICE_SP;38.2;34.98;32.08;31.34;30.74;30.98;30.59;30.74;31.97;32.25;32.39;32.25;31.38;30.4;29.97;29.23;29.98;31.41;35.18;39.08;42.7;43.13;41.97;37.0;
2020-08-31;PRICE_SP;33.39;30.82;28.89;28.43;29.41;34.39;45.24;42.92;44.88;44.3;41.06;39.9;44.18;45.18;44.88;44.35;44.35;44.88;46.18;47.88;51.18;55.69;50.77;45.0;
2020-09-01;PRICE_SP;42.71;38.0;36.55;35.0;36.2;38.89;48.08;50.74;51.55;52.5;51.34;53.46;50.86;49.77;47.12;47.0;48.58;49.27;48.03;46.19;48.08;50.02;44.35;40.01;
2020-09-02;PRICE_SP;41.67;38.02;36.35;34.72;35.7;38.35;44.07;44.35;46.0;47.01;44.35;44.35;45.02;44.11;43.96;44.02;46.46;48.01;48.03;49.77;51.08;52.18;49.34;43.94;
2020-09-03;PRICE_SP;44.55;40.93;38.36;35.84;35.43;38.73;49.5;53.22;55.01;52.35;48.17;48.0;46.98;44.35;44.3;41.47;42.65;44.69;50.12;51.89;54.51;52.57;50.01;44.11;
