DATE;CONCEPT;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24;H25
2023-05-04;PRICE_SP;86.0;79.61;79.81;79.61;80.01;82.2;100.68;115.09;119.9;104.42;90.0;79.6;71.07;62.27;59.79;65.14;69.22;75.73;80.61;108.0;115.52;128.58;121.63;115.09;
2023-05-05;PRICE_SP;110.39;104.09;101.38;101.38;94.0;101.38;110.9;114.87;112.58;102.61;95.89;91.03;84.99;82.0;78.9;80.0;75.43;82.0;101.38;111.05;130.0;127.05;115.56;110.9;
2023-05-06;PRICE_SP;118.71;116.0;107.98;100.0;100.7;107.98;110.0;108.95;95.13;93.28;82.53;74.42;71.61;55.8;50.0;63.16;50.0;58.0;72.01;102.19;112.07;118.77;115.0;109.94;
2023-05-07;PRICE_SP;106.78;95.02;90.0;84.3;83.71;84.86;85.08;82.48;77.51;57.01;30.0;25.0;25.0;25.0;25.0;10.1;4.17;5.0;20.0;74.99;107.43;111.0;115.5;100.0;
2023-05-08;PRICE_SP;107.0;88.58;87.23;84.01;84.16;103.64;117.09;120.0;115.0;100.01;92.04;83.49;83.0;83.71;77.99;78.0;78.91;82.51;83.69;110.68;122.76;126.14;120.0;110.68;
2023-05-09;PRICE_SP;105.59;97.76;95.0;96.09;94.0;105.0;111.58;121.0;117.88;107.54;99.76;105.59;103.18;77.99;71.41;45.0;35.0;35.0;43.71;72.01;101.91;110.99;104.67;89.93;
2023-05-10;PRICE_SP;95.0;90.09;88.38;86.19;81.77;81.01;88.8;104.28;105.0;84.0;70.42;69.61;69.16;68.91;60.0;45.21;45.1;49.0;68.0;77.62;105.46;129.0;115.32;109.11;
2023-05-11;PRICE_SP;100.0;96.94;96.0;84.17;82.0;88.51;97.76;109.93;103.95;89.0;70.0;65.62;65.01;64.81;64.16;50.01;45.21;45.31;45.31;69.57;100.3;112.37;113.95;101.66;
2023-05-12;PRICE_SP;98.53;90.55;89.84;90.0;90.42;95.47;101.63;115.47;103.04;93.09;72.0;61.01;60.61;60.16;44.99;31.0;7.62;14.0;20.0;60.41;89.84;96.8;99.81;93.0;
2023-05-13;PRICE_SP;87.82;85.44;87.16;78.1;76.0;77.7;79.03;83.01;63.6;35.75;10.0;5.0;5.0;5.0;4.17;3.0;2.91;4.16;10.0;44.99;83.0;101.11;100.2;94.81;
2023-05-14;PRICE_SP;77.95;70.12;60.8;70.12;70.12;70.26;70.51;65.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;4.28;60.53;97.81;98.96;90.84;
2023-05-15;PRICE_SP;92.86;88.27;82.09;73.69;71.96;73.84;86.05;99.57;93.0;55.5;42.91;14.0;5.0;4.17;4.17;4.16;4.16;4.16;4.17;44.16;93.0;103.5;101.81;88.27;
2023-05-16;PRICE_SP;67.81;65.0;49.52;47.81;46.0;48.01;65.3;70.12;66.82;40.35;14.0;5.0;5.0;12.95;12.95;4.17;5.0;14.27;20.0;46.0;74.11;99.25;74.5;65.51;
2023-05-17;PRICE_SP;71.05;51.38;45.6;45.4;43.21;43.99;65.3;67.81;58.0;44.0;35.0;25.0;27.37;33.91;26.78;18.16;34.41;40.0;35.01;50.0;73.27;99.25;87.0;69.0;
2023-05-18;PRICE_SP;66.3;56.0;53.87;53.87;66.0;67.22;69.07;87.77;72.37;49.99;40.8;35.0;29.99;22.33;20.0;20.0;15.0;20.3;28.0;41.05;70.12;94.94;88.25;73.96;
2023-05-19;PRICE_SP;76.88;73.54;70.58;71.98;69.07;71.16;73.23;76.48;69.58;46.07;42.77;40.0;42.77;42.77;30.87;30.87;30.87;39.47;43.17;47.97;80.49;95.0;95.17;85.78;
2023-05-20;PRICE_SP;71.44;66.07;66.52;60.0;59.61;55.7;62.08;62.46;59.76;40.04;6.2;4.16;10.17;5.0;5.0;4.16;4.16;25.94;53.68;64.66;70.0;81.06;78.6;70.0;
2023-05-21;PRICE_SP;52.2;40.04;33.88;28.77;29.95;28.26;30.81;27.55;20.0;2.14;0.0;1.5;1.6;2.91;4.16;1.6;1.6;4.16;41.34;61.33;78.12;91.0;89.94;83.5;
2023-05-22;PRICE_SP;88.29;82.66;82.46;82.66;81.0;83.97;90.32;103.56;113.42;105.79;93.02;86.07;85.17;82.66;80.0;73.64;79.69;80.53;84.49;89.1;91.47;102.32;100.0;90.0;
2023-05-23;PRICE_SP;96.15;93.6;82.0;80.0;79.57;79.57;79.57;93.46;98.66;92.0;83.25;75.75;73.87;64.92;65.21;62.96;60.0;65.01;79.57;97.09;100.11;105.0;104.79;98.53;
2023-05-24;PRICE_SP;94.53;90.0;78.77;75.21;75.0;75.4;75.76;96.0;100.46;98.66;85.92;81.0;80.58;78.77;75.21;74.75;71.75;72.0;75.47;89.25;95.71;104.96;102.0;98.28;
2023-05-25;PRICE_SP;98.66;88.55;77.82;75.0;73.72;75.93;97.83;105.0;104.0;83.35;70.85;55.78;41.87;38.0;38.0;34.99;41.89;70.83;71.35;77.09;93.99;102.18;106.29;98.24;
2023-05-26;PRICE_SP;88.11;76.4;74.06;66.58;61.71;62.0;73.53;94.2;95.06;81.87;55.31;35.57;23.29;20.0;4.4;4.17;22.91;53.45;65.1;83.92;95.06;120.0;116.63;99.77;
2023-05-27;PRICE_SP;96.86;90.0;84.73;81.35;84.85;87.26;90.27;87.29;87.26;87.26;87.26;87.26;87.26;82.01;66.75;61.71;57.85;58.41;84.85;95.11;100.82;108.21;109.35;110.0;
2023-05-28;PRICE_SP;105.42;100.0;99.37;100.0;100.0;100.0;97.85;90.42;83.06;78.87;78.97;78.29;70.77;70.47;69.57;54.17;50.0;51.0;55.0;73.28;100.01;109.08;115.38;107.64;
2023-05-29;PRICE_SP;91.84;91.84;84.75;84.75;84.75;85.8;100.0;112.89;110.2;100.9;100.75;84.95;84.85;84.45;83.85;81.42;80.0;81.0;84.05;84.95;121.0;131.86;129.4;119.0;
2023-05-30;PRICE_SP;92.12;85.73;84.85;84.75;84.75;84.85;98.61;109.19;110.0;98.0;93.01;84.75;83.85;82.26;80.0;75.0;75.0;80.0;84.34;98.82;105.08;124.03;122.55;99.22;
2023-05-31;PRICE_SP;102.0;96.0;95.0;95.0;87.35;95.67;100.0;103.68;100.23;95.67;78.89;68.5;69.44;68.25;67.24;65.7;65.7;68.85;78.89;85.0;105.0;119.06;115.0;96.61;
2023-06-01;PRICE_SP;94.09;87.0;87.0;89.01;81.0;80.1;88.1;98.5;99.07;87.3;73.86;72.81;72.81;72.0;70.49;69.0;68.18;73.0;86.16;99.35;102.5;103.79;101.77;92.02;
2023-06-02;PRICE_SP;89.51;80.1;77.0;77.0;74.26;80.0;89.33;91.72;93.3;87.44;89.82;82.1;81.1;81.1;77.23;77.07;80.82;88.0;85.8;91.4;99.82;103.53;103.11;101.09;
2023-06-03;PRICE_SP;95.67;86.81;90.02;90.0;95.67;93.74;87.0;86.0;80.75;80.05;70.99;60.0;57.4;60.0;60.0;56.41;56.0;61.0;75.0;80.1;81.1;102.0;103.34;95.67;
2023-06-04;PRICE_SP;92.0;90.16;89.96;89.35;86.65;84.69;80.0;78.75;63.01;47.99;25.0;25.0;25.0;40.0;40.0;30.0;30.0;45.14;78.21;83.5;90.57;99.3;103.64;95.67;
2023-06-05;PRICE_SP;97.1;91.59;90.99;91.36;90.69;82.1;93.0;99.39;99.95;85.77;75.0;70.08;68.99;66.54;67.16;68.79;75.92;87.92;88.35;95.12;101.46;103.67;100.0;88.76;
2023-06-06;PRICE_SP;92.52;90.0;89.41;85.0;80.1;80.1;90.02;99.03;102.7;94.9;86.21;82.0;76.41;73.26;68.5;71.12;74.4;84.0;90.38;95.0;101.11;101.57;96.56;89.99;
2023-06-07;PRICE_SP;83.0;76.2;73.99;68.05;65.7;70.2;74.9;95.05;101.35;97.69;92.83;89.06;88.87;85.01;80.1;81.1;80.35;87.92;96.72;97.74;103.25;107.36;100.5;94.9;
2023-06-08;PRICE_SP;93.93;89.26;82.83;74.95;73.57;73.57;89.85;92.78;91.4;83.76;74.64;68.5;64.22;64.4;64.06;67.93;71.17;76.1;73.52;89.85;98.6;100.55;96.58;91.0;
2023-06-09;PRICE_SP;95.0;89.7;79.73;76.0;75.8;76.42;79.93;93.67;93.31;91.31;82.26;70.92;68.0;67.0;62.4;59.75;59.75;63.12;72.0;92.6;104.43;104.12;102.52;100.26;
2023-06-10;PRICE_SP;91.99;90.03;89.06;89.06;89.36;91.31;91.99;90.03;90.0;81.0;68.0;64.0;61.85;61.55;55.0;50.0;48.61;56.62;74.97;86.16;95.0;110.0;111.81;103.64;
2023-06-11;PRICE_SP;90.59;89.06;89.65;89.36;85.75;89.06;89.65;88.5;75.0;57.01;50.61;20.0;15.0;20.0;15.0;15.0;10.0;27.92;69.7;93.46;105.14;111.99;111.81;103.53;
2023-06-12;PRICE_SP;94.33;85.08;85.02;81.63;83.95;95.0;104.81;107.75;104.74;103.26;95.0;90.48;87.17;83.34;81.1;78.7;79.18;87.06;92.91;95.0;108.3;116.93;107.03;98.12;
2023-06-13;PRICE_SP;102.3;99.95;99.95;99.95;95.0;92.25;101.94;106.16;104.34;102.81;85.08;80.1;79.02;73.22;71.33;68.15;68.99;68.75;69.9;73.79;101.94;105.0;105.0;98.38;
2023-06-14;PRICE_SP;96.28;88.68;86.98;86.25;85.83;93.43;97.72;99.75;85.0;69.0;66.17;55.07;65.5;67.99;67.77;68.07;68.07;71.22;75.92;97.79;102.37;114.69;114.21;105.0;
2023-06-15;PRICE_SP;107.12;102.77;100.62;100.38;100.37;98.5;104.67;110.0;107.12;105.2;103.3;98.02;92.24;90.0;90.0;92.01;95.0;99.01;100.0;103.57;109.55;142.1;146.8;118.68;
2023-06-16;PRICE_SP;126.16;122.98;122.98;122.98;113.05;117.72;132.0;149.83;145.59;124.16;112.2;108.99;107.35;106.76;103.31;97.01;97.1;100.1;118.75;126.0;137.0;156.13;151.85;138.18;
2023-06-17;PRICE_SP;130.81;122.8;119.97;116.39;118.23;120.75;111.82;108.01;101.0;95.6;85.0;69.99;59.36;48.4;39.38;56.08;50.0;60.0;76.41;97.01;132.23;141.81;142.0;136.65;
2023-06-18;PRICE_SP;126.78;108.87;103.19;100.0;96.01;86.81;94.75;92.06;85.0;78.17;63.53;53.88;46.0;29.52;25.1;49.14;55.0;70.11;80.77;104.0;125.47;134.02;137.06;128.13;
2023-06-19;PRICE_SP;106.37;93.49;100.0;100.0;90.69;95.61;109.78;130.15;132.23;115.33;103.78;97.02;93.11;90.0;87.0;85.9;86.0;93.0;87.3;110.75;131.73;144.68;142.86;134.48;
2023-06-20;PRICE_SP;120.8;110.28;103.98;112.01;104.12;101.07;111.89;126.21;129.06;121.82;114.01;109.8;99.9;101.52;97.76;88.78;88.78;95.0;106.81;110.07;127.71;142.25;138.0;120.11;
2023-06-21;PRICE_SP;121.99;110.7;104.7;103.89;103.74;106.98;123.4;137.67;139.51;126.01;114.07;110.07;104.57;99.73;95.78;99.11;100.12;113.44;108.1;116.47;135.3;148.06;151.15;134.79;
2023-06-22;PRICE_SP;137.85;135.71;135.0;134.55;131.94;137.55;137.55;143.38;143.89;127.59;112.0;106.61;104.0;106.0;99.46;94.1;93.6;94.1;93.9;120.0;143.89;147.18;138.0;120.84;
2023-06-23;PRICE_SP;126.92;121.37;109.64;104.25;98.1;101.99;115.09;128.7;131.23;121.93;107.12;98.1;93.01;87.37;82.55;82.17;90.0;92.26;106.5;126.43;136.9;134.96;130.1;121.87;
2023-06-24;PRICE_SP;117.28;109.66;102.84;106.57;106.57;106.57;92.3;92.3;90.57;81.69;57.64;25.0;20.0;25.0;25.0;10.0;28.2;80.98;89.6;101.0;113.52;129.91;132.82;131.05;
2023-06-25;PRICE_SP;127.59;123.21;115.0;105.06;105.0;103.23;105.06;90.3;74.71;32.55;9.69;0.1;0.01;9.15;5.1;0.0;9.69;68.99;81.3;95.01;105.0;122.49;127.59;118.76;
2023-06-26;PRICE_SP;92.3;90.0;79.5;77.75;79.5;80.0;87.9;110.11;112.8;101.52;87.9;83.17;82.68;77.58;72.71;72.11;71.61;86.0;97.0;109.59;115.0;125.73;129.16;118.66;
2023-06-27;PRICE_SP;113.82;95.0;91.57;89.09;86.36;90.55;108.89;115.8;115.31;91.95;90.0;88.03;84.67;85.31;84.74;83.2;89.05;96.4;107.12;115.7;121.1;127.6;125.06;116.16;
2023-06-28;PRICE_SP;97.95;90.54;87.0;86.16;86.16;90.27;93.8;112.63;120.1;108.0;101.89;99.3;101.18;97.42;95.59;95.39;97.6;105.0;105.0;115.24;122.93;130.9;130.0;121.1;
2023-06-29;PRICE_SP;119.46;110.06;107.51;104.5;97.09;101.54;113.97;129.29;127.5;116.39;105.95;98.6;97.98;96.88;89.0;85.0;83.96;83.51;82.51;83.9;97.96;122.03;124.76;112.63;
2023-06-30;PRICE_SP;115.04;103.41;96.68;85.13;83.08;85.0;92.13;116.7;114.33;90.0;79.1;83.07;86.87;89.0;86.87;80.0;80.0;78.6;86.9;111.08;118.05;118.05;123.2;115.4;
2023-07-01;PRICE_SP;102.51;102.51;89.19;87.5;86.79;85.0;85.0;80.0;62.29;50.41;43.71;24.61;16.83;4.43;1.64;0.0;0.0;1.64;22.0;65.0;82.14;119.05;120.2;115.8;
2023-07-02;PRICE_SP;107.59;85.2;75.73;72.68;72.68;72.68;72.68;70.0;11.46;0.0;0.0;0.0;0.0;1.64;1.64;0.0;0.0;0.0;1.64;25.0;107.59;124.57;130.0;125.9;
2023-07-03;PRICE_SP;129.29;126.96;112.97;112.97;121.5;126.43;129.29;131.61;129.3;124.0;112.97;107.72;107.72;107.72;100.0;90.0;88.08;95.2;97.84;117.41;130.0;138.1;139.49;132.0;
2023-07-04;PRICE_SP;129.29;120.0;125.02;114.0;111.78;123.93;129.29;130.47;128.01;108.52;93.68;92.0;91.78;91.78;87.78;84.99;84.74;93.68;99.91;125.64;133.88;140.7;139.82;132.0;
2023-07-05;PRICE_SP;118.83;106.74;98.81;94.84;93.32;94.84;121.48;128.95;122.0;108.01;93.52;93.52;93.62;95.0;93.02;91.0;90.1;91.42;93.32;106.74;128.76;135.14;135.05;128.95;
2023-07-06;PRICE_SP;125.0;120.19;110.0;109.0;109.0;116.63;126.87;129.78;127.55;116.89;106.78;92.0;98.08;89.5;86.67;85.02;88.1;98.93;110.01;120.81;131.15;131.83;129.85;126.87;
2023-07-07;PRICE_SP;123.2;118.1;114.49;114.49;112.82;110.57;120.0;126.87;120.55;105.0;95.86;84.95;84.0;80.0;64.98;66.18;80.1;80.41;83.12;91.1;119.17;124.27;126.87;118.56;
2023-07-08;PRICE_SP;107.03;98.0;91.0;92.1;92.1;98.0;102.6;109.37;88.0;80.61;73.14;54.99;48.0;42.0;35.0;40.0;60.9;83.4;86.02;109.98;128.76;132.86;129.7;126.65;
2023-07-09;PRICE_SP;116.46;111.75;110.07;110.55;106.0;106.11;106.0;97.0;86.02;76.93;60.0;50.0;48.46;40.98;44.99;55.31;72.87;82.4;85.71;100.0;127.02;134.1;133.09;126.96;
2023-07-10;PRICE_SP;113.8;106.59;94.3;91.94;93.31;105.0;114.92;126.87;131.15;117.95;105.28;101.1;95.0;94.81;91.0;91.34;88.32;95.05;97.0;113.0;133.43;151.65;151.65;133.7;
2023-07-11;PRICE_SP;124.41;112.75;104.28;104.28;101.45;104.28;113.79;121.9;120.95;105.1;97.72;99.08;96.0;92.5;90.1;87.12;89.02;90.71;92.61;109.93;126.87;128.21;125.95;113.86;
2023-07-12;PRICE_SP;98.47;91.0;90.0;90.1;90.71;91.0;101.39;117.29;120.0;107.18;97.37;92.2;95.31;91.0;89.52;88.44;86.75;88.72;93.91;109.19;117.96;123.0;123.79;114.2;
2023-07-13;PRICE_SP;105.24;93.38;90.0;89.52;89.52;92.0;105.38;117.85;119.1;104.68;92.13;88.72;90.66;90.1;90.1;90.0;89.52;90.55;96.09;117.0;132.14;137.31;130.13;117.72;
2023-07-14;PRICE_SP;117.95;110.0;105.0;101.14;92.13;91.43;100.0;104.79;104.39;85.07;79.71;75.23;73.9;64.34;56.62;50.83;45.68;57.42;70.72;80.7;101.75;110.0;118.0;102.05;
2023-07-15;PRICE_SP;108.75;99.02;90.0;90.0;86.03;86.03;91.23;91.0;76.26;61.69;50.54;25.1;25.0;14.0;4.3;4.3;1.64;4.3;30.0;66.81;89.0;107.02;107.02;103.0;
2023-07-16;PRICE_SP;80.02;72.17;70.81;69.71;69.71;71.63;79.98;79.98;69.71;26.98;25.0;25.0;25.0;25.02;25.0;20.0;15.69;15.69;34.6;93.82;100.98;110.72;114.95;110.0;
2023-07-17;PRICE_SP;90.68;73.32;71.05;70.0;70.59;71.0;85.01;109.5;110.85;96.08;77.4;73.52;81.01;73.52;73.32;73.02;73.02;75.36;84.24;90.0;113.98;125.0;126.44;111.49;
2023-07-18;PRICE_SP;100.28;91.8;91.1;91.8;89.99;91.8;96.88;108.65;110.0;97.75;91.8;89.74;84.74;81.99;81.66;81.9;84.78;96.9;98.85;98.85;110.31;120.01;118.0;109.3;
2023-07-19;PRICE_SP;108.11;101.2;97.25;92.1;89.84;90.1;97.5;105.06;111.3;99.9;93.08;87.0;87.3;87.0;83.52;81.42;78.0;77.09;82.72;99.0;102.33;113.04;116.03;102.63;
2023-07-20;PRICE_SP;101.12;94.5;90.1;90.09;90.0;96.0;101.73;109.99;111.45;101.28;97.0;96.0;92.0;80.85;76.72;75.03;77.31;77.45;75.25;85.0;101.46;110.8;112.47;107.84;
2023-07-21;PRICE_SP;103.05;88.94;82.0;82.0;82.0;88.0;102.0;109.38;111.51;103.09;95.35;91.72;88.0;91.72;85.0;76.86;75.2;74.0;79.94;91.72;103.09;106.5;111.38;105.0;
2023-07-22;PRICE_SP;98.14;105.01;105.0;102.38;100.0;95.01;103.05;105.0;102.01;82.16;75.9;71.2;71.2;71.7;71.2;70.9;69.6;71.5;80.0;93.81;110.09;113.4;115.67;112.47;
2023-07-23;PRICE_SP;106.03;103.01;96.48;95.67;93.16;94.1;93.16;89.0;77.61;70.0;36.0;20.1;0.1;0.01;0.0;0.0;0.0;4.1;20.1;70.65;90.0;99.0;113.0;114.95;
2023-07-24;PRICE_SP;103.39;101.0;88.39;83.1;82.23;91.1;105.43;105.64;105.64;105.0;99.94;94.62;87.56;81.76;75.0;68.0;66.2;67.9;67.3;70.9;102.0;105.25;105.84;103.39;
2023-07-25;PRICE_SP;99.87;90.43;90.1;89.87;86.99;90.43;103.0;103.84;103.39;99.0;89.71;78.0;76.0;78.0;73.0;72.2;71.5;71.5;72.0;89.71;110.38;120.01;110.84;105.45;
2023-07-26;PRICE_SP;105.0;96.94;92.1;95.38;92.1;94.87;103.84;108.8;111.15;107.85;99.81;93.6;91.5;90.7;88.97;87.86;84.82;92.0;100.1;111.15;120.3;121.88;127.0;115.1;
2023-07-27;PRICE_SP;119.2;111.15;108.5;107.86;105.1;107.86;111.15;113.35;109.5;99.12;96.8;90.39;86.45;80.01;78.33;76.01;73.6;76.51;77.84;87.56;111.0;118.0;121.0;115.25;
2023-07-28;PRICE_SP;109.8;108.2;101.38;101.38;96.75;100.15;107.0;111.02;112.99;107.87;99.54;93.0;87.97;80.0;75.65;76.1;78.33;78.52;84.99;100.15;110.82;113.82;113.09;109.5;
2023-07-29;PRICE_SP;103.09;100.07;99.1;99.1;98.48;99.0;100.0;99.1;97.39;81.71;75.5;63.75;59.34;41.0;25.0;25.0;33.57;51.93;73.1;83.35;100.65;110.49;110.86;102.88;
2023-07-30;PRICE_SP;99.1;92.9;90.45;92.0;90.83;95.66;99.1;96.13;80.0;62.3;25.0;11.2;24.5;25.0;27.7;25.0;15.1;20.25;42.65;75.83;98.48;112.82;113.93;110.95;
2023-07-31;PRICE_SP;99.03;91.43;85.0;88.0;91.1;96.94;103.7;106.96;99.0;94.85;84.12;78.99;78.99;77.5;74.51;72.11;70.5;74.45;78.3;88.56;96.96;103.5;100.01;99.65;
2023-08-01;PRICE_SP;103.09;96.94;87.79;82.5;78.6;79.26;93.86;94.69;100.98;87.76;76.5;78.99;75.1;68.57;64.6;66.0;64.6;68.5;79.12;94.69;105.22;112.77;115.0;104.55;
2023-08-02;PRICE_SP;95.0;95.93;96.09;96.09;94.09;94.09;93.86;94.61;92.37;72.0;65.88;64.5;64.3;63.23;48.99;25.0;28.84;52.05;63.18;65.88;86.99;91.6;91.6;90.0;
2023-08-03;PRICE_SP;87.59;83.88;77.03;77.9;75.0;80.01;83.51;84.73;80.58;62.5;52.0;35.0;35.0;35.0;23.51;24.09;25.11;49.63;51.99;62.8;89.0;95.0;95.0;88.35;
2023-08-04;PRICE_SP;88.6;83.85;80.92;79.25;76.6;78.55;78.55;82.83;80.01;59.2;40.0;48.11;48.41;50.01;47.61;35.0;27.63;35.0;48.11;70.0;86.3;94.0;94.0;91.7;
2023-08-05;PRICE_SP;101.55;94.9;92.58;90.3;90.24;90.54;90.24;86.41;85.66;75.52;60.31;50.1;35.0;40.46;35.0;25.0;25.0;25.0;45.0;66.01;82.99;90.0;91.39;85.66;
2023-08-06;PRICE_SP;76.0;46.67;35.01;33.11;32.61;31.8;32.3;27.8;5.0;1.64;1.64;0.0;1.64;0.0;0.0;0.0;0.0;1.64;0.0;33.41;77.06;80.5;81.25;76.5;
2023-08-07;PRICE_SP;72.22;58.11;52.3;51.8;47.8;65.03;72.22;91.31;94.5;77.62;57.5;52.3;59.13;52.71;55.2;54.23;57.61;70.95;85.1;107.02;116.3;124.95;110.8;100.0;
2023-08-08;PRICE_SP;106.0;104.37;99.93;99.41;91.69;92.54;96.32;99.93;99.93;98.15;85.52;78.69;78.69;79.7;79.7;78.5;78.5;80.46;95.34;102.0;116.0;127.66;125.44;120.0;
2023-08-09;PRICE_SP;109.77;102.0;102.0;100.0;94.25;96.5;98.16;105.7;106.44;99.66;89.96;85.69;83.33;80.85;80.01;79.51;80.5;84.0;98.53;117.56;123.86;130.81;122.47;122.84;
2023-08-10;PRICE_SP;117.57;112.58;111.24;111.24;110.54;112.41;114.07;112.58;107.44;107.44;105.5;86.21;85.1;84.5;83.5;82.51;82.21;91.28;100.42;109.25;120.25;125.51;124.82;115.72;
2023-08-11;PRICE_SP;122.27;121.57;119.1;118.76;117.1;117.57;119.08;126.0;130.82;117.48;113.0;97.0;97.6;97.4;91.92;90.0;89.0;97.98;111.05;121.57;130.5;130.36;120.57;116.52;
2023-08-12;PRICE_SP;119.54;112.62;109.55;109.18;109.18;109.18;112.62;110.93;103.01;90.0;79.81;75.51;74.91;75.51;74.91;72.48;70.51;71.0;85.49;106.47;116.04;123.55;122.84;121.88;
2023-08-13;PRICE_SP;109.18;100.11;95.95;96.52;89.85;96.52;100.11;96.68;80.0;65.91;30.0;15.0;16.27;15.0;10.0;6.76;17.45;69.98;74.91;96.52;110.9;120.0;120.01;114.0;
2023-08-14;PRICE_SP;113.0;109.18;99.24;99.24;99.24;103.8;115.66;121.16;114.71;99.24;83.67;77.31;75.05;75.0;67.13;74.1;76.81;77.71;78.51;109.42;118.34;125.12;115.33;114.61;
2023-08-15;PRICE_SP;117.01;112.58;95.0;95.0;95.44;101.43;110.01;112.58;105.34;87.0;79.25;74.12;73.17;73.0;70.3;45.85;70.26;76.21;83.0;115.61;129.0;133.04;125.25;115.77;
2023-08-16;PRICE_SP;106.76;97.45;90.71;90.0;87.89;90.32;115.38;124.41;125.78;109.47;99.21;94.1;90.32;86.0;86.29;88.51;94.17;103.14;115.17;125.25;132.96;136.1;126.4;124.41;
2023-08-17;PRICE_SP;122.11;117.61;112.15;112.15;121.38;124.4;129.0;131.76;131.0;122.0;108.36;95.26;91.62;90.51;89.98;92.32;93.97;94.36;95.51;124.4;132.25;136.01;134.6;132.25;
2023-08-18;PRICE_SP;129.4;123.02;119.96;113.21;113.21;113.21;120.0;117.43;110.0;106.81;95.85;89.05;86.28;82.85;84.16;85.49;85.71;86.76;89.05;119.32;123.0;130.0;130.52;129.01;
2023-08-19;PRICE_SP;123.12;121.32;117.62;112.76;112.76;117.62;120.34;121.32;122.84;112.76;89.05;85.01;84.76;84.91;84.76;85.01;84.91;86.32;98.72;122.5;134.6;140.36;138.41;134.6;
2023-08-20;PRICE_SP;133.46;131.75;131.18;129.78;129.95;129.78;129.78;122.01;113.5;99.0;87.0;83.71;82.92;83.71;84.3;82.92;82.5;94.0;112.0;128.8;136.9;139.54;134.6;132.97;
2023-08-21;PRICE_SP;125.86;118.81;108.0;100.32;99.32;110.0;121.0;132.32;133.31;115.0;103.99;101.51;101.1;101.1;97.51;97.09;101.08;118.71;126.22;136.76;149.58;149.3;136.01;130.0;
2023-08-22;PRICE_SP;136.01;131.26;111.6;110.0;108.7;112.04;132.35;139.47;137.76;118.94;102.86;99.67;99.51;99.51;99.51;99.51;102.17;110.46;118.4;138.33;148.53;158.61;145.8;135.14;
2023-08-23;PRICE_SP;145.0;140.0;120.76;114.56;111.12;114.56;138.33;153.79;157.41;137.19;120.76;115.89;114.56;114.56;114.56;115.35;120.04;135.51;138.33;153.79;168.08;180.34;170.01;144.06;
2023-08-24;PRICE_SP;145.0;138.87;124.79;124.79;120.0;126.0;139.47;152.53;154.94;131.97;122.47;112.61;115.0;112.27;113.0;117.94;118.63;112.72;124.79;147.27;163.88;171.16;159.7;140.04;
2023-08-25;PRICE_SP;114.95;103.81;99.26;99.34;98.4;103.23;124.22;135.12;139.42;129.03;114.01;110.63;102.36;100.06;96.85;92.51;91.33;91.33;92.33;125.02;139.69;140.61;128.78;108.34;
2023-08-26;PRICE_SP;109.9;104.44;104.44;105.0;104.44;104.44;108.94;105.0;104.44;107.0;99.36;92.2;90.73;89.91;82.02;81.93;87.57;89.91;91.5;99.36;120.5;128.22;122.98;110.63;
2023-08-27;PRICE_SP;102.39;92.92;91.5;89.82;83.33;82.9;82.73;80.1;40.0;4.3;0.0;0.0;0.0;0.0;0.0;0.01;0.0;1.64;4.3;46.5;103.5;127.55;119.0;102.99;
2023-08-28;PRICE_SP;93.31;88.52;85.0;80.66;72.2;87.9;107.49;114.52;119.87;108.49;86.2;74.0;65.11;68.0;65.0;50.1;40.0;50.1;80.5;108.49;133.52;138.08;123.72;111.08;
2023-08-29;PRICE_SP;113.6;105.0;97.92;97.01;90.93;91.23;110.72;122.01;139.07;115.34;90.51;88.84;86.29;86.0;81.2;80.25;78.91;80.1;85.5;113.6;133.66;136.68;122.08;115.34;
2023-08-30;PRICE_SP;113.6;109.92;96.36;91.0;92.39;94.0;115.56;124.88;129.16;122.52;110.39;100.15;97.25;95.68;91.2;88.7;86.51;88.41;106.07;127.01;138.45;134.4;123.5;122.63;
2023-08-31;PRICE_SP;118.46;114.83;104.86;104.86;104.86;112.13;122.94;125.0;128.5;115.02;97.56;92.43;90.06;89.31;88.2;88.0;90.43;101.03;113.81;125.01;136.66;136.52;130.0;123.21;
2023-09-01;PRICE_SP;119.25;116.25;109.4;109.4;108.72;109.4;112.68;115.46;119.01;111.25;102.18;96.52;92.02;88.9;80.5;74.68;74.46;80.48;107.91;119.81;126.73;127.82;118.56;117.75;
2023-09-02;PRICE_SP;119.4;105.0;100.0;94.28;92.1;94.0;95.67;101.09;110.0;115.0;120.0;94.28;83.33;83.0;82.31;79.45;80.01;93.45;110.0;121.92;126.96;131.31;120.01;103.42;
2023-09-03;PRICE_SP;105.28;100.0;88.3;82.0;79.96;79.91;80.31;80.0;80.0;78.0;60.3;43.43;21.37;11.33;4.94;4.3;4.3;5.0;20.0;79.91;102.43;110.78;103.37;95.12;
2023-09-04;PRICE_SP;83.02;71.75;62.57;54.8;52.86;55.04;86.0;114.0;120.29;109.36;92.88;82.07;77.69;70.0;54.8;52.14;52.52;63.99;98.0;117.92;138.33;137.76;121.7;115.0;
