DATE;CONCEPT;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24;H25
2024-05-02;PRICE_SP;14.56;10.94;10.0;7.8;8.0;10.94;22.9;35.01;35.0;10.94;3.25;2.49;1.79;1.83;0.0;0.44;1.06;0.44;5.39;17.6;35.4;59.14;43.9;35.64;
2024-05-03;PRICE_SP;35.01;35.01;35.0;35.0;35.0;34.43;35.0;41.0;35.0;28.9;16.2;4.99;6.1;5.0;3.25;2.51;0.44;3.25;9.08;27.94;40.0;66.52;50.02;42.0;
2024-05-04;PRICE_SP;35.0;33.11;27.94;18.9;16.2;18.9;22.23;26.22;16.2;2.1;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.25;30.0;35.01;35.02;35.01;
2024-05-05;PRICE_SP;30.0;26.87;24.13;22.62;22.86;24.81;26.87;25.63;16.72;3.25;1.88;0.44;0.0;-0.04;-0.58;-0.1;0.0;0.0;3.25;6.1;29.9;54.33;51.61;50.15;
2024-05-06;PRICE_SP;63.58;55.99;51.91;53.96;51.08;53.96;57.1;84.03;86.89;61.54;45.13;35.0;18.9;10.0;6.1;4.99;4.23;5.0;9.9;37.62;75.1;97.69;93.2;84.42;
2024-05-07;PRICE_SP;81.73;77.64;74.77;68.24;66.82;69.09;75.98;99.87;75.62;35.0;10.0;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;56.18;67.44;62.0;50.01;
2024-05-08;PRICE_SP;30.0;20.18;19.47;17.27;19.47;18.67;21.07;35.01;30.0;18.67;10.0;6.55;3.25;3.25;3.25;3.25;3.25;3.6;10.0;24.5;39.52;63.38;54.36;51.91;
2024-05-09;PRICE_SP;35.01;35.01;35.0;35.0;35.01;35.01;47.33;68.78;40.15;29.9;10.99;3.25;0.44;0.44;0.44;0.44;1.74;5.89;14.99;35.0;72.94;104.62;91.83;65.72;
2024-05-10;PRICE_SP;45.0;40.74;39.95;38.0;38.55;40.86;57.0;75.72;40.89;22.98;12.1;3.25;0.98;0.44;0.44;0.88;3.25;6.31;9.76;14.99;39.52;75.72;47.25;40.17;
2024-05-11;PRICE_SP;38.86;35.01;35.0;35.01;35.01;35.01;35.01;35.01;28.07;6.4;0.0;0.0;0.0;0.0;-0.01;-0.25;-0.41;0.0;3.25;11.1;35.0;44.0;41.63;41.46;
2024-05-12;PRICE_SP;35.01;35.0;35.0;35.0;35.0;35.0;35.0;34.07;2.35;0.0;0.0;-0.75;-0.62;-0.66;-0.66;-1.0;-1.0;0.0;14.3;35.0;39.53;61.5;49.98;39.68;
2024-05-13;PRICE_SP;35.0;35.0;35.0;34.04;34.03;34.0;35.0;49.35;50.0;38.03;11.7;1.52;0.0;0.0;0.0;0.0;0.44;1.7;3.25;14.3;35.0;38.03;39.68;35.01;
2024-05-14;PRICE_SP;11.1;5.0;4.16;2.0;0.01;0.49;3.25;22.0;16.5;7.67;0.0;0.0;0.0;0.0;-0.01;-0.06;-0.01;0.0;0.0;3.25;21.96;35.0;35.0;28.07;
2024-05-15;PRICE_SP;17.84;14.99;12.03;10.96;11.0;16.55;30.64;35.01;30.0;3.25;3.21;0.15;0.0;0.0;0.0;0.0;0.0;0.0;0.01;3.25;22.78;43.12;51.29;35.01;
2024-05-16;PRICE_SP;53.52;39.52;35.5;35.01;35.0;34.47;35.0;35.01;35.01;30.0;12.0;3.25;3.25;2.95;2.15;0.49;0.57;2.6;3.25;30.0;39.52;120.0;106.39;81.94;
2024-05-17;PRICE_SP;90.34;80.32;67.51;60.0;50.6;59.5;67.78;102.66;89.46;49.84;35.01;33.49;35.01;20.39;16.84;11.9;10.61;17.74;29.57;37.93;64.8;84.24;89.4;77.18;
2024-05-18;PRICE_SP;71.37;63.23;45.13;44.98;47.78;48.16;50.85;43.48;31.96;20.6;9.43;0.71;0.0;0.0;0.0;0.0;0.0;4.9;15.25;35.0;45.42;72.87;74.46;66.17;
2024-05-19;PRICE_SP;58.15;53.85;50.91;49.98;48.47;39.9;41.2;49.19;35.0;6.69;0.0;0.0;0.0;0.0;0.0;-0.62;-0.62;0.0;5.0;20.8;35.0;51.86;45.54;48.15;
2024-05-20;PRICE_SP;49.12;44.0;46.62;48.16;48.4;50.5;55.99;58.82;49.98;33.8;13.5;8.33;3.26;1.09;0.78;0.54;3.25;5.0;15.17;33.8;49.12;59.31;57.63;49.0;
2024-05-21;PRICE_SP;72.43;70.5;69.13;69.0;68.01;68.84;67.0;67.92;72.87;41.7;30.0;18.82;20.43;14.7;9.66;8.21;7.44;14.7;19.44;34.79;62.73;68.01;66.77;63.08;
2024-05-22;PRICE_SP;72.0;68.9;65.9;66.32;64.76;67.88;62.9;66.43;58.58;38.65;24.17;22.0;21.76;11.72;10.23;3.25;3.25;8.47;25.1;41.2;57.24;74.63;67.88;71.0;
2024-05-23;PRICE_SP;72.0;71.12;54.0;71.3;71.12;71.74;72.0;80.58;82.67;71.74;49.21;42.63;35.01;35.0;30.39;26.1;26.31;35.01;43.56;71.12;68.43;91.73;92.3;85.65;
2024-05-24;PRICE_SP;85.0;78.34;77.51;72.0;71.0;81.09;83.34;89.72;86.84;74.9;61.22;48.1;48.3;40.8;36.76;35.01;38.5;41.1;68.0;81.56;92.76;117.19;111.1;99.84;
2024-05-25;PRICE_SP;94.88;85.74;74.88;72.0;70.99;70.0;71.3;71.74;30.52;24.44;16.5;9.32;3.24;0.04;0.0;0.0;0.0;0.0;2.0;28.5;70.99;80.54;86.85;84.68;
2024-05-26;PRICE_SP;56.64;53.71;46.65;46.65;50.0;55.92;56.16;35.8;20.33;0.02;0.0;-0.01;-0.01;-0.01;-0.03;-0.6;-0.6;0.0;0.44;16.72;35.23;46.0;55.52;35.6;
2024-05-27;PRICE_SP;32.3;33.0;31.0;30.9;28.0;30.8;35.01;43.01;35.0;33.5;31.53;26.12;30.6;25.0;22.23;14.33;6.0;17.72;25.57;31.66;35.01;54.0;52.82;35.05;
2024-05-28;PRICE_SP;35.0;35.0;35.01;35.01;35.01;35.01;41.22;51.79;40.74;35.0;28.2;0.07;0.08;0.0;0.0;0.0;0.01;5.0;8.0;29.6;41.1;70.96;55.94;41.46;
2024-05-29;PRICE_SP;54.77;40.94;40.58;40.34;40.7;40.94;59.36;65.0;52.19;38.5;29.0;20.5;24.08;18.4;17.47;11.98;11.0;19.76;29.38;35.01;40.94;67.94;69.87;63.95;
2024-05-30;PRICE_SP;50.94;45.32;43.12;40.53;38.64;42.79;45.44;45.44;38.64;27.42;10.27;3.82;3.25;0.44;0.0;0.0;0.0;0.0;1.0;7.0;37.5;35.01;37.92;30.33;
2024-05-31;PRICE_SP;10.0;5.5;4.77;3.25;3.25;4.37;6.67;5.0;2.47;0.0;0.0;0.0;0.0;0.0;-0.01;-0.01;-0.01;-0.01;0.0;0.0;3.25;7.3;5.5;3.25;
2024-06-01;PRICE_SP;4.99;3.25;3.25;1.23;0.09;3.25;3.25;3.25;0.0;0.0;-0.01;-0.36;-0.5;-0.36;-0.6;-0.62;-0.66;-0.6;-0.01;0.0;3.25;7.2;8.44;4.5;
2024-06-02;PRICE_SP;7.2;5.0;4.35;3.6;3.6;5.0;4.43;3.25;0.0;-0.03;-1.05;-1.86;-1.86;-1.86;-1.86;-1.86;-1.86;-1.0;-0.01;0.44;11.35;25.01;28.87;13.42;
2024-06-03;PRICE_SP;9.16;14.1;14.1;12.5;14.32;10.15;35.01;37.94;41.93;35.0;16.9;5.44;4.46;8.3;3.25;1.31;3.25;11.86;35.0;49.22;75.37;102.15;81.31;63.3;
2024-06-04;PRICE_SP;99.2;92.72;94.88;84.82;94.88;95.4;150.0;175.55;113.22;81.82;70.0;37.3;35.01;35.0;35.0;27.5;30.0;35.01;59.48;67.18;116.24;171.15;157.0;145.0;
2024-06-05;PRICE_SP;117.01;112.42;110.0;110.0;104.68;107.19;110.0;123.08;120.22;110.91;81.56;55.0;50.21;47.25;35.01;35.01;35.01;54.88;79.0;108.41;124.12;170.01;124.07;113.2;
2024-06-06;PRICE_SP;103.72;107.63;110.3;109.53;110.0;110.3;112.88;114.47;101.44;84.16;81.15;69.0;62.0;56.3;56.2;55.9;62.0;80.0;90.0;100.3;115.23;122.37;116.87;110.41;
2024-06-07;PRICE_SP;98.98;98.0;95.0;97.79;97.79;98.0;98.0;99.82;103.49;97.65;78.2;52.4;50.69;45.1;39.5;38.1;38.1;40.0;56.2;82.84;94.2;100.0;99.94;99.4;
2024-06-08;PRICE_SP;95.09;90.0;85.86;85.64;85.64;85.88;99.35;101.44;100.3;94.01;70.2;51.44;42.1;41.6;35.13;35.0;30.49;25.3;35.01;47.7;85.03;101.12;100.76;90.0;
2024-06-09;PRICE_SP;35.13;22.41;12.76;8.46;8.94;22.99;10.0;5.0;3.25;0.0;0.0;0.0;0.0;0.0;0.0;-0.01;-0.01;0.0;3.25;35.0;41.8;58.76;69.64;56.9;
2024-06-10;PRICE_SP;69.41;35.5;38.2;35.01;35.0;35.01;38.5;55.05;35.5;38.3;35.13;35.1;35.01;35.01;35.0;34.8;34.8;35.0;35.0;40.56;71.36;86.75;71.48;70.06;
2024-06-11;PRICE_SP;98.3;95.09;84.83;78.2;78.2;85.41;71.48;90.34;98.13;70.0;44.8;42.3;41.2;40.0;35.02;35.01;35.01;35.13;43.0;66.05;71.12;85.41;77.29;70.13;
2024-06-12;PRICE_SP;83.13;61.4;61.58;60.1;55.2;55.2;60.0;90.34;75.0;42.5;35.02;35.01;35.01;35.01;33.0;12.25;10.43;25.73;40.0;55.1;75.0;101.34;100.98;85.17;
2024-06-13;PRICE_SP;97.86;93.1;90.34;95.26;101.76;105.36;120.0;130.0;90.0;72.94;35.02;35.0;33.9;10.0;0.0;0.0;0.0;5.49;14.74;35.45;82.1;111.81;109.81;95.26;
2024-06-14;PRICE_SP;78.86;76.44;75.72;75.3;75.72;78.02;79.1;90.0;79.34;45.91;35.01;12.21;3.25;0.44;0.02;0.0;0.0;0.0;0.96;7.0;35.02;75.72;76.44;49.36;
2024-06-15;PRICE_SP;38.1;35.02;35.02;35.02;35.02;35.02;35.02;35.01;17.8;0.0;-0.01;-0.6;-0.25;-0.5;-0.6;-0.72;-0.79;-0.62;0.0;9.59;35.01;41.64;47.7;41.76;
2024-06-16;PRICE_SP;35.01;35.0;35.0;35.0;35.0;35.0;35.01;18.5;0.0;-0.62;-1.01;-2.0;-2.0;-2.0;-2.0;-2.0;-2.0;-0.85;-0.01;3.25;16.8;35.02;41.26;41.62;
2024-06-17;PRICE_SP;41.49;35.01;35.0;35.0;32.0;35.0;35.01;46.5;46.5;35.01;22.28;3.25;1.5;0.44;0.0;0.0;0.0;0.44;3.25;21.72;46.38;72.75;91.27;62.78;
2024-06-18;PRICE_SP;51.76;37.0;51.01;52.59;53.99;66.75;96.13;101.0;96.13;53.39;39.0;35.0;28.37;20.97;11.21;10.6;9.99;20.27;35.0;45.28;80.23;124.12;130.9;110.41;
2024-06-19;PRICE_SP;105.16;99.96;94.76;90.56;90.56;94.76;100.0;114.32;100.0;84.69;74.71;46.41;43.54;37.0;36.4;35.02;35.01;35.02;38.47;79.83;87.41;109.81;109.0;89.59;
2024-06-20;PRICE_SP;109.26;105.0;103.0;102.1;96.9;94.3;99.0;111.72;103.0;95.0;71.87;63.04;59.94;58.35;61.42;61.93;61.42;62.15;77.46;107.0;115.28;122.78;120.0;112.48;
2024-06-21;PRICE_SP;102.72;100.34;102.3;102.3;102.3;102.72;100.0;113.47;114.32;105.0;80.0;60.0;61.34;57.4;55.1;43.17;40.0;49.8;56.75;77.46;100.01;114.86;115.0;105.74;
2024-06-22;PRICE_SP;84.0;76.58;75.64;76.1;75.74;75.62;75.64;63.45;36.95;34.65;12.54;3.59;0.44;0.03;0.0;0.0;0.0;0.0;0.44;35.0;50.0;76.79;99.1;77.46;
2024-06-23;PRICE_SP;77.0;56.99;46.19;35.01;35.0;35.0;35.0;30.65;9.76;0.0;-0.01;-0.11;-0.5;-1.0;-1.99;-2.0;-0.85;-0.66;-0.01;1.0;35.01;77.0;95.62;80.15;
2024-06-24;PRICE_SP;51.8;43.6;40.0;35.4;35.02;49.07;55.03;70.0;40.0;35.02;35.0;5.0;3.6;5.1;2.9;0.0;0.0;5.0;34.8;35.45;83.27;117.33;113.7;91.54;
2024-06-25;PRICE_SP;79.51;94.85;91.15;82.0;89.85;73.0;82.0;98.2;74.77;64.9;35.69;35.02;35.01;35.01;35.0;35.0;35.0;35.02;48.99;77.0;105.0;117.41;116.81;105.45;
2024-06-26;PRICE_SP;107.43;99.96;95.32;95.46;91.7;97.12;109.59;130.0;115.45;101.76;90.98;85.99;79.41;77.24;73.65;60.0;61.0;82.01;91.22;104.55;116.05;137.18;118.98;110.0;
2024-06-27;PRICE_SP;102.07;99.0;101.77;104.37;101.77;99.17;112.72;120.74;115.44;102.07;100.47;77.0;65.01;64.75;51.1;45.66;42.45;45.06;63.43;75.39;99.75;116.05;118.35;114.72;
2024-06-28;PRICE_SP;99.0;100.0;98.6;94.04;93.4;95.81;99.9;100.16;103.5;98.6;92.0;76.1;59.99;47.01;45.77;40.0;35.02;35.02;48.64;88.5;94.04;105.42;113.3;105.18;
2024-06-29;PRICE_SP;90.0;71.6;47.5;47.5;47.29;47.01;47.29;50.2;47.29;46.62;45.06;35.02;35.01;35.0;10.0;1.5;12.76;31.86;35.02;46.6;73.37;102.36;106.08;100.94;
2024-06-30;PRICE_SP;102.9;101.7;101.7;101.7;100.92;100.92;99.75;73.37;47.5;44.01;35.01;22.99;10.0;4.49;0.02;0.0;0.94;3.6;27.43;46.62;59.1;101.64;103.22;100.92;
2024-07-01;PRICE_SP;73.37;67.3;60.0;66.54;50.2;51.9;59.26;87.57;71.18;50.03;44.52;35.01;35.01;35.0;21.17;15.02;10.15;21.17;35.02;49.28;71.18;80.79;99.26;87.46;
2024-07-02;PRICE_SP;65.53;49.9;39.69;38.01;37.75;41.07;55.0;81.82;61.66;45.0;35.0;30.9;26.79;24.99;17.95;4.0;4.0;10.96;35.0;37.75;74.64;110.41;109.45;89.99;
2024-07-03;PRICE_SP;94.22;83.79;80.0;72.0;70.8;65.65;85.0;99.77;95.75;76.0;54.08;40.25;35.0;21.34;14.0;8.68;3.6;12.17;34.27;35.02;89.9;107.51;106.49;95.66;
2024-07-04;PRICE_SP;94.94;80.0;72.5;83.54;80.0;86.27;96.04;99.88;83.82;40.0;4.83;0.0;0.0;0.0;0.0;-0.82;-0.82;0.0;6.77;42.38;86.9;99.64;98.5;90.0;
2024-07-05;PRICE_SP;81.66;81.66;81.42;87.75;88.2;90.01;95.33;104.25;91.43;59.5;35.01;29.0;7.44;3.32;3.32;1.23;3.32;17.42;38.0;63.31;82.7;95.0;106.33;90.4;
2024-07-06;PRICE_SP;101.0;96.96;79.74;71.91;77.25;70.66;70.66;65.5;30.87;0.0;0.0;-0.01;-0.51;-0.76;-0.95;-1.0;-1.01;-1.0;-0.82;0.0;9.23;41.1;59.7;46.89;
2024-07-07;PRICE_SP;56.55;48.95;44.16;44.9;44.16;56.55;56.55;56.68;24.87;-0.01;-0.51;-0.78;-0.66;-0.02;-0.78;-1.0;-1.01;0.0;3.32;35.94;59.57;100.73;104.58;100.25;
2024-07-08;PRICE_SP;98.7;86.66;85.94;85.7;83.43;85.94;89.72;103.21;100.61;78.22;54.6;40.88;35.0;32.65;31.98;35.0;35.0;41.99;44.88;81.0;103.21;115.15;109.0;98.01;
2024-07-09;PRICE_SP;95.92;72.25;77.0;73.22;66.71;65.5;80.0;101.51;88.33;70.8;46.63;42.49;33.76;22.98;8.3;15.59;29.39;48.8;60.7;84.77;106.18;120.09;141.94;116.38;
2024-07-10;PRICE_SP;107.94;106.81;104.22;102.61;101.92;104.22;101.5;108.43;101.92;94.99;65.0;57.75;57.21;51.1;50.77;45.06;45.06;52.5;75.0;99.58;105.0;120.18;131.98;111.87;
2024-07-11;PRICE_SP;105.0;101.78;101.74;100.0;99.5;99.92;100.0;107.34;100.96;90.69;81.0;68.49;60.0;54.19;52.0;50.98;55.99;57.61;61.49;84.19;101.78;109.55;111.39;97.15;
2024-07-12;PRICE_SP;85.0;71.32;74.44;62.7;56.5;60.3;70.0;75.6;73.72;49.0;41.75;41.36;41.49;41.49;41.1;36.03;24.45;38.36;41.49;52.2;75.58;89.93;87.0;79.97;
2024-07-13;PRICE_SP;90.22;86.11;75.9;75.59;79.0;83.61;86.22;86.46;50.01;43.99;10.0;3.32;0.44;0.44;0.0;0.0;0.0;0.9;30.51;49.38;75.45;97.81;107.48;100.16;
2024-07-14;PRICE_SP;107.51;99.22;97.94;96.71;96.71;95.41;96.8;86.32;46.0;0.44;-0.01;-0.62;-0.8;-0.62;-0.62;-0.95;-0.95;0.0;9.79;44.81;74.57;99.31;109.91;97.89;
2024-07-15;PRICE_SP;89.61;75.0;60.31;60.31;59.79;59.92;66.56;89.87;82.15;62.01;39.49;15.84;6.06;3.74;3.9;7.48;5.99;14.0;40.0;60.0;80.0;108.78;109.37;94.7;
2024-07-16;PRICE_SP;105.48;97.15;97.15;97.0;97.15;100.1;98.7;108.0;98.45;86.75;73.28;61.59;61.38;61.38;60.31;59.92;59.79;60.18;67.77;94.5;109.11;125.02;115.0;98.7;
2024-07-17;PRICE_SP;101.78;96.02;92.23;94.95;96.25;96.25;107.0;113.22;105.7;97.55;93.65;75.0;71.38;70.18;70.0;69.79;69.66;70.18;87.69;104.63;115.75;125.26;127.0;115.01;
2024-07-18;PRICE_SP;108.13;100.5;96.37;96.08;96.18;97.48;107.31;111.94;107.21;93.58;94.0;90.98;86.38;84.61;83.0;79.21;80.0;90.0;102.85;121.22;130.05;138.23;124.24;113.22;
2024-07-19;PRICE_SP;108.49;106.37;103.99;103.98;103.98;105.87;109.8;116.22;108.85;101.0;95.46;83.8;80.35;78.59;77.92;75.0;68.72;78.05;85.06;98.1;111.9;121.22;114.94;109.11;
2024-07-20;PRICE_SP;101.7;98.65;101.01;98.65;96.86;96.05;94.75;92.9;67.74;50.0;9.96;1.57;0.44;0.0;-0.01;0.0;0.0;0.0;1.9;6.15;60.05;87.93;88.31;80.68;
2024-07-21;PRICE_SP;67.98;49.77;42.26;43.41;35.35;30.8;32.0;34.57;25.07;0.49;0.0;0.0;-0.01;-0.1;-0.25;-0.01;0.0;0.0;0.1;25.06;59.0;95.0;95.44;93.98;
2024-07-22;PRICE_SP;94.5;90.9;80.0;77.98;76.31;82.0;92.21;96.11;94.81;63.37;56.18;54.99;55.66;56.05;56.18;55.92;55.79;56.31;63.37;91.32;106.55;133.58;114.43;104.21;
2024-07-23;PRICE_SP;101.98;99.74;96.02;96.02;98.62;102.0;103.92;106.05;102.5;90.82;70.7;66.18;70.0;72.2;74.14;70.7;70.7;80.0;84.32;100.0;106.57;122.23;110.0;106.04;
2024-07-24;PRICE_SP;104.38;100.0;98.0;99.07;100.0;102.43;107.9;110.62;105.3;92.57;84.77;76.0;80.0;82.0;80.0;75.8;75.31;75.99;76.01;99.07;108.98;124.11;111.7;107.11;
2024-07-25;PRICE_SP;105.35;100.0;99.6;100.84;101.59;103.82;105.64;110.61;101.96;75.04;70.79;70.02;70.92;71.05;70.79;63.37;59.1;59.33;70.92;86.93;106.44;116.52;113.97;107.74;
2024-07-26;PRICE_SP;105.44;104.71;104.31;104.71;104.98;105.22;106.2;110.1;106.01;102.88;84.0;75.99;75.29;75.01;72.8;71.97;71.2;72.8;76.0;95.0;107.26;122.23;113.97;109.44;
2024-07-27;PRICE_SP;106.51;108.47;104.48;106.09;106.09;106.09;108.21;107.71;102.2;72.96;58.99;58.5;36.0;17.8;17.92;18.8;15.0;31.51;55.24;67.84;103.18;117.92;115.19;104.61;
2024-07-28;PRICE_SP;108.33;105.25;98.88;101.87;101.87;102.87;104.07;103.87;70.0;50.0;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.15;41.26;66.84;105.47;115.98;125.5;117.2;
2024-07-29;PRICE_SP;113.64;110.98;106.91;106.41;106.91;106.91;109.15;112.03;112.46;111.93;111.41;106.91;104.31;100.0;99.09;93.0;93.56;102.76;106.41;107.67;112.22;135.01;129.0;111.98;
2024-07-30;PRICE_SP;110.2;108.83;107.83;108.33;108.48;108.95;109.13;111.43;110.06;106.23;88.5;75.97;75.58;75.0;74.98;68.43;64.0;73.99;83.74;108.31;113.03;142.48;142.48;117.0;
2024-07-31;PRICE_SP;115.82;112.14;111.14;112.14;112.44;113.03;115.34;118.48;115.34;111.14;105.0;86.1;82.1;81.97;81.71;80.01;79.59;79.8;94.37;111.14;117.53;142.48;132.4;116.98;
2024-08-01;PRICE_SP;117.02;113.14;112.38;112.64;112.58;112.88;116.84;120.72;116.84;112.82;111.92;98.0;92.98;92.79;88.99;83.0;81.8;81.8;94.37;109.2;117.6;132.66;125.5;117.14;
2024-08-02;PRICE_SP;113.84;114.24;111.64;112.64;111.64;111.64;112.64;114.0;109.92;104.42;75.59;65.16;69.83;60.0;58.1;52.43;49.95;58.77;65.0;88.0;114.0;128.53;126.63;115.36;
2024-08-03;PRICE_SP;119.34;116.1;113.85;113.85;112.37;112.67;114.3;115.65;103.02;68.3;32.44;20.36;14.66;6.41;5.0;10.07;10.2;20.0;58.75;80.0;121.49;136.53;131.49;126.63;
2024-08-04;PRICE_SP;115.34;112.82;106.0;111.47;111.92;113.27;113.72;113.53;97.89;68.1;15.0;2.05;0.44;4.55;10.0;2.0;1.45;22.05;63.37;82.97;123.44;142.76;144.24;133.06;
2024-08-05;PRICE_SP;119.96;116.42;114.17;115.97;115.97;118.04;121.28;126.1;123.0;117.23;114.17;88.62;83.01;82.59;82.1;81.58;81.45;81.97;86.69;118.85;129.38;150.89;140.0;126.34;
2024-08-06;PRICE_SP;114.76;109.86;100.0;110.56;110.09;113.32;119.69;130.0;120.3;110.56;102.73;90.0;83.78;83.4;83.18;82.44;82.31;83.18;90.4;113.32;123.21;132.34;126.1;117.86;
2024-08-07;PRICE_SP;107.22;107.22;107.21;107.21;95.0;102.44;105.0;115.1;102.44;87.97;78.7;79.6;81.1;82.0;82.49;79.6;79.6;82.0;84.23;89.0;116.2;128.9;122.42;115.58;
2024-08-08;PRICE_SP;107.75;103.79;98.38;101.81;101.81;101.93;107.75;115.1;107.82;109.1;89.0;83.1;83.0;83.0;83.0;82.0;82.0;87.19;96.5;110.5;115.5;140.01;126.48;111.95;
2024-08-09;PRICE_SP;118.06;116.92;111.7;117.1;112.32;110.46;116.92;118.85;116.92;111.2;85.0;81.81;81.68;81.68;81.55;80.0;80.0;81.18;82.07;97.7;113.3;127.71;120.33;111.2;
2024-08-10;PRICE_SP;109.56;105.0;99.0;117.75;115.01;115.43;116.93;117.89;113.3;68.99;12.55;0.44;0.44;1.9;2.4;0.45;0.45;3.32;50.0;81.67;115.43;127.57;124.29;112.82;
2024-08-11;PRICE_SP;119.2;116.7;105.0;109.74;108.11;110.0;113.2;110.0;94.5;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.12;36.42;80.54;116.34;128.58;136.29;122.6;
2024-08-12;PRICE_SP;114.7;107.0;104.0;110.0;110.1;119.26;120.34;128.22;120.82;116.45;97.5;83.18;81.99;82.0;81.8;81.28;80.1;82.1;90.57;117.15;124.95;136.13;128.72;121.06;
2024-08-13;PRICE_SP;116.1;115.0;110.0;115.92;113.2;110.0;116.1;125.5;117.89;104.88;106.51;96.0;90.0;88.0;85.0;81.39;80.05;84.5;96.02;101.51;118.71;130.48;129.2;120.96;
2024-08-14;PRICE_SP;115.02;108.64;104.63;105.25;93.63;94.37;99.45;113.3;109.87;90.0;75.0;64.88;64.55;64.99;64.88;63.37;60.0;63.91;69.99;85.53;109.02;114.26;108.54;94.18;
2024-08-15;PRICE_SP;74.23;61.77;61.77;61.28;61.28;61.28;61.41;61.67;49.65;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.53;15.98;62.0;97.64;117.13;112.45;98.3;
2024-08-16;PRICE_SP;106.09;104.44;90.0;88.33;103.27;104.71;105.61;114.02;100.57;70.0;63.87;63.37;59.22;53.93;50.72;56.27;62.17;63.37;65.4;103.52;118.92;129.78;123.72;116.16;
2024-08-17;PRICE_SP;114.02;112.94;113.37;110.68;105.5;101.5;100.64;101.1;90.0;71.74;68.01;52.66;43.31;37.37;34.72;37.57;47.81;56.1;68.54;87.41;103.92;120.0;113.2;105.02;
2024-08-18;PRICE_SP;119.5;111.62;103.9;93.38;85.0;84.5;79.44;76.23;63.1;40.71;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.32;61.99;89.5;110.34;111.64;99.69;
2024-08-19;PRICE_SP;91.7;76.6;74.8;75.92;75.65;79.97;85.1;116.02;116.92;112.58;82.35;74.28;70.0;69.0;69.0;67.1;70.0;79.44;103.0;116.26;129.72;157.48;131.3;125.0;
2024-08-20;PRICE_SP;119.81;113.2;119.88;117.78;117.08;115.0;120.78;125.08;120.78;96.76;71.5;63.37;65.16;68.14;65.16;63.1;60.0;61.99;63.37;95.0;110.0;121.5;113.86;106.64;
2024-08-21;PRICE_SP;105.29;82.8;80.18;65.16;60.0;65.16;82.28;104.76;89.16;57.27;8.0;5.22;7.48;40.0;53.1;60.5;65.33;80.39;98.27;111.8;129.2;165.01;150.34;130.7;
2024-08-22;PRICE_SP;120.3;115.71;118.85;118.89;118.85;118.85;121.02;126.71;121.02;117.49;103.77;82.41;81.25;82.28;80.99;78.39;78.18;80.99;86.31;117.49;131.99;164.5;137.79;121.5;
2024-08-23;PRICE_SP;115.85;113.49;109.21;116.69;116.69;115.85;117.27;124.9;119.39;116.69;104.92;82.36;81.87;82.36;81.74;77.0;77.95;82.15;104.76;116.57;124.9;141.2;125.99;120.29;
2024-08-24;PRICE_SP;115.23;113.92;104.92;109.02;98.75;98.0;103.42;105.91;82.9;15.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;3.32;16.77;71.41;103.42;116.62;98.75;90.41;
2024-08-25;PRICE_SP;70.0;56.44;50.0;42.02;8.0;6.99;14.0;14.0;3.32;0.0;-0.72;-0.95;-0.66;-0.01;0.0;0.0;0.0;0.44;14.2;71.41;94.02;109.91;102.88;93.53;
2024-08-26;PRICE_SP;97.14;85.23;75.0;74.87;74.87;75.5;105.0;122.2;120.01;83.06;64.99;63.37;64.99;73.94;74.87;74.07;73.81;85.34;110.78;120.0;127.04;160.0;130.0;124.54;
2024-08-27;PRICE_SP;129.21;122.73;119.0;119.0;112.39;109.99;114.76;124.1;119.58;110.78;94.2;81.2;77.5;77.5;75.93;75.0;75.31;87.95;114.0;123.85;125.14;153.2;123.78;119.0;
2024-08-28;PRICE_SP;122.92;119.33;117.8;118.63;118.63;118.63;117.0;124.28;120.76;118.85;105.91;83.7;80.2;79.94;77.16;75.0;82.0;94.38;108.26;123.16;125.78;138.58;119.93;111.53;
2024-08-29;PRICE_SP;124.36;119.0;117.13;118.53;118.85;119.82;124.5;128.45;128.85;120.0;112.84;114.6;107.42;111.11;117.13;114.0;114.0;108.96;117.89;128.18;131.99;138.0;128.45;124.73;
2024-08-30;PRICE_SP;122.0;120.16;111.17;120.16;119.46;116.2;123.16;129.0;126.0;125.5;116.66;99.54;92.29;92.29;91.94;91.81;92.07;105.97;120.0;125.5;131.99;140.01;131.99;128.78;
2024-08-31;PRICE_SP;128.5;124.9;121.26;119.51;120.0;124.36;126.26;126.26;128.5;124.64;115.91;89.63;85.45;88.2;87.94;85.23;88.07;100.0;118.85;127.42;133.0;154.15;145.68;135.01;
2024-09-01;PRICE_SP;134.02;129.16;125.92;124.3;122.68;121.39;124.09;124.9;113.08;100.66;78.5;51.99;43.0;43.0;46.53;30.1;28.98;81.37;99.64;123.6;134.02;141.74;139.7;129.1;
