id;name;value;datetime
1154;Generación medida Hulla antracita;303.984;2024-07-03 18:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;1604.289;2024-07-03 18:00:00+02:00
1170;Generación medida Residuos domésticos y similares;155.559;2024-07-03 18:00:00+02:00
1150;Generación medida Hidráulica UGH;1156.752;2024-07-03 18:00:00+02:00
1169;Generación medida Biogás;73.108;2024-07-03 18:00:00+02:00
1153;Generación medida Nuclear;6966.589;2024-07-03 18:00:00+02:00
1162;Generación medida Solar térmica;1634.331;2024-07-03 18:00:00+02:00
1168;Generación medida Biomasa;381.172;2024-07-03 18:00:00+02:00
1150;Generación medida Hidráulica UGH;1772.705;2024-07-03 19:00:00+02:00
1163;Generación medida Océano y geotérmica;0.009;2024-07-03 19:00:00+02:00
1169;Generación medida Biogás;72.76;2024-07-03 19:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;1695.56;2024-07-03 19:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.615;2024-07-03 19:00:00+02:00
1171;Generación medida Residuos varios;54.257;2024-07-03 19:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;63.171;2024-07-03 19:00:00+02:00
1153;Generación medida Nuclear;6962.318;2024-07-03 19:00:00+02:00
1161;Generación medida Solar fotovoltaica;11750.973;2024-07-03 19:00:00+02:00
1167;Generación medida Energía residual;1.597;2024-07-03 19:00:00+02:00
1170;Generación medida Residuos domésticos y similares;178.794;2024-07-03 19:00:00+02:00
1154;Generación medida Hulla antracita;248.923;2024-07-03 19:00:00+02:00
1159;Generación medida Eólica terrestre;6388.147;2024-07-03 19:00:00+02:00
1162;Generación medida Solar térmica;1724.754;2024-07-03 19:00:00+02:00
10195;Generación medida total tipo producción;35218.169;2024-07-03 19:00:00+02:00
1151;Generación medida Hidráulica no UGH;589.423;2024-07-03 19:00:00+02:00
1156;Generación medida Ciclo combinado;2947.014;2024-07-03 19:00:00+02:00
1168;Generación medida Biomasa;406.284;2024-07-03 19:00:00+02:00
1159;Generación medida Eólica terrestre;6288.125;2024-07-03 20:00:00+02:00
1153;Generación medida Nuclear;6964.309;2024-07-03 20:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;101.311;2024-07-03 20:00:00+02:00
1161;Generación medida Solar fotovoltaica;5437.853;2024-07-03 20:00:00+02:00
1162;Generación medida Solar térmica;1456.756;2024-07-03 20:00:00+02:00
1171;Generación medida Residuos varios;62.598;2024-07-03 20:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.393;2024-07-03 20:00:00+02:00
10195;Generación medida total tipo producción;33119.66;2024-07-03 20:00:00+02:00
1168;Generación medida Biomasa;409.245;2024-07-03 20:00:00+02:00
1154;Generación medida Hulla antracita;244.583;2024-07-03 20:00:00+02:00
1151;Generación medida Hidráulica no UGH;623.31;2024-07-03 20:00:00+02:00
1169;Generación medida Biogás;77.913;2024-07-03 20:00:00+02:00
1150;Generación medida Hidráulica UGH;3489.109;2024-07-03 20:00:00+02:00
1163;Generación medida Océano y geotérmica;0.011;2024-07-03 20:00:00+02:00
1170;Generación medida Residuos domésticos y similares;184.788;2024-07-03 20:00:00+02:00
1156;Generación medida Ciclo combinado;4741.688;2024-07-03 20:00:00+02:00
1167;Generación medida Energía residual;1.66;2024-07-03 20:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2017.743;2024-07-03 20:00:00+02:00
1156;Generación medida Ciclo combinado;5693.455;2024-07-03 21:00:00+02:00
1150;Generación medida Hidráulica UGH;5958.73;2024-07-03 21:00:00+02:00
10195;Generación medida total tipo producción;32146.326;2024-07-03 21:00:00+02:00
1163;Generación medida Océano y geotérmica;0.012;2024-07-03 21:00:00+02:00
1167;Generación medida Energía residual;1.71;2024-07-03 21:00:00+02:00
1154;Generación medida Hulla antracita;247.043;2024-07-03 21:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;107.979;2024-07-03 21:00:00+02:00
1169;Generación medida Biogás;80.162;2024-07-03 21:00:00+02:00
1161;Generación medida Solar fotovoltaica;581.84;2024-07-03 21:00:00+02:00
1153;Generación medida Nuclear;6970.15;2024-07-03 21:00:00+02:00
1162;Generación medida Solar térmica;936.645;2024-07-03 21:00:00+02:00
1151;Generación medida Hidráulica no UGH;574.969;2024-07-03 21:00:00+02:00
1171;Generación medida Residuos varios;67.484;2024-07-03 21:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2112.524;2024-07-03 21:00:00+02:00
1168;Generación medida Biomasa;441.283;2024-07-03 21:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.307;2024-07-03 21:00:00+02:00
1159;Generación medida Eólica terrestre;6355.828;2024-07-03 21:00:00+02:00
1170;Generación medida Residuos domésticos y similares;193.547;2024-07-03 21:00:00+02:00
1170;Generación medida Residuos domésticos y similares;194.702;2024-07-03 22:00:00+02:00
1168;Generación medida Biomasa;457.898;2024-07-03 22:00:00+02:00
1161;Generación medida Solar fotovoltaica;2.93;2024-07-03 22:00:00+02:00
1171;Generación medida Residuos varios;65.637;2024-07-03 22:00:00+02:00
1154;Generación medida Hulla antracita;246.764;2024-07-03 22:00:00+02:00
1156;Generación medida Ciclo combinado;5650.193;2024-07-03 22:00:00+02:00
1162;Generación medida Solar térmica;668.495;2024-07-03 22:00:00+02:00
10195;Generación medida total tipo producción;31711.751;2024-07-03 22:00:00+02:00
1159;Generación medida Eólica terrestre;6943.796;2024-07-03 22:00:00+02:00
1153;Generación medida Nuclear;6969.615;2024-07-03 22:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2142.908;2024-07-03 22:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.179;2024-07-03 22:00:00+02:00
1163;Generación medida Océano y geotérmica;0.014;2024-07-03 22:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;108.161;2024-07-03 22:00:00+02:00
1167;Generación medida Energía residual;1.799;2024-07-03 22:00:00+02:00
1151;Generación medida Hidráulica no UGH;579.452;2024-07-03 22:00:00+02:00
1169;Generación medida Biogás;83.179;2024-07-03 22:00:00+02:00
1150;Generación medida Hidráulica UGH;5818.875;2024-07-03 22:00:00+02:00
1156;Generación medida Ciclo combinado;4499.209;2024-07-03 23:00:00+02:00
1153;Generación medida Nuclear;6975.602;2024-07-03 23:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.259;2024-07-03 23:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2157.661;2024-07-03 23:00:00+02:00
1154;Generación medida Hulla antracita;246.744;2024-07-03 23:00:00+02:00
1151;Generación medida Hidráulica no UGH;574.091;2024-07-03 23:00:00+02:00
10195;Generación medida total tipo producción;29930.053;2024-07-03 23:00:00+02:00
1163;Generación medida Océano y geotérmica;0.012;2024-07-03 23:00:00+02:00
1150;Generación medida Hidráulica UGH;4894.262;2024-07-03 23:00:00+02:00
1159;Generación medida Eólica terrestre;7533.84;2024-07-03 23:00:00+02:00
1162;Generación medida Solar térmica;636.006;2024-07-03 23:00:00+02:00
1171;Generación medida Residuos varios;67.754;2024-07-03 23:00:00+02:00
1168;Generación medida Biomasa;460.044;2024-07-03 23:00:00+02:00
1167;Generación medida Energía residual;1.783;2024-07-03 23:00:00+02:00
1170;Generación medida Residuos domésticos y similares;195.644;2024-07-03 23:00:00+02:00
1161;Generación medida Solar fotovoltaica;2.446;2024-07-03 23:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;107.557;2024-07-03 23:00:00+02:00
1169;Generación medida Biogás;80.498;2024-07-03 23:00:00+02:00
1169;Generación medida Biogás;79.243;2024-07-04 00:00:00+02:00
1150;Generación medida Hidráulica UGH;4980.694;2024-07-04 00:00:00+02:00
1168;Generación medida Biomasa;463.646;2024-07-04 00:00:00+02:00
1167;Generación medida Energía residual;2.028;2024-07-04 00:00:00+02:00
1159;Generación medida Eólica terrestre;7820.108;2024-07-04 00:00:00+02:00
1170;Generación medida Residuos domésticos y similares;193.921;2024-07-04 00:00:00+02:00
1153;Generación medida Nuclear;6982.58;2024-07-04 00:00:00+02:00
1156;Generación medida Ciclo combinado;2650.235;2024-07-04 00:00:00+02:00
1162;Generación medida Solar térmica;637.895;2024-07-04 00:00:00+02:00
10195;Generación medida total tipo producción;28273.561;2024-07-04 00:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2169.598;2024-07-04 00:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;105.213;2024-07-04 00:00:00+02:00
1161;Generación medida Solar fotovoltaica;0.49;2024-07-04 00:00:00+02:00
1171;Generación medida Residuos varios;64.473;2024-07-04 00:00:00+02:00
1151;Generación medida Hidráulica no UGH;550.272;2024-07-04 00:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.614;2024-07-04 00:00:00+02:00
1163;Generación medida Océano y geotérmica;0.017;2024-07-04 00:00:00+02:00
1154;Generación medida Hulla antracita;247.124;2024-07-04 00:00:00+02:00
10195;Generación medida total tipo producción;26443.788;2024-07-04 01:00:00+02:00
1156;Generación medida Ciclo combinado;2056.544;2024-07-04 01:00:00+02:00
1153;Generación medida Nuclear;6985.947;2024-07-04 01:00:00+02:00
1162;Generación medida Solar térmica;637.807;2024-07-04 01:00:00+02:00
1163;Generación medida Océano y geotérmica;0.015;2024-07-04 01:00:00+02:00
1169;Generación medida Biogás;79.316;2024-07-04 01:00:00+02:00
1151;Generación medida Hidráulica no UGH;531.962;2024-07-04 01:00:00+02:00
1168;Generación medida Biomasa;461.621;2024-07-04 01:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.59;2024-07-04 01:00:00+02:00
1150;Generación medida Hidráulica UGH;4332.31;2024-07-04 01:00:00+02:00
1159;Generación medida Eólica terrestre;7408.645;2024-07-04 01:00:00+02:00
1167;Generación medida Energía residual;2.078;2024-07-04 01:00:00+02:00
1170;Generación medida Residuos domésticos y similares;194.401;2024-07-04 01:00:00+02:00
1171;Generación medida Residuos varios;66.069;2024-07-04 01:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2132.425;2024-07-04 01:00:00+02:00
1154;Generación medida Hulla antracita;246.963;2024-07-04 01:00:00+02:00
1161;Generación medida Solar fotovoltaica;0.481;2024-07-04 01:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;104.639;2024-07-04 01:00:00+02:00
1169;Generación medida Biogás;78.916;2024-07-04 02:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;100.119;2024-07-04 02:00:00+02:00
1150;Generación medida Hidráulica UGH;2957.778;2024-07-04 02:00:00+02:00
1163;Generación medida Océano y geotérmica;0.016;2024-07-04 02:00:00+02:00
1153;Generación medida Nuclear;6989.524;2024-07-04 02:00:00+02:00
1170;Generación medida Residuos domésticos y similares;194.749;2024-07-04 02:00:00+02:00
1167;Generación medida Energía residual;2.008;2024-07-04 02:00:00+02:00
1161;Generación medida Solar fotovoltaica;0.171;2024-07-04 02:00:00+02:00
1162;Generación medida Solar térmica;641.387;2024-07-04 02:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.509;2024-07-04 02:00:00+02:00
1168;Generación medida Biomasa;439.691;2024-07-04 02:00:00+02:00
1159;Generación medida Eólica terrestre;7163.483;2024-07-04 02:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2130.938;2024-07-04 02:00:00+02:00
1171;Generación medida Residuos varios;68.554;2024-07-04 02:00:00+02:00
1154;Generación medida Hulla antracita;247.244;2024-07-04 02:00:00+02:00
1156;Generación medida Ciclo combinado;2232.26;2024-07-04 02:00:00+02:00
10195;Generación medida total tipo producción;24751.17;2024-07-04 02:00:00+02:00
1151;Generación medida Hidráulica no UGH;524.755;2024-07-04 02:00:00+02:00
1167;Generación medida Energía residual;1.984;2024-07-04 03:00:00+02:00
1156;Generación medida Ciclo combinado;2113.09;2024-07-04 03:00:00+02:00
1170;Generación medida Residuos domésticos y similares;195.664;2024-07-04 03:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2136.868;2024-07-04 03:00:00+02:00
1162;Generación medida Solar térmica;638.933;2024-07-04 03:00:00+02:00
10195;Generación medida total tipo producción;24104.621;2024-07-04 03:00:00+02:00
1161;Generación medida Solar fotovoltaica;0.353;2024-07-04 03:00:00+02:00
1150;Generación medida Hidráulica UGH;2589.435;2024-07-04 03:00:00+02:00
1169;Generación medida Biogás;80.671;2024-07-04 03:00:00+02:00
1163;Generación medida Océano y geotérmica;0.019;2024-07-04 03:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.478;2024-07-04 03:00:00+02:00
1171;Generación medida Residuos varios;68.131;2024-07-04 03:00:00+02:00
1159;Generación medida Eólica terrestre;7072.952;2024-07-04 03:00:00+02:00
1153;Generación medida Nuclear;6995.242;2024-07-04 03:00:00+02:00
1151;Generación medida Hidráulica no UGH;521.272;2024-07-04 03:00:00+02:00
1154;Generación medida Hulla antracita;246.824;2024-07-04 03:00:00+02:00
1168;Generación medida Biomasa;439.96;2024-07-04 03:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;100.143;2024-07-04 03:00:00+02:00
1168;Generación medida Biomasa;439.194;2024-07-04 04:00:00+02:00
1171;Generación medida Residuos varios;67.85;2024-07-04 04:00:00+02:00
1159;Generación medida Eólica terrestre;6885.812;2024-07-04 04:00:00+02:00
1154;Generación medida Hulla antracita;246.946;2024-07-04 04:00:00+02:00
1161;Generación medida Solar fotovoltaica;0.365;2024-07-04 04:00:00+02:00
1170;Generación medida Residuos domésticos y similares;195.444;2024-07-04 04:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.41;2024-07-04 04:00:00+02:00
10195;Generación medida total tipo producción;23872.946;2024-07-04 04:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;103.9;2024-07-04 04:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2139.177;2024-07-04 04:00:00+02:00
1151;Generación medida Hidráulica no UGH;513.501;2024-07-04 04:00:00+02:00
1150;Generación medida Hidráulica UGH;2573.655;2024-07-04 04:00:00+02:00
1163;Generación medida Océano y geotérmica;0.019;2024-07-04 04:00:00+02:00
1169;Generación medida Biogás;78.72;2024-07-04 04:00:00+02:00
1167;Generación medida Energía residual;1.969;2024-07-04 04:00:00+02:00
1156;Generación medida Ciclo combinado;2070.646;2024-07-04 04:00:00+02:00
1153;Generación medida Nuclear;7003.411;2024-07-04 04:00:00+02:00
1162;Generación medida Solar térmica;631.421;2024-07-04 04:00:00+02:00
1161;Generación medida Solar fotovoltaica;0.465;2024-07-04 05:00:00+02:00
1162;Generación medida Solar térmica;566.783;2024-07-04 05:00:00+02:00
1159;Generación medida Eólica terrestre;6563.716;2024-07-04 05:00:00+02:00
1150;Generación medida Hidráulica UGH;2614.125;2024-07-04 05:00:00+02:00
1169;Generación medida Biogás;78.891;2024-07-04 05:00:00+02:00
1154;Generación medida Hulla antracita;246.764;2024-07-04 05:00:00+02:00
1151;Generación medida Hidráulica no UGH;531.381;2024-07-04 05:00:00+02:00
10195;Generación medida total tipo producción;23861.217;2024-07-04 05:00:00+02:00
1170;Generación medida Residuos domésticos y similares;197.651;2024-07-04 05:00:00+02:00
1156;Generación medida Ciclo combinado;2265.579;2024-07-04 05:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.183;2024-07-04 05:00:00+02:00
1163;Generación medida Océano y geotérmica;0.017;2024-07-04 05:00:00+02:00
1167;Generación medida Energía residual;1.581;2024-07-04 05:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2158.295;2024-07-04 05:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;106.07;2024-07-04 05:00:00+02:00
1171;Generación medida Residuos varios;68.21;2024-07-04 05:00:00+02:00
1153;Generación medida Nuclear;7007.165;2024-07-04 05:00:00+02:00
1168;Generación medida Biomasa;437.433;2024-07-04 05:00:00+02:00
1171;Generación medida Residuos varios;67.361;2024-07-04 06:00:00+02:00
1159;Generación medida Eólica terrestre;6525.293;2024-07-04 06:00:00+02:00
1161;Generación medida Solar fotovoltaica;17.132;2024-07-04 06:00:00+02:00
1168;Generación medida Biomasa;441.638;2024-07-04 06:00:00+02:00
1163;Generación medida Océano y geotérmica;0.01;2024-07-04 06:00:00+02:00
1167;Generación medida Energía residual;1.416;2024-07-04 06:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;106.033;2024-07-04 06:00:00+02:00
10195;Generación medida total tipo producción;25258.452;2024-07-04 06:00:00+02:00
1170;Generación medida Residuos domésticos y similares;195.71;2024-07-04 06:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2163.916;2024-07-04 06:00:00+02:00
1154;Generación medida Hulla antracita;246.804;2024-07-04 06:00:00+02:00
1156;Generación medida Ciclo combinado;2969.983;2024-07-04 06:00:00+02:00
1169;Generación medida Biogás;76.159;2024-07-04 06:00:00+02:00
1151;Generación medida Hidráulica no UGH;597.088;2024-07-04 06:00:00+02:00
1162;Generación medida Solar térmica;386.231;2024-07-04 06:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.277;2024-07-04 06:00:00+02:00
1150;Generación medida Hidráulica UGH;3229.106;2024-07-04 06:00:00+02:00
1153;Generación medida Nuclear;7009.093;2024-07-04 06:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;104.194;2024-07-04 07:00:00+02:00
1153;Generación medida Nuclear;7012.376;2024-07-04 07:00:00+02:00
1156;Generación medida Ciclo combinado;2521.271;2024-07-04 07:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2160.911;2024-07-04 07:00:00+02:00
1168;Generación medida Biomasa;406.113;2024-07-04 07:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.543;2024-07-04 07:00:00+02:00
1157;Generación medida Fuel;-0.001;2024-07-04 07:00:00+02:00
10195;Generación medida total tipo producción;26712.272;2024-07-04 07:00:00+02:00
1151;Generación medida Hidráulica no UGH;596.561;2024-07-04 07:00:00+02:00
1169;Generación medida Biogás;72.71;2024-07-04 07:00:00+02:00
1163;Generación medida Océano y geotérmica;0.009;2024-07-04 07:00:00+02:00
1167;Generación medida Energía residual;4.985;2024-07-04 07:00:00+02:00
1154;Generación medida Hulla antracita;246.843;2024-07-04 07:00:00+02:00
1162;Generación medida Solar térmica;195.654;2024-07-04 07:00:00+02:00
1150;Generación medida Hidráulica UGH;3996.01;2024-07-04 07:00:00+02:00
1159;Generación medida Eólica terrestre;6098.324;2024-07-04 07:00:00+02:00
1161;Generación medida Solar fotovoltaica;1636.28;2024-07-04 07:00:00+02:00
1171;Generación medida Residuos varios;67.795;2024-07-04 07:00:00+02:00
1170;Generación medida Residuos domésticos y similares;193.39;2024-07-04 07:00:00+02:00
1154;Generación medida Hulla antracita;246.884;2024-07-04 08:00:00+02:00
1162;Generación medida Solar térmica;205.234;2024-07-04 08:00:00+02:00
1163;Generación medida Océano y geotérmica;0.009;2024-07-04 08:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;2148.448;2024-07-04 08:00:00+02:00
1161;Generación medida Solar fotovoltaica;7678.962;2024-07-04 08:00:00+02:00
1167;Generación medida Energía residual;12.567;2024-07-04 08:00:00+02:00
1169;Generación medida Biogás;71.642;2024-07-04 08:00:00+02:00
1156;Generación medida Ciclo combinado;1893.305;2024-07-04 08:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;99.254;2024-07-04 08:00:00+02:00
1151;Generación medida Hidráulica no UGH;617.912;2024-07-04 08:00:00+02:00
1159;Generación medida Eólica terrestre;5313.409;2024-07-04 08:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.83;2024-07-04 08:00:00+02:00
10195;Generación medida total tipo producción;29646.357;2024-07-04 08:00:00+02:00
1170;Generación medida Residuos domésticos y similares;186.905;2024-07-04 08:00:00+02:00
1150;Generación medida Hidráulica UGH;2952.849;2024-07-04 08:00:00+02:00
1153;Generación medida Nuclear;7009.074;2024-07-04 08:00:00+02:00
1171;Generación medida Residuos varios;66.679;2024-07-04 08:00:00+02:00
1168;Generación medida Biomasa;426.265;2024-07-04 08:00:00+02:00
1151;Generación medida Hidráulica no UGH;541.318;2024-07-04 09:00:00+02:00
1159;Generación medida Eólica terrestre;4754.415;2024-07-04 09:00:00+02:00
1150;Generación medida Hidráulica UGH;1361.628;2024-07-04 09:00:00+02:00
1163;Generación medida Océano y geotérmica;0.008;2024-07-04 09:00:00+02:00
1168;Generación medida Biomasa;434.738;2024-07-04 09:00:00+02:00
1170;Generación medida Residuos domésticos y similares;178.819;2024-07-04 09:00:00+02:00
1154;Generación medida Hulla antracita;246.623;2024-07-04 09:00:00+02:00
1162;Generación medida Solar térmica;1045.074;2024-07-04 09:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;69.25;2024-07-04 09:00:00+02:00
1161;Generación medida Solar fotovoltaica;13579.429;2024-07-04 09:00:00+02:00
1171;Generación medida Residuos varios;56.277;2024-07-04 09:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;1804.689;2024-07-04 09:00:00+02:00
1153;Generación medida Nuclear;7001.452;2024-07-04 09:00:00+02:00
1169;Generación medida Biogás;72.271;2024-07-04 09:00:00+02:00
10195;Generación medida total tipo producción;32381.904;2024-07-04 09:00:00+02:00
1167;Generación medida Energía residual;9.48;2024-07-04 09:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.936;2024-07-04 09:00:00+02:00
1156;Generación medida Ciclo combinado;713.301;2024-07-04 09:00:00+02:00
1169;Generación medida Biogás;69.454;2024-07-04 10:00:00+02:00
1168;Generación medida Biomasa;430.698;2024-07-04 10:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;1508.91;2024-07-04 10:00:00+02:00
10195;Generación medida total tipo producción;34444.622;2024-07-04 10:00:00+02:00
1162;Generación medida Solar térmica;1481.289;2024-07-04 10:00:00+02:00
1154;Generación medida Hulla antracita;304.243;2024-07-04 10:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;41.152;2024-07-04 10:00:00+02:00
1151;Generación medida Hidráulica no UGH;498.741;2024-07-04 10:00:00+02:00
1153;Generación medida Nuclear;7000.481;2024-07-04 10:00:00+02:00
1161;Generación medida Solar fotovoltaica;16897.434;2024-07-04 10:00:00+02:00
1170;Generación medida Residuos domésticos y similares;178.515;2024-07-04 10:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.87;2024-07-04 10:00:00+02:00
1159;Generación medida Eólica terrestre;4216.957;2024-07-04 10:00:00+02:00
1156;Generación medida Ciclo combinado;457.754;2024-07-04 10:00:00+02:00
1163;Generación medida Océano y geotérmica;0.004;2024-07-04 10:00:00+02:00
1167;Generación medida Energía residual;11.705;2024-07-04 10:00:00+02:00
1171;Generación medida Residuos varios;46.04;2024-07-04 10:00:00+02:00
1150;Generación medida Hidráulica UGH;738.27;2024-07-04 10:00:00+02:00
1153;Generación medida Nuclear;6992.906;2024-07-04 11:00:00+02:00
1169;Generación medida Biogás;64.097;2024-07-04 11:00:00+02:00
1159;Generación medida Eólica terrestre;4099.209;2024-07-04 11:00:00+02:00
1168;Generación medida Biomasa;429.859;2024-07-04 11:00:00+02:00
1150;Generación medida Hidráulica UGH;734.957;2024-07-04 11:00:00+02:00
1151;Generación medida Hidráulica no UGH;460.318;2024-07-04 11:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.639;2024-07-04 11:00:00+02:00
1162;Generación medida Solar térmica;1366.4;2024-07-04 11:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;40.923;2024-07-04 11:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;1453.867;2024-07-04 11:00:00+02:00
1154;Generación medida Hulla antracita;304.163;2024-07-04 11:00:00+02:00
1156;Generación medida Ciclo combinado;478.389;2024-07-04 11:00:00+02:00
1171;Generación medida Residuos varios;41.253;2024-07-04 11:00:00+02:00
1170;Generación medida Residuos domésticos y similares;174.038;2024-07-04 11:00:00+02:00
10195;Generación medida total tipo producción;35342.212;2024-07-04 11:00:00+02:00
1167;Generación medida Energía residual;12.963;2024-07-04 11:00:00+02:00
1161;Generación medida Solar fotovoltaica;18146.857;2024-07-04 11:00:00+02:00
1163;Generación medida Océano y geotérmica;0.006;2024-07-04 11:00:00+02:00
1150;Generación medida Hidráulica UGH;719.686;2024-07-04 12:00:00+02:00
10195;Generación medida total tipo producción;35935.646;2024-07-04 12:00:00+02:00
1170;Generación medida Residuos domésticos y similares;174.135;2024-07-04 12:00:00+02:00
1156;Generación medida Ciclo combinado;458.95;2024-07-04 12:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.586;2024-07-04 12:00:00+02:00
1153;Generación medida Nuclear;6969.918;2024-07-04 12:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;40.892;2024-07-04 12:00:00+02:00
1159;Generación medida Eólica terrestre;4173.491;2024-07-04 12:00:00+02:00
1151;Generación medida Hidráulica no UGH;451.884;2024-07-04 12:00:00+02:00
1169;Generación medida Biogás;60.452;2024-07-04 12:00:00+02:00
1163;Generación medida Océano y geotérmica;0.009;2024-07-04 12:00:00+02:00
1161;Generación medida Solar fotovoltaica;18779.977;2024-07-04 12:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;1430.969;2024-07-04 12:00:00+02:00
1167;Generación medida Energía residual;12.846;2024-07-04 12:00:00+02:00
1171;Generación medida Residuos varios;40.713;2024-07-04 12:00:00+02:00
1168;Generación medida Biomasa;407.561;2024-07-04 12:00:00+02:00
1154;Generación medida Hulla antracita;354.344;2024-07-04 12:00:00+02:00
1162;Generación medida Solar térmica;1329.601;2024-07-04 12:00:00+02:00
1159;Generación medida Eólica terrestre;4086.968;2024-07-04 13:00:00+02:00
1162;Generación medida Solar térmica;1302.751;2024-07-04 13:00:00+02:00
1171;Generación medida Residuos varios;40.723;2024-07-04 13:00:00+02:00
1168;Generación medida Biomasa;417.862;2024-07-04 13:00:00+02:00
1151;Generación medida Hidráulica no UGH;452.071;2024-07-04 13:00:00+02:00
1169;Generación medida Biogás;61.211;2024-07-04 13:00:00+02:00
1155;Generación medida Hulla sub-bituminosa;-1.575;2024-07-04 13:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;1415.2;2024-07-04 13:00:00+02:00
1150;Generación medida Hidráulica UGH;733.421;2024-07-04 13:00:00+02:00
1153;Generación medida Nuclear;6956.483;2024-07-04 13:00:00+02:00
1156;Generación medida Ciclo combinado;642.793;2024-07-04 13:00:00+02:00
10195;Generación medida total tipo producción;36327.514;2024-07-04 13:00:00+02:00
1166;Generación medida Subproductos minería;0.001;2024-07-04 13:00:00+02:00
1163;Generación medida Océano y geotérmica;2.0;2024-07-04 13:00:00+02:00
1161;Generación medida Solar fotovoltaica;19082.617;2024-07-04 13:00:00+02:00
1170;Generación medida Residuos domésticos y similares;173.946;2024-07-04 13:00:00+02:00
1165;Generación medida Derivados del petróleo ó carbón;41.788;2024-07-04 13:00:00+02:00
1154;Generación medida Hulla antracita;354.123;2024-07-04 13:00:00+02:00
1167;Generación medida Energía residual;13.426;2024-07-04 13:00:00+02:00
1156;Generación medida Ciclo combinado;1097.306;2024-07-04 14:00:00+02:00
1161;Generación medida Solar fotovoltaica;18888.437;2024-07-04 14:00:00+02:00
1159;Generación medida Eólica terrestre;4050.947;2024-07-04 14:00:00+02:00
1170;Generación medida Residuos domésticos y similares;172.948;2024-07-04 14:00:00+02:00
1151;Generación medida Hidráulica no UGH;443.61;2024-07-04 14:00:00+02:00
1169;Generación medida Biogás;58.462;2024-07-04 14:00:00+02:00
1167;Generación medida Energía residual;12.051;2024-07-04 14:00:00+02:00
1164;Generación medida Gas Natural Cogeneración;1422.548;2024-07-04 14:00:00+02:00
1153;Generación medida Nuclear;6957.426;2024-07-04 14:00:00+02:00
1154;Generación medida Hulla antracita;354.483;2024-07-04 14:00:00+02:00
10195;Generación medida total tipo producción;36804.233;2024-07-04 14:00:00+02:00
