Precio_Real_MWh,Precio_Predicho_MWh
-0.010000000000000127,7.275417
-0.010000000000000127,2.2799606
-0.010000000000000127,-0.19885992
0.0,3.0119631
0.0,15.555506
1.0000000000000002,39.51471
12.17,74.92161
35.0,100.61996
24.89,97.5773
8.21,79.66649
23.209999999999997,68.86996
16.05,68.048294
12.08,66.33638
11.28,65.47163
10.7,66.3155
11.93,68.56885
17.33,72.2178
33.69,80.736755
24.89,88.44865
5.0,77.001785
1.0000000000000002,58.713524
0.0399999999999999,45.390057
0.0,35.69443
0.0,29.532856
0.0,23.847073
0.0,19.605783
0.0,18.504139
0.0399999999999999,22.539637
3.250000000000001,35.636482
24.89,62.686375
35.02,98.46447
101.48,120.03779
78.85,116.08386
35.01,103.56657
38.07,97.24567
35.02,97.305176
35.01,93.63241
35.01,90.61515
35.01,91.75267
35.01,96.74806
38.69,103.316505
100.0,112.01214
66.85,116.06588
35.0,109.15468
26.96,97.11209
22.3,87.8711
19.29,77.16787
15.65,69.48098
9.99,64.857
6.999999999999999,63.733223
6.0,67.20216
9.35,79.05109
22.3,90.27951
32.56,102.4894
88.61,123.4474
109.9,135.7445
91.35000000000001,129.81668
79.74,117.12752
79.87,111.708595
74.0,112.82752
65.15,108.66508
74.07,106.795235
77.1,109.25647
73.88,111.39745
91.82,114.64766
104.06,123.41715
96.06,123.07099
81.08,112.53686
35.33,101.75226
35.0,91.31789
33.75,85.35158
31.2,81.253975
21.2,78.607285
20.1,76.74102
16.98,75.36458
20.199999999999996,79.45128
24.89,92.282616
35.0,111.541405
58.53,125.900604
96.06,127.075356
81.49,120.12264
52.97,110.69959
47.88,102.7893
40.0,97.955505
35.0,91.19147
35.0,87.23425
35.0,86.45373
35.0,87.68971
35.0,89.13697
34.21,88.618996
30.0,82.85232
15.4,74.110756
7.3,63.27637
3.250000000000001,51.27176
0.030000000000000075,36.76777
0.0,22.702974
0.0,13.726384
0.0,9.908657
0.0,9.837817
0.0,17.164192
0.44000000000000006,34.859306
14.979999999999999,65.3515
45.51,104.59364
65.27,131.63626
62.78,128.70355
58.519999999999996,116.84076
56.39,113.171844
38.96,111.14526
39.6,101.976166
35.01,96.92858
35.01,99.31713
35.5,102.55279
35.76,103.80412
36.73,102.12763
35.0,95.0063
14.979999999999999,82.42398
0.44000000000000006,67.86864
0.0,56.831104
0.0,51.812218
0.0,51.41272
0.0,52.86794
0.0,52.669052
-0.010000000000000127,53.65574
0.0,59.767838
20.659999999999997,73.07853
35.01,87.93949
58.88,108.19117
78.56,120.44704
72.21,119.830864
60.65,112.01165
63.15,105.721245
60.050000000000004,104.31431
58.93,96.93258
58.87,93.75998
55.99999999999999,95.297295
58.519999999999996,98.338394
52.25,104.77197
102.26,115.068855
96.24,117.6667
59.790000000000006,110.17716
45.49999999999999,100.163124
36.73,94.2099
35.1,90.96737
35.01,86.95484
35.01,85.89468
35.01,88.82257
35.0,94.619316
35.2,99.16866
40.74,102.5973
60.529999999999994,109.44156
87.21000000000001,119.97355
97.92000000000002,125.21805
83.75,117.50592
69.77,109.45909
73.73,103.958
57.83,98.57079
58.99,92.209496
68.81,90.151955
64.77,92.530106
77.13,96.84244
85.36,101.43745
99.32,107.84051
84.41,107.63185
58.0,98.59253
41.0,86.3531
35.01,77.44859
28.26,70.7792
15.100000000000001,65.34083
17.5,62.120975
19.14,61.62247
17.5,64.41309
20.4,70.89957
31.96,83.633934
48.25,96.90386
60.1,107.461
83.91,111.80193
70.98,109.429665
65.0,98.843994
35.01,90.36424
34.99,83.60113
21.07,73.90671
19.77,65.944214
17.83,60.965088
17.83,58.112064
18.97,55.984455
17.83,55.37778
8.0,55.25526
3.0,49.075836
-0.010000000000000127,40.1236
-0.06999999999999997,32.625515
-0.059999999999999845,26.349262
-1.0,21.495556
-1.26,17.72578
-1.29,14.234759
-1.29,11.26611
-0.13000000000000012,11.080173
0.0,15.329034
0.44000000000000006,26.335155
19.0,49.116005
35.0,75.29804
33.4,81.93085
23.71,75.27721
14.56,69.42321
10.940000000000001,64.625854
10.000000000000002,59.17229
7.8,56.733093
8.0,57.42058
10.940000000000001,61.47298
22.9,67.229225
35.01,73.648994
35.0,74.63379
10.940000000000001,66.263176
3.250000000000001,54.15312
2.49,45.5609
1.7900000000000005,40.09095
1.8299999999999996,35.952656
0.0,33.110046
0.44000000000000006,32.596817
1.0599999999999996,32.530334
0.44000000000000006,33.611115
5.39,39.26723
17.6,53.36368
35.4,76.1733
59.14,95.68896
43.89999999999999,96.71941
35.64,90.773056
35.01,86.471466
35.01,82.735634
35.0,77.27928
35.0,73.93235
35.0,73.82808
34.43,74.80875
35.0,77.571594
41.0,83.187836
35.0,83.58858
28.9,76.1333
16.2,67.10191
4.990000000000001,59.769344
6.099999999999999,54.04022
5.0,49.01717
3.250000000000001,44.611515
2.51,41.40741
0.44000000000000006,39.717693
3.250000000000001,40.20308
9.080000000000002,45.169662
27.94,58.601204
40.0,79.33673
66.52,94.3975
50.02,92.48117
42.0,85.67657
35.0,80.26377
33.11,75.50074
27.94,69.39095
18.9,65.66612
16.2,64.7289
18.9,63.739902
22.23,61.80638
26.22,61.23402
16.2,56.927532
2.1,44.430542
0.010000000000000127,30.446564
0.0,20.241161
0.0,13.519379
0.0,8.351166
0.0,4.6694164
0.0,2.9080265
0.0,3.0957317
0.0,8.490856
0.0,21.128378
3.250000000000001,42.762646
30.0,69.54554
35.01,90.03715
35.02,89.81318
35.01,82.40684
30.0,78.6303
26.87,75.07174
24.13,68.97263
22.620000000000005,65.11897
22.860000000000003,64.48554
24.81,64.41027
26.87,64.48188
25.63,64.00169
16.72,57.133423
3.250000000000001,46.430294
1.8800000000000003,35.860962
0.44000000000000006,27.118206
0.0,18.302505
-0.0399999999999999,11.845471
-0.5800000000000001,8.208022
-0.10000000000000005,7.955388
0.0,9.927653
0.0,15.767438
3.250000000000001,29.51284
6.099999999999999,48.06201
29.9,67.63912
54.33,88.98419
51.61,95.44433
50.15,89.83592
63.58,84.25805
55.99,82.77638
51.910000000000004,75.42008
53.96,71.84473
51.080000000000005,70.863045
53.96,71.07832
57.10000000000001,73.2585
84.03,78.63208
86.89,83.65983
61.540000000000006,81.253105
45.129999999999995,76.21326
35.0,71.51317
18.9,63.820946
10.000000000000002,58.224266
6.099999999999999,54.43573
4.990000000000001,50.81906
4.230000000000001,49.222786
5.0,51.001488
9.900000000000002,58.259083
37.62,73.79876
75.1,100.97636
97.68999999999998,123.117455
93.2,120.68599
84.42,106.46459
81.73,96.95857
77.64,95.47616
74.77,93.0272
68.24,92.248146
66.82,94.39433
69.09,99.061035
75.98,103.81572
99.87,108.96847
75.62,106.453316
35.0,92.65363
10.000000000000002,80.048996
3.6000000000000005,70.16146
0.0,61.956413
0.0,55.788506
0.0,49.74184
0.0,45.01241
0.0,43.216145
0.0,44.57704
0.0,52.809708
35.0,69.97521
56.18000000000001,96.14268
67.44,115.86114
62.00000000000001,108.88443
50.01,96.383965
30.0,88.827095
20.179999999999996,81.931694
19.47,74.91118
17.27,71.12976
19.47,71.63389
18.67,76.39883
21.07,81.29751
35.01,86.80878
30.0,86.539986
18.67,79.926994
10.000000000000002,69.44794
6.55,60.372383
3.250000000000001,52.772343
3.250000000000001,47.77501
3.250000000000001,45.13593
3.250000000000001,44.844166
3.250000000000001,46.442913
3.6000000000000005,51.138016
10.000000000000002,59.93116
24.499999999999996,75.95814
39.52,103.05424
63.38000000000001,119.58771
54.35999999999999,113.621605
51.910000000000004,102.520966
35.01,96.84096
35.01,92.500916
35.0,86.99317
35.0,85.76049
35.01,88.180504
35.01,91.454544
47.33,96.68805
68.78,103.45584
40.15,99.86699
29.9,86.481476
10.99,73.00458
3.250000000000001,64.225075
0.44000000000000006,56.28736
0.44000000000000006,50.58279
0.44000000000000006,47.23461
0.44000000000000006,46.403515
1.7399999999999998,48.353928
5.890000000000001,53.902985
14.99,65.34903
35.0,84.67828
72.94,105.94351
104.62,118.56031
91.82999999999998,114.63421
65.72,104.179
45.0,97.89128
40.74,95.7807
39.95,89.67994
38.0,86.99148
38.55,88.55127
40.86,92.826996
57.0,98.34486
75.72,103.59245
40.89,100.8908
22.979999999999997,88.91036
12.1,75.52685
3.250000000000001,64.10462
0.9799999999999999,54.937706
0.44000000000000006,49.106598
0.44000000000000006,45.14277
0.8799999999999999,43.046375
3.250000000000001,43.93241
6.31,49.515133
9.76,59.397648
14.99,75.49677
39.52,97.1072
75.72,111.56103
47.24999999999999,107.33986
40.17,98.346115
38.86,91.89187
35.01,88.417564
35.0,84.640144
35.01,84.16449
35.01,87.12515
35.01,88.241684
35.01,87.76238
35.01,86.86633
28.07,78.838936
6.4,65.67831
0.0,52.261635
0.0,42.190483
0.0,34.91568
0.0,29.229504
-0.010000000000000127,25.55713
-0.2500000000000001,24.411814
-0.41000000000000003,26.751017
0.0,34.19713
3.250000000000001,45.203922
11.1,59.440872
35.0,76.44143
44.0,94.11144
41.63,97.10661
41.46,91.09529
35.01,86.62417
35.0,84.49724
35.0,81.1795
35.0,80.05577
35.0,80.26781
35.0,81.90004
35.0,83.36229
34.07,81.59422
2.35,73.5828
0.0,56.953037
0.0,41.679947
-0.75,30.786476
-0.6199999999999999,23.703657
-0.6600000000000001,17.975386
-0.6600000000000001,14.970946
-1.0,14.918266
-1.0,18.940979
0.0,28.280302
14.3,43.49126
35.0,67.056145
39.53,88.35205
61.5,100.80871
49.98,99.16993
39.68,91.94193
35.0,86.82056
35.0,83.74236
35.0,77.00436
34.04,73.617775
34.03,73.73944
34.0,76.31328
35.0,80.80663
49.349999999999994,86.30811
50.0,84.58127
38.03,74.371254
11.7,60.429882
1.52,49.687393
0.0,39.292706
0.0,30.283012
0.0,23.495413
0.0,19.515476
0.44000000000000006,20.552479
1.7,25.555584
3.250000000000001,39.41002
14.3,62.034492
35.0,81.145134
38.03,94.83239
39.68,90.96508
35.01,80.47171
11.1,71.3851
5.0,63.50863
4.16,55.72835
2.0,50.76211
0.010000000000000127,50.458256
0.4900000000000001,55.656006
3.250000000000001,61.170246
22.0,68.02153
16.5,67.48724
7.669999999999999,57.72279
0.0,44.827354
0.0,34.935444
0.0,28.610794
0.0,24.857714
-0.010000000000000127,21.913322
-0.059999999999999845,19.07126
-0.010000000000000127,18.753948
0.0,20.743929
0.0,29.097998
3.250000000000001,47.94079
21.96,77.00682
35.0,102.669136
35.0,100.24796
28.07,85.08718
17.84,76.52285
14.99,74.979225
12.03,71.37456
10.96,68.73358
11.0,69.10037
16.55,73.104645
30.64,81.57182
35.01,90.413345
30.0,88.62718
3.250000000000001,76.95531
3.2100000000000004,63.729065
0.15000000000000008,52.264023
0.0,44.74723
0.0,40.646427
0.0,37.88177
0.0,34.704037
0.0,35.096832
0.0,39.815315
0.010000000000000127,49.064766
3.250000000000001,63.573097
22.78,86.00457
43.12,106.337875
51.29,107.7267
35.01,98.35201
53.52,90.37988
39.52,86.25986
35.5,80.62585
35.01,77.62823
35.0,79.008415
34.47,81.10718
35.0,85.82888
35.01,91.819084
35.01,90.80286
30.0,79.09614
12.0,64.43709
3.250000000000001,53.92094
3.250000000000001,47.993114
2.9500000000000006,43.838543
2.15,40.360382
0.4900000000000001,38.46375
0.5699999999999998,39.875965
2.5999999999999996,47.826786
3.250000000000001,64.03996
30.0,85.35324
39.52,107.24019
120.0,118.98632
106.39,114.17292
81.94,105.851616
90.34,100.30917
80.32,98.79213
67.51,94.15041
60.0,91.89082
50.60000000000001,92.318535
59.5,92.92744
67.78,95.22012
102.66,97.94075
89.45999999999998,95.74793
49.84,90.655136
35.01,85.267494
33.49,78.52784
35.01,72.299934
20.389999999999997,68.61562
16.84,65.04629
11.899999999999999,61.864513
10.61,60.709618
17.74,63.323193
29.57,69.65582
37.93,81.47853
64.8,98.71134
84.24,112.527245
89.4,110.01748
77.18,102.159615
71.37,97.668755
63.23,95.329346
45.129999999999995,92.66585
44.98,90.39485
47.78,90.827614
48.16,92.66854
50.85,93.10282
43.48,91.910095
31.96,85.10641
20.6,70.00346
9.430000000000001,57.702705
0.7100000000000002,49.803722
0.0,43.428707
0.0,40.87175
0.0,39.502033
0.0,38.7095
0.0,39.1894
4.900000000000001,43.913548
15.25,53.4535
35.0,70.19156
45.42,93.35747
72.87,107.16611
74.46,107.65262
66.17,100.93323
58.15,95.49888
53.85,90.40649
50.91,85.06401
49.98,83.038765
48.47,82.723434
39.9,83.358925
41.2,84.09184
49.19,83.10362
35.0,76.34059
6.69,64.79074
0.0,53.2394
0.0,44.22314
0.0,37.52138
0.0,32.433918
0.0,30.021807
-0.6199999999999999,29.88282
-0.6199999999999999,30.41251
0.0,34.760925
5.0,47.046455
20.8,64.90579
35.0,86.86257
51.86,102.1309
45.54,103.682106
48.15,98.36154
49.12,92.6767
44.0,89.24788
46.62,82.95008
48.16,80.71615
48.4,83.3043
50.5,87.03563
55.99,91.173676
58.82,97.6908
49.98,95.61179
33.8,83.07831
13.5,71.42449
8.33,62.08684
3.26,54.080547
1.09,50.3246
0.7799999999999998,48.75948
0.5400000000000001,47.043945
3.250000000000001,48.532955
5.0,51.92086
15.17,62.2771
33.8,79.867775
49.12,98.78462
59.31000000000001,114.27199
57.63,114.29086
48.99999999999999,104.25152
72.43,97.362854
70.5,95.497246
69.13,91.51087
69.0,90.20382
68.01,92.77206
68.84,96.495094
67.0,100.45928
67.92,104.958786
72.87,100.302666
41.7,88.481415
30.0,73.40302
18.82,64.37628
20.429999999999996,56.52749
14.699999999999998,50.947617
9.660000000000002,48.86236
8.21,48.025364
7.44,48.757587
14.699999999999998,51.269886
19.44,63.104927
34.79,85.562386
62.73,102.438095
68.01,114.32538
66.77,112.18348
63.08,100.91798
72.0,93.217606
68.9,92.032646
65.9,90.031166
66.32,88.23836
64.76,89.96509
67.88,94.07319
62.9,98.772385
66.43,104.77367
58.58,100.21117
38.65,84.99928
24.17,70.983406
22.0,61.953312
21.76,54.237
11.719999999999999,48.810406
10.230000000000002,45.380276
3.250000000000001,45.043797
3.250000000000001,46.089485
8.47,51.327732
25.1,63.54501
41.2,84.4637
57.24,107.6665
74.63,120.5121
67.88,115.67533
71.0,104.697914
72.0,95.992935
71.12,93.27376
54.0,90.2403
71.3,87.90627
71.12,88.99215
71.74,92.524666
72.0,95.71897
80.58,99.35642
82.67,97.42032
71.74,89.46484
49.21,80.19556
42.629999999999995,73.66753
35.01,69.52683
35.0,67.10789
30.39,65.76008
26.100000000000005,66.00441
26.31,67.55429
35.01,70.28391
43.56,77.06395
71.12,87.465935
68.43,97.91802
91.73,106.09864
92.3,105.139404
85.65,98.25093
85.0,92.55842
78.34,90.35998
77.51,86.525215
72.0,85.40391
71.0,87.073044
81.09,90.77145
83.34,94.69543
89.72,98.46477
86.84,96.63283
74.9,88.24639
61.22,78.39162
48.1,73.82271
48.300000000000004,71.09086
40.8,70.51423
36.76,69.67992
35.01,70.18116
38.5,71.74724
41.1,75.548615
68.0,82.44741
81.56,93.05938
92.76000000000002,107.29012
117.19,117.96615
111.1,114.42185
99.83999999999999,106.8853
94.88,102.70547
85.74,104.09954
74.88,100.75499
72.0,97.401436
70.99,96.33476
70.0,96.39595
71.3,97.00208
71.74,95.75381
30.52,86.940636
24.44,69.46025
16.5,56.248196
9.320000000000002,46.973072
3.2400000000000007,38.50787
0.0399999999999999,30.001408
0.0,25.241964
0.0,23.9292
0.0,27.210495
0.0,36.7039
2.0,52.836613
28.5,72.045296
70.99,99.6795
80.54,121.64228
86.85000000000001,119.21293
84.68,108.737206
56.64000000000001,102.88957
53.71,100.106415
46.65,92.93468
46.65,89.01079
50.0,88.69413
55.92,90.22721
56.16,91.93834
35.8,89.34076
20.329999999999995,79.4561
0.01999999999999995,65.6878
0.0,52.715508
-0.010000000000000127,41.79441
-0.010000000000000127,32.788147
-0.010000000000000127,25.578178
-0.030000000000000075,21.594225
-0.6,21.964392
-0.6,25.616957
0.0,33.935326
0.44000000000000006,47.590343
16.72,68.27824
35.23,94.51211
46.0,107.964134
55.52,103.008385
35.6,93.90186
32.3,87.748924
33.0,84.18542
31.000000000000004,77.61017
30.900000000000002,74.94046
27.999999999999996,76.89514
30.8,81.14417
35.01,85.94168
43.01,90.547775
35.0,88.86928
33.5,78.44509
31.53,68.31437
26.119999999999997,60.896957
30.6,55.07891
25.0,51.922535
22.23,50.895565
14.33,51.508293
6.0,54.32082
17.72,60.53135
25.57,70.93261
31.66,87.31554
35.01,107.45712
54.0,122.59948
52.82,117.24286
35.05,104.1527
35.0,93.97786
35.0,92.53495
35.01,87.915855
35.01,85.68695
35.01,87.60437
35.01,91.939804
41.22,98.527176
51.79,104.64868
40.74,101.21606
35.0,89.70713
28.2,77.74097
0.06999999999999997,68.51528
0.0800000000000001,61.011806
0.0,56.68355
0.0,55.967236
0.0,57.717968
0.010000000000000127,62.134113
5.0,69.779495
8.0,82.07557
29.600000000000005,98.86716
41.1,120.50958
70.96,135.74402
55.94,129.93445
41.46,114.91991
54.77,104.34854
40.94,101.68636
40.58,96.55272
40.34,97.44316
40.7,101.607315
40.94,106.46535
59.36,111.83617
65.0,117.15743
52.19,112.097015
38.5,98.49939
29.0,87.30582
20.5,79.85172
24.08,75.22347
18.4,73.61189
17.47,73.136055
11.98,73.216835
11.0,75.25612
19.76,81.27729
29.380000000000003,92.067055
35.01,109.662155
40.94,125.84343
67.94,136.92038
69.87,129.72859
63.95000000000001,115.11243
50.94,106.08179
45.32,100.967125
43.12,94.57479
40.53,92.65405
38.64,95.55049
42.79,100.68383
45.44,106.15358
45.44,109.79605
38.64,106.79439
27.42,93.8974
10.27,79.52504
3.8199999999999994,70.00908
3.250000000000001,63.18717
0.44000000000000006,58.365974
0.0,54.869614
0.0,53.61301
0.0,54.38069
0.0,58.917526
1.0000000000000002,66.54928
6.999999999999999,78.7518
37.5,95.2794
35.01,111.51748
37.92,108.72218
30.329999999999995,95.878746
10.000000000000002,82.8758
5.5,72.17455
4.77,60.375454
3.250000000000001,52.534214
3.250000000000001,49.836147
4.37,53.32619
6.67,60.704136
5.0,68.611
2.4700000000000006,66.55992
0.0,53.46036
0.0,43.840416
0.0,38.302444
0.0,35.369137
0.0,31.520048
-0.010000000000000127,29.30027
-0.010000000000000127,29.878496
-0.010000000000000127,33.82919
-0.010000000000000127,41.15127
0.0,52.380898
0.0,68.61069
3.250000000000001,86.686874
7.3,97.31754
5.5,94.12931
3.250000000000001,82.62822
4.990000000000001,72.41366
3.250000000000001,65.894844
3.250000000000001,59.60878
1.23,53.368343
0.08999999999999991,51.056396
3.250000000000001,52.0862
3.250000000000001,53.673275
3.250000000000001,53.6094
0.0,47.11016
0.0,37.336967
-0.010000000000000127,28.943924
-0.36,24.45723
-0.49999999999999994,19.895197
-0.36,14.843493
-0.6,10.796491
-0.6199999999999999,8.301949
-0.6600000000000001,8.182342
-0.6,11.599217
-0.010000000000000127,19.681581
0.0,34.146694
3.250000000000001,53.520054
7.199999999999999,71.612885
8.44,74.39433
4.500000000000001,65.074005
7.199999999999999,58.058674
5.0,53.213657
4.3500000000000005,48.834534
3.6000000000000005,46.600956
3.6000000000000005,47.513897
5.0,50.05466
4.43,52.009155
3.250000000000001,50.255814
0.0,41.01927
-0.030000000000000075,30.87362
-1.05,23.023373
-1.86,18.20622
-1.86,13.434386
-1.86,9.789353
-1.86,7.1317296
-1.86,7.4182143
-1.86,9.145493
-1.0,13.467065
-0.010000000000000127,22.72264
0.44000000000000006,37.58221
11.35,54.554066
25.01,72.833984
28.87,81.29079
13.42,78.21042
9.16,71.74869
14.1,65.94567
14.1,57.06546
12.5,52.826416
14.32,55.470695
10.15,64.58216
35.01,75.44578
37.94,85.92009
41.93,86.20493
35.0,76.8312
16.9,69.27011
5.44,64.97119
4.46,62.1254
8.3,59.614223
3.250000000000001,59.59005
1.3100000000000005,60.61105
3.250000000000001,63.254047
11.86,67.12533
35.0,75.02012
49.220000000000006,87.02767
75.37,101.05379
102.15,111.274185
81.31,109.41154
63.3,102.745415
99.2,97.66483
92.72,95.28786
94.88,91.66325
84.82,91.17017
94.88,94.79648
95.4,98.44625
150.0,101.7083
175.55,104.80235
113.22,101.02937
81.82,94.12816
70.0,87.08244
37.3,82.57686
35.01,77.27597
35.0,74.38903
35.0,73.66028
27.5,73.86777
30.0,75.72735
35.01,81.2507
59.480000000000004,90.416435
67.18,105.322105
116.24,121.6733
171.15,135.40384
157.0,129.75293
145.0,118.66315
117.01,111.79903
112.42,111.234436
110.0,108.52421
110.0,107.827896
104.68,108.470146
107.19000000000001,109.39275
110.0,111.95171
123.08000000000001,114.397705
120.22,111.07843
110.91000000000001,101.93919
81.56,94.66333
55.0,88.75483
50.21,82.97273
47.24999999999999,79.01476
35.01,76.31601
35.01,74.9643
35.01,76.95043
54.88,82.964355
79.0,97.27876
108.40999999999998,113.75836
124.12,128.60455
170.01,133.66841
124.07,127.15728
113.2,117.84514
103.72,111.13248
107.63000000000001,111.61671
110.30000000000001,106.06255
109.53,102.5031
110.0,102.61651
110.30000000000001,103.32436
112.88000000000001,105.49878
114.47,107.58037
101.44,104.767235
84.16,96.36647
81.15,88.60099
69.0,83.87439
62.00000000000001,81.049644
56.3,78.81992
56.199999999999996,79.41691
55.9,79.78924
62.00000000000001,84.75785
80.0,92.71226
90.0,104.444305
100.3,117.22311
115.23,124.941956
122.37,128.52492
116.87000000000002,122.01877
110.41,114.16665
98.98,105.79146
97.99999999999999,104.13289
95.0,98.81284
97.79000000000002,97.41765
97.79000000000002,101.94829
97.99999999999999,106.65877
97.99999999999999,108.95981
99.82,113.83325
103.49,112.646126
97.65,106.34618
78.2,98.71557
52.4,92.574005
50.69,88.89646
45.1,83.82877
39.5,79.97101
38.1,78.352615
38.1,78.85547
40.0,84.68916
56.199999999999996,97.14111
82.84,110.21638
94.20000000000002,116.8988
100.0,119.0599
99.94,117.01244
99.4,111.16024
95.09,105.06057
90.0,106.93273
85.86000000000001,105.435974
85.64,106.77274
85.64,110.293465
85.88,113.93841
99.34999999999998,114.51915
101.44,113.67878
100.3,108.98555
94.01,101.97135
70.2,98.67962
51.44,93.96486
42.099999999999994,85.74646
41.6,76.32761
35.13,70.96506
35.0,64.9502
30.49,60.109734
25.300000000000004,57.807472
35.01,62.858944
47.7,74.5718
85.03,83.83267
101.12,97.0972
100.75999999999999,100.59744
90.0,95.82124
35.13,89.573524
22.409999999999997,82.32611
12.76,68.549194
8.46,59.010082
8.94,56.625717
22.990000000000002,58.10245
10.000000000000002,60.823418
5.0,61.4658
3.250000000000001,54.855347
0.0,46.02711
0.0,38.96116
0.0,34.044495
0.0,30.515213
0.0,28.945456
0.0,32.700497
-0.010000000000000127,38.897324
-0.010000000000000127,44.29364
0.0,51.591953
3.250000000000001,61.683197
35.0,75.0883
41.8,89.94539
58.760000000000005,106.02165
69.64,110.07391
56.900000000000006,105.3
69.41,96.819466
35.5,91.68953
38.2,82.48314
35.01,77.58931
35.0,78.55118
35.01,82.78952
38.5,87.548836
55.05,94.23846
35.5,97.27254
38.3,92.50664
35.13,86.66329
35.1,83.18026
35.01,79.91318
35.01,78.52317
35.0,76.67243
34.8,75.344604
34.8,75.24756
35.0,77.39978
35.0,84.52069
40.56,92.70226
71.36,102.45797
86.75,113.49918
71.48,112.306015
70.06,104.570755
98.3,97.31962
95.09,96.05847
84.83,92.480095
78.2,91.5141
78.2,93.28263
85.41,97.0167
71.48,100.56717
90.34,104.045586
98.13000000000001,104.23067
70.0,95.62584
44.800000000000004,85.981384
42.3,79.02662
41.2,75.5003
40.0,72.684204
35.02,71.24496
35.01,69.18175
35.01,68.63203
35.13,71.71063
42.99999999999999,79.38164
66.05,91.86181
71.12,107.99917
85.41,121.33585
77.29,120.153336
70.13,109.53116
83.13,100.50466
61.4,98.21147
61.57999999999999,93.94538
60.1,91.692055
55.2,93.36368
55.2,96.6717
60.0,100.97279
90.34,104.99322
75.0,105.87341
42.5,97.590866
35.02,87.18357
35.01,79.31726
35.01,72.9878
35.01,68.70968
33.0,66.73822
12.249999999999998,68.14792
10.430000000000001,69.7564
25.73,71.96785
40.0,77.66056
55.1,92.05472
75.0,112.43189
101.34,126.459015
100.97999999999999,125.87098
85.17,117.2416
97.86,110.344604
93.10000000000001,110.18035
90.34,108.30877
95.26,109.960625
101.76,114.1921
105.36,118.40042
120.0,122.610565
130.0,125.3253
90.0,117.216484
72.94,104.337776
35.02,90.692825
35.0,78.051346
33.9,67.649185
10.000000000000002,60.22345
0.0,54.143814
0.0,49.479313
0.0,48.374268
5.49,52.006157
14.740000000000002,61.355785
35.45,80.2189
82.1,108.31029
111.81,134.22063
109.81,133.8409
95.26,119.64665
78.86,110.44048
76.44,109.92893
75.72,104.93386
75.3,103.24111
75.72,106.11726
78.02,110.52586
79.1,113.77315
90.0,117.485306
79.34,113.41025
45.91,97.87971
35.01,85.61956
12.21,72.632515
3.250000000000001,61.13436
0.44000000000000006,51.56429
0.01999999999999995,45.164852
0.0,42.23583
0.0,44.35842
0.0,50.28661
0.9599999999999996,62.46437
6.999999999999999,77.43618
35.02,94.523895
75.72,111.4715
76.44,117.596115
49.36,108.6364
38.1,97.281265
35.02,93.06717
35.02,87.46419
35.02,84.649536
35.02,85.78121
35.02,89.49709
35.02,94.09117
35.01,91.77961
17.8,81.363106
0.0,64.81489
-0.010000000000000127,49.785614
-0.6,39.004505
-0.2500000000000001,30.261658
-0.49999999999999994,22.993025
-0.6,17.891289
-0.72,14.472896
-0.79,15.5905285
-0.6199999999999999,22.838512
0.0,37.508823
9.59,57.80364
35.01,82.75655
41.64,109.38001
47.7,118.923645
41.76,108.08557
35.01,97.96882
35.0,93.74225
35.0,87.82141
35.0,83.36888
35.0,82.80256
35.0,85.047455
35.01,85.747475
18.5,81.484474
0.0,69.2047
-0.6199999999999999,51.345943
-1.01,35.416508
-2.0,21.791079
-2.0,12.785692
-2.0,6.126402
-2.0,2.756515
-2.0,2.6431742
-2.0,5.9969935
-0.85,14.993625
-0.010000000000000127,29.233421
3.250000000000001,50.899857
16.8,78.208954
35.02,107.487465
41.26,115.34614
41.62,105.47649
41.49,93.828766
35.01,90.3226
35.0,83.72
35.0,81.27177
32.0,83.8173
35.0,89.783554
35.01,94.685165
46.5,98.39086
46.5,97.409004
35.01,81.14525
22.279999999999998,67.85941
3.250000000000001,59.581944
1.5000000000000004,50.815613
0.44000000000000006,43.13727
0.0,37.14509
0.0,32.54683
0.0,30.49621
0.44000000000000006,34.654152
3.250000000000001,49.13444
21.719999999999995,74.33097
46.38000000000001,106.27011
72.75,132.6249
91.27,130.37657
62.78,118.58171
51.76,109.954025
37.0,105.44085
51.00999999999999,98.45911
52.589999999999996,94.568146
53.989999999999995,97.66431
66.75,101.61172
96.13,107.10962
101.0,111.92919
96.13,109.76688
53.39,99.40083
39.0,89.130844
35.0,81.06395
28.37,71.22372
20.97,61.75753
11.21,57.80774
10.600000000000001,56.759354
9.99,58.285046
20.27,62.702595
35.0,75.51308
45.279999999999994,96.41664
80.23,115.97953
124.12,132.0149
130.9,129.41658
110.41,116.27499
105.16,107.87857
99.96,106.32866
94.76,102.65602
90.55999999999999,103.29353
90.55999999999999,107.40008
94.76,111.23541
100.0,115.07806
114.32000000000001,118.251335
100.0,112.56462
84.69,100.4331
74.71,91.99481
46.41,87.4813
43.53999999999999,83.96127
37.0,79.90946
36.4,79.2268
35.02,80.293686
35.01,81.345985
35.02,84.57539
38.47,93.162796
79.83,105.57321
87.41,119.30112
109.81,132.90736
109.0,127.08556
89.59,114.76767
109.26,105.04159
104.99999999999999,101.5499
103.0,99.613594
102.1,99.459854
96.9,103.70704
94.3,106.26127
99.0,109.629745
111.72,113.82572
103.0,112.83988
95.0,101.63077
71.87,89.76661
63.04,82.97915
59.940000000000005,78.99775
58.35,70.4787
61.42,66.94956
61.92999999999999,68.529915
