iter	RMSE
524	20.0330059
525	20.02564616
526	20.01710515
527	20.00671416
528	20.0004063
529	19.99389481
530	19.98767476
531	19.98113655
532	19.97222661
533	19.96380229
534	19.95469525
535	19.94799055
536	19.93934262
537	19.93150314
538	19.92178844
539	19.91585646
540	19.90902013
541	19.90194488
542	19.88974344
543	19.88483187
544	19.878323
545	19.87169806
546	19.86470558
547	19.85719637
548	19.84786265
549	19.83968639
550	19.83057204
551	19.82471178
552	19.81826514
553	19.8108963
554	19.79838782
555	19.78716405
556	19.77921356
557	19.77354109
558	19.76457813
559	19.75492225
560	19.74774024
561	19.73764433
562	19.72959333
563	19.72252902
564	19.71369368
565	19.70626125
566	19.70002871
567	19.69441087
568	19.68677956
569	19.67841558
570	19.67217173
571	19.66461812
572	19.65717278
573	19.64798994
574	19.64023046
575	19.63455579
576	19.62482548
577	19.61937501
578	19.60934272
579	19.60077752
580	19.59330096
581	19.58544618
582	19.57600476
583	19.56620733
584	19.55711241
585	19.55051786
586	19.54288273
587	19.53691239
588	19.53263329
589	19.52156018
590	19.51462143
591	19.50606777
592	19.49393424
593	19.48789141
594	19.48018988
595	19.47451654
596	19.46780343
597	19.45418021
598	19.4476283
599	19.43747142
600	19.42809433
601	19.4202298
602	19.41163898
603	19.40335503
604	19.3964908
605	19.38877614
606	19.38225701
607	19.37620046
608	19.36836845
609	19.35774668
610	19.3483273
611	19.34230154
612	19.33583041
613	19.32871226
614	19.32110104
615	19.3119876
616	19.30499984
617	19.29892315
618	19.29368873
619	19.28259167
620	19.27255034
621	19.26645409
622	19.25956988
623	19.2534575
624	19.24424233
625	19.2395993
626	19.23445979
627	19.22882975
628	19.22187111
629	19.21550965
630	19.20618098
631	19.19848826
632	19.19096237
633	19.18286788
634	19.17595855
635	19.16819082
636	19.1616853
637	19.15195087
638	19.14372483
639	19.1361285
640	19.12781926
641	19.12254286
