datetime,Precio_Real,Prediccion_ARMA,Diferencia_ARMA,hour,month
2024-04-07 13:00:00,-0.01,100.08435273176585,-100.09435273176585,13,4
2024-04-07 14:00:00,-0.01,100.08435273176585,-100.09435273176585,14,4
2024-04-07 15:00:00,-0.01,100.08435273176585,-100.09435273176585,15,4
2024-04-07 16:00:00,-0.01,100.08435273176585,-100.09435273176585,16,4
2024-04-07 17:00:00,0.0,100.08435273176585,-100.08435273176585,17,4
2024-04-07 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-07 19:00:00,0.4,100.08435273176585,-99.68435273176584,19,4
2024-04-07 20:00:00,25.0,100.08435273176585,-75.08435273176585,20,4
2024-04-07 21:00:00,35.0,100.08435273176585,-65.08435273176585,21,4
2024-04-07 22:00:00,25.0,100.08435273176585,-75.08435273176585,22,4
2024-04-07 23:00:00,10.66,100.08435273176585,-89.42435273176585,23,4
2024-04-08 00:00:00,1.33,100.08435273176585,-98.75435273176585,0,4
2024-04-08 01:00:00,0.0,100.08435273176585,-100.08435273176585,1,4
2024-04-08 02:00:00,0.0,100.08435273176585,-100.08435273176585,2,4
2024-04-08 03:00:00,0.0,100.08435273176585,-100.08435273176585,3,4
2024-04-08 04:00:00,0.0,100.08435273176585,-100.08435273176585,4,4
2024-04-08 05:00:00,0.0,100.08435273176585,-100.08435273176585,5,4
2024-04-08 06:00:00,0.0,100.08435273176585,-100.08435273176585,6,4
2024-04-08 07:00:00,3.25,100.08435273176585,-96.83435273176585,7,4
2024-04-08 08:00:00,3.25,100.08435273176585,-96.83435273176585,8,4
2024-04-08 09:00:00,0.0,100.08435273176585,-100.08435273176585,9,4
2024-04-08 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-08 11:00:00,0.0,100.08435273176585,-100.08435273176585,11,4
2024-04-08 12:00:00,0.0,100.08435273176585,-100.08435273176585,12,4
2024-04-08 13:00:00,0.0,100.08435273176585,-100.08435273176585,13,4
2024-04-08 14:00:00,0.0,100.08435273176585,-100.08435273176585,14,4
2024-04-08 15:00:00,0.0,100.08435273176585,-100.08435273176585,15,4
2024-04-08 16:00:00,-0.01,100.08435273176585,-100.09435273176585,16,4
2024-04-08 17:00:00,0.0,100.08435273176585,-100.08435273176585,17,4
2024-04-08 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-08 19:00:00,0.0,100.08435273176585,-100.08435273176585,19,4
2024-04-08 20:00:00,0.44,100.08435273176585,-99.64435273176585,20,4
2024-04-08 21:00:00,3.25,100.08435273176585,-96.83435273176585,21,4
2024-04-08 22:00:00,1.0,100.08435273176585,-99.08435273176585,22,4
2024-04-08 23:00:00,0.0,100.08435273176585,-100.08435273176585,23,4
2024-04-09 00:00:00,0.0,100.08435273176585,-100.08435273176585,0,4
2024-04-09 01:00:00,0.0,100.08435273176585,-100.08435273176585,1,4
2024-04-09 02:00:00,0.0,100.08435273176585,-100.08435273176585,2,4
2024-04-09 03:00:00,0.0,100.08435273176585,-100.08435273176585,3,4
2024-04-09 04:00:00,0.0,100.08435273176585,-100.08435273176585,4,4
2024-04-09 05:00:00,0.0,100.08435273176585,-100.08435273176585,5,4
2024-04-09 06:00:00,0.0,100.08435273176585,-100.08435273176585,6,4
2024-04-09 07:00:00,0.0,100.08435273176585,-100.08435273176585,7,4
2024-04-09 08:00:00,0.0,100.08435273176585,-100.08435273176585,8,4
2024-04-09 09:00:00,0.0,100.08435273176585,-100.08435273176585,9,4
2024-04-09 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-09 11:00:00,-0.01,100.08435273176585,-100.09435273176585,11,4
2024-04-09 12:00:00,-0.02,100.08435273176585,-100.10435273176584,12,4
2024-04-09 13:00:00,-0.02,100.08435273176585,-100.10435273176584,13,4
2024-04-09 14:00:00,-0.02,100.08435273176585,-100.10435273176584,14,4
2024-04-09 15:00:00,-0.02,100.08435273176585,-100.10435273176584,15,4
2024-04-09 16:00:00,-0.02,100.08435273176585,-100.10435273176584,16,4
2024-04-09 17:00:00,-0.02,100.08435273176585,-100.10435273176584,17,4
2024-04-09 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-09 19:00:00,0.01,100.08435273176585,-100.07435273176584,19,4
2024-04-09 20:00:00,5.0,100.08435273176585,-95.08435273176585,20,4
2024-04-09 21:00:00,14.72,100.08435273176585,-85.36435273176585,21,4
2024-04-09 22:00:00,6.35,100.08435273176585,-93.73435273176585,22,4
2024-04-09 23:00:00,5.0,100.08435273176585,-95.08435273176585,23,4
2024-04-10 00:00:00,4.21,100.08435273176585,-95.87435273176585,0,4
2024-04-10 01:00:00,3.25,100.08435273176585,-96.83435273176585,1,4
2024-04-10 02:00:00,1.0,100.08435273176585,-99.08435273176585,2,4
2024-04-10 03:00:00,0.44,100.08435273176585,-99.64435273176585,3,4
2024-04-10 04:00:00,0.35,100.08435273176585,-99.73435273176585,4,4
2024-04-10 05:00:00,1.0,100.08435273176585,-99.08435273176585,5,4
2024-04-10 06:00:00,2.17,100.08435273176585,-97.91435273176585,6,4
2024-04-10 07:00:00,35.0,100.08435273176585,-65.08435273176585,7,4
2024-04-10 08:00:00,7.68,100.08435273176585,-92.40435273176584,8,4
2024-04-10 09:00:00,0.0,100.08435273176585,-100.08435273176585,9,4
2024-04-10 10:00:00,-0.01,100.08435273176585,-100.09435273176585,10,4
2024-04-10 11:00:00,-0.03,100.08435273176585,-100.11435273176585,11,4
2024-04-10 12:00:00,-0.03,100.08435273176585,-100.11435273176585,12,4
2024-04-10 13:00:00,-0.03,100.08435273176585,-100.11435273176585,13,4
2024-04-10 14:00:00,-0.05,100.08435273176585,-100.13435273176584,14,4
2024-04-10 15:00:00,-0.05,100.08435273176585,-100.13435273176584,15,4
2024-04-10 16:00:00,-0.05,100.08435273176585,-100.13435273176584,16,4
2024-04-10 17:00:00,-0.05,100.08435273176585,-100.13435273176584,17,4
2024-04-10 18:00:00,-0.01,100.08435273176585,-100.09435273176585,18,4
2024-04-10 19:00:00,0.0,100.08435273176585,-100.08435273176585,19,4
2024-04-10 20:00:00,6.0,100.08435273176585,-94.08435273176585,20,4
2024-04-10 21:00:00,34.45,100.08435273176585,-65.63435273176584,21,4
2024-04-10 22:00:00,5.0,100.08435273176585,-95.08435273176585,22,4
2024-04-10 23:00:00,3.25,100.08435273176585,-96.83435273176585,23,4
2024-04-11 00:00:00,3.25,100.08435273176585,-96.83435273176585,0,4
2024-04-11 01:00:00,1.0,100.08435273176585,-99.08435273176585,1,4
2024-04-11 02:00:00,0.04,100.08435273176585,-100.04435273176584,2,4
2024-04-11 03:00:00,0.0,100.08435273176585,-100.08435273176585,3,4
2024-04-11 04:00:00,0.0,100.08435273176585,-100.08435273176585,4,4
2024-04-11 05:00:00,1.47,100.08435273176585,-98.61435273176585,5,4
2024-04-11 06:00:00,3.6,100.08435273176585,-96.48435273176585,6,4
2024-04-11 07:00:00,22.42,100.08435273176585,-77.66435273176585,7,4
2024-04-11 08:00:00,17.04,100.08435273176585,-83.04435273176585,8,4
2024-04-11 09:00:00,0.01,100.08435273176585,-100.07435273176584,9,4
2024-04-11 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-11 11:00:00,-0.01,100.08435273176585,-100.09435273176585,11,4
2024-04-11 12:00:00,-0.01,100.08435273176585,-100.09435273176585,12,4
2024-04-11 13:00:00,-0.01,100.08435273176585,-100.09435273176585,13,4
2024-04-11 14:00:00,-0.02,100.08435273176585,-100.10435273176584,14,4
2024-04-11 15:00:00,-0.01,100.08435273176585,-100.09435273176585,15,4
2024-04-11 16:00:00,-0.01,100.08435273176585,-100.09435273176585,16,4
2024-04-11 17:00:00,-0.01,100.08435273176585,-100.09435273176585,17,4
2024-04-11 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-11 19:00:00,4.9,100.08435273176585,-95.18435273176584,19,4
2024-04-11 20:00:00,60.0,100.08435273176585,-40.08435273176585,20,4
2024-04-11 21:00:00,70.95,100.08435273176585,-29.134352731765844,21,4
2024-04-11 22:00:00,70.01,100.08435273176585,-30.074352731765842,22,4
2024-04-11 23:00:00,34.08,100.08435273176585,-66.00435273176585,23,4
2024-04-12 00:00:00,23.77,100.08435273176585,-76.31435273176585,0,4
2024-04-12 01:00:00,15.37,100.08435273176585,-84.71435273176584,1,4
2024-04-12 02:00:00,12.5,100.08435273176585,-87.58435273176585,2,4
2024-04-12 03:00:00,11.94,100.08435273176585,-88.14435273176585,3,4
2024-04-12 04:00:00,12.49,100.08435273176585,-87.59435273176585,4,4
2024-04-12 05:00:00,16.93,100.08435273176585,-83.15435273176584,5,4
2024-04-12 06:00:00,33.47,100.08435273176585,-66.61435273176585,6,4
2024-04-12 07:00:00,78.44,100.08435273176585,-21.64435273176585,7,4
2024-04-12 08:00:00,74.04,100.08435273176585,-26.04435273176584,8,4
2024-04-12 09:00:00,5.85,100.08435273176585,-94.23435273176585,9,4
2024-04-12 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-12 11:00:00,0.0,100.08435273176585,-100.08435273176585,11,4
2024-04-12 12:00:00,0.0,100.08435273176585,-100.08435273176585,12,4
2024-04-12 13:00:00,-0.06,100.08435273176585,-100.14435273176585,13,4
2024-04-12 14:00:00,-0.06,100.08435273176585,-100.14435273176585,14,4
2024-04-12 15:00:00,-0.1,100.08435273176585,-100.18435273176584,15,4
2024-04-12 16:00:00,-0.03,100.08435273176585,-100.11435273176585,16,4
2024-04-12 17:00:00,0.0,100.08435273176585,-100.08435273176585,17,4
2024-04-12 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-12 19:00:00,15.77,100.08435273176585,-84.31435273176585,19,4
2024-04-12 20:00:00,39.35,100.08435273176585,-60.734352731765846,20,4
2024-04-12 21:00:00,74.23,100.08435273176585,-25.854352731765843,21,4
2024-04-12 22:00:00,38.05,100.08435273176585,-62.03435273176585,22,4
2024-04-12 23:00:00,26.67,100.08435273176585,-73.41435273176585,23,4
2024-04-13 00:00:00,24.15,100.08435273176585,-75.93435273176584,0,4
2024-04-13 01:00:00,17.73,100.08435273176585,-82.35435273176584,1,4
2024-04-13 02:00:00,17.15,100.08435273176585,-82.93435273176584,2,4
2024-04-13 03:00:00,11.13,100.08435273176585,-88.95435273176585,3,4
2024-04-13 04:00:00,7.74,100.08435273176585,-92.34435273176585,4,4
2024-04-13 05:00:00,6.79,100.08435273176585,-93.29435273176584,5,4
2024-04-13 06:00:00,10.39,100.08435273176585,-89.69435273176585,6,4
2024-04-13 07:00:00,11.76,100.08435273176585,-88.32435273176584,7,4
2024-04-13 08:00:00,13.26,100.08435273176585,-86.82435273176584,8,4
2024-04-13 09:00:00,0.01,100.08435273176585,-100.07435273176584,9,4
2024-04-13 10:00:00,-0.02,100.08435273176585,-100.10435273176584,10,4
2024-04-13 11:00:00,-0.1,100.08435273176585,-100.18435273176584,11,4
2024-04-13 12:00:00,-0.1,100.08435273176585,-100.18435273176584,12,4
2024-04-13 13:00:00,-0.1,100.08435273176585,-100.18435273176584,13,4
2024-04-13 14:00:00,-0.2,100.08435273176585,-100.28435273176585,14,4
2024-04-13 15:00:00,-0.4,100.08435273176585,-100.48435273176585,15,4
2024-04-13 16:00:00,-0.4,100.08435273176585,-100.48435273176585,16,4
2024-04-13 17:00:00,-0.08,100.08435273176585,-100.16435273176585,17,4
2024-04-13 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-13 19:00:00,3.25,100.08435273176585,-96.83435273176585,19,4
2024-04-13 20:00:00,24.96,100.08435273176585,-75.12435273176584,20,4
2024-04-13 21:00:00,35.0,100.08435273176585,-65.08435273176585,21,4
2024-04-13 22:00:00,24.26,100.08435273176585,-75.82435273176584,22,4
2024-04-13 23:00:00,13.83,100.08435273176585,-86.25435273176585,23,4
2024-04-14 00:00:00,5.79,100.08435273176585,-94.29435273176584,0,4
2024-04-14 01:00:00,2.74,100.08435273176585,-97.34435273176585,1,4
2024-04-14 02:00:00,1.69,100.08435273176585,-98.39435273176585,2,4
2024-04-14 03:00:00,1.51,100.08435273176585,-98.57435273176584,3,4
2024-04-14 04:00:00,3.25,100.08435273176585,-96.83435273176585,4,4
2024-04-14 05:00:00,6.35,100.08435273176585,-93.73435273176585,5,4
2024-04-14 06:00:00,12.86,100.08435273176585,-87.22435273176585,6,4
2024-04-14 07:00:00,13.0,100.08435273176585,-87.08435273176585,7,4
2024-04-14 08:00:00,5.6,100.08435273176585,-94.48435273176585,8,4
2024-04-14 09:00:00,0.0,100.08435273176585,-100.08435273176585,9,4
2024-04-14 10:00:00,-0.53,100.08435273176585,-100.61435273176585,10,4
2024-04-14 11:00:00,-1.0,100.08435273176585,-101.08435273176585,11,4
2024-04-14 12:00:00,-1.0,100.08435273176585,-101.08435273176585,12,4
2024-04-14 13:00:00,-1.0,100.08435273176585,-101.08435273176585,13,4
2024-04-14 14:00:00,-1.0,100.08435273176585,-101.08435273176585,14,4
2024-04-14 15:00:00,-1.01,100.08435273176585,-101.09435273176585,15,4
2024-04-14 16:00:00,-1.01,100.08435273176585,-101.09435273176585,16,4
2024-04-14 17:00:00,-0.25,100.08435273176585,-100.33435273176585,17,4
2024-04-14 18:00:00,-0.02,100.08435273176585,-100.10435273176584,18,4
2024-04-14 19:00:00,2.5,100.08435273176585,-97.58435273176585,19,4
2024-04-14 20:00:00,18.41,100.08435273176585,-81.67435273176585,20,4
2024-04-14 21:00:00,30.77,100.08435273176585,-69.31435273176585,21,4
2024-04-14 22:00:00,19.72,100.08435273176585,-80.36435273176585,22,4
2024-04-14 23:00:00,17.0,100.08435273176585,-83.08435273176585,23,4
2024-04-15 00:00:00,7.3,100.08435273176585,-92.78435273176585,0,4
2024-04-15 01:00:00,3.25,100.08435273176585,-96.83435273176585,1,4
2024-04-15 02:00:00,1.77,100.08435273176585,-98.31435273176585,2,4
2024-04-15 03:00:00,0.44,100.08435273176585,-99.64435273176585,3,4
2024-04-15 04:00:00,0.03,100.08435273176585,-100.05435273176585,4,4
2024-04-15 05:00:00,0.07,100.08435273176585,-100.01435273176585,5,4
2024-04-15 06:00:00,1.0,100.08435273176585,-99.08435273176585,6,4
2024-04-15 07:00:00,10.75,100.08435273176585,-89.33435273176585,7,4
2024-04-15 08:00:00,18.7,100.08435273176585,-81.38435273176584,8,4
2024-04-15 09:00:00,1.5,100.08435273176585,-98.58435273176585,9,4
2024-04-15 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-15 11:00:00,0.0,100.08435273176585,-100.08435273176585,11,4
2024-04-15 12:00:00,-0.01,100.08435273176585,-100.09435273176585,12,4
2024-04-15 13:00:00,-0.04,100.08435273176585,-100.12435273176585,13,4
2024-04-15 14:00:00,-0.1,100.08435273176585,-100.18435273176584,14,4
2024-04-15 15:00:00,-0.32,100.08435273176585,-100.40435273176584,15,4
2024-04-15 16:00:00,-1.0,100.08435273176585,-101.08435273176585,16,4
2024-04-15 17:00:00,-0.09,100.08435273176585,-100.17435273176585,17,4
2024-04-15 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-15 19:00:00,0.44,100.08435273176585,-99.64435273176585,19,4
2024-04-15 20:00:00,10.0,100.08435273176585,-90.08435273176585,20,4
2024-04-15 21:00:00,19.72,100.08435273176585,-80.36435273176585,21,4
2024-04-15 22:00:00,6.0,100.08435273176585,-94.08435273176585,22,4
2024-04-15 23:00:00,4.2,100.08435273176585,-95.88435273176584,23,4
2024-04-16 00:00:00,0.44,100.08435273176585,-99.64435273176585,0,4
2024-04-16 01:00:00,0.0,100.08435273176585,-100.08435273176585,1,4
2024-04-16 02:00:00,0.0,100.08435273176585,-100.08435273176585,2,4
2024-04-16 03:00:00,0.0,100.08435273176585,-100.08435273176585,3,4
2024-04-16 04:00:00,0.0,100.08435273176585,-100.08435273176585,4,4
2024-04-16 05:00:00,0.0,100.08435273176585,-100.08435273176585,5,4
2024-04-16 06:00:00,0.08,100.08435273176585,-100.00435273176585,6,4
2024-04-16 07:00:00,6.0,100.08435273176585,-94.08435273176585,7,4
2024-04-16 08:00:00,4.47,100.08435273176585,-95.61435273176585,8,4
2024-04-16 09:00:00,0.0,100.08435273176585,-100.08435273176585,9,4
2024-04-16 10:00:00,-0.01,100.08435273176585,-100.09435273176585,10,4
2024-04-16 11:00:00,-0.01,100.08435273176585,-100.09435273176585,11,4
2024-04-16 12:00:00,-0.03,100.08435273176585,-100.11435273176585,12,4
2024-04-16 13:00:00,-0.1,100.08435273176585,-100.18435273176584,13,4
2024-04-16 14:00:00,-0.1,100.08435273176585,-100.18435273176584,14,4
2024-04-16 15:00:00,-0.1,100.08435273176585,-100.18435273176584,15,4
2024-04-16 16:00:00,-0.13,100.08435273176585,-100.21435273176584,16,4
2024-04-16 17:00:00,-0.1,100.08435273176585,-100.18435273176584,17,4
2024-04-16 18:00:00,-0.01,100.08435273176585,-100.09435273176585,18,4
2024-04-16 19:00:00,0.0,100.08435273176585,-100.08435273176585,19,4
2024-04-16 20:00:00,4.15,100.08435273176585,-95.93435273176584,20,4
2024-04-16 21:00:00,10.01,100.08435273176585,-90.07435273176584,21,4
2024-04-16 22:00:00,5.0,100.08435273176585,-95.08435273176585,22,4
2024-04-16 23:00:00,3.25,100.08435273176585,-96.83435273176585,23,4
2024-04-17 00:00:00,3.25,100.08435273176585,-96.83435273176585,0,4
2024-04-17 01:00:00,3.25,100.08435273176585,-96.83435273176585,1,4
2024-04-17 02:00:00,1.77,100.08435273176585,-98.31435273176585,2,4
2024-04-17 03:00:00,1.24,100.08435273176585,-98.84435273176585,3,4
2024-04-17 04:00:00,1.0,100.08435273176585,-99.08435273176585,4,4
2024-04-17 05:00:00,1.5,100.08435273176585,-98.58435273176585,5,4
2024-04-17 06:00:00,3.25,100.08435273176585,-96.83435273176585,6,4
2024-04-17 07:00:00,19.72,100.08435273176585,-80.36435273176585,7,4
2024-04-17 08:00:00,5.0,100.08435273176585,-95.08435273176585,8,4
2024-04-17 09:00:00,0.44,100.08435273176585,-99.64435273176585,9,4
2024-04-17 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-17 11:00:00,-0.01,100.08435273176585,-100.09435273176585,11,4
2024-04-17 12:00:00,-0.02,100.08435273176585,-100.10435273176584,12,4
2024-04-17 13:00:00,-0.03,100.08435273176585,-100.11435273176585,13,4
2024-04-17 14:00:00,-0.05,100.08435273176585,-100.13435273176584,14,4
2024-04-17 15:00:00,-0.05,100.08435273176585,-100.13435273176584,15,4
2024-04-17 16:00:00,-0.03,100.08435273176585,-100.11435273176585,16,4
2024-04-17 17:00:00,-0.01,100.08435273176585,-100.09435273176585,17,4
2024-04-17 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-17 19:00:00,0.44,100.08435273176585,-99.64435273176585,19,4
2024-04-17 20:00:00,6.0,100.08435273176585,-94.08435273176585,20,4
2024-04-17 21:00:00,22.34,100.08435273176585,-77.74435273176584,21,4
2024-04-17 22:00:00,6.0,100.08435273176585,-94.08435273176585,22,4
2024-04-17 23:00:00,3.25,100.08435273176585,-96.83435273176585,23,4
2024-04-18 00:00:00,3.25,100.08435273176585,-96.83435273176585,0,4
2024-04-18 01:00:00,2.9,100.08435273176585,-97.18435273176584,1,4
2024-04-18 02:00:00,2.2,100.08435273176585,-97.88435273176584,2,4
2024-04-18 03:00:00,2.0,100.08435273176585,-98.08435273176585,3,4
2024-04-18 04:00:00,1.77,100.08435273176585,-98.31435273176585,4,4
2024-04-18 05:00:00,2.0,100.08435273176585,-98.08435273176585,5,4
2024-04-18 06:00:00,3.25,100.08435273176585,-96.83435273176585,6,4
2024-04-18 07:00:00,21.03,100.08435273176585,-79.05435273176585,7,4
2024-04-18 08:00:00,6.0,100.08435273176585,-94.08435273176585,8,4
2024-04-18 09:00:00,1.77,100.08435273176585,-98.31435273176585,9,4
2024-04-18 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-18 11:00:00,0.0,100.08435273176585,-100.08435273176585,11,4
2024-04-18 12:00:00,0.0,100.08435273176585,-100.08435273176585,12,4
2024-04-18 13:00:00,0.0,100.08435273176585,-100.08435273176585,13,4
2024-04-18 14:00:00,0.0,100.08435273176585,-100.08435273176585,14,4
2024-04-18 15:00:00,-0.01,100.08435273176585,-100.09435273176585,15,4
2024-04-18 16:00:00,0.0,100.08435273176585,-100.08435273176585,16,4
2024-04-18 17:00:00,0.0,100.08435273176585,-100.08435273176585,17,4
2024-04-18 18:00:00,0.0,100.08435273176585,-100.08435273176585,18,4
2024-04-18 19:00:00,2.0,100.08435273176585,-98.08435273176585,19,4
2024-04-18 20:00:00,12.17,100.08435273176585,-87.91435273176585,20,4
2024-04-18 21:00:00,30.77,100.08435273176585,-69.31435273176585,21,4
2024-04-18 22:00:00,14.21,100.08435273176585,-85.87435273176584,22,4
2024-04-18 23:00:00,3.6,100.08435273176585,-96.48435273176585,23,4
2024-04-19 00:00:00,13.07,100.08435273176585,-87.01435273176585,0,4
2024-04-19 01:00:00,12.17,100.08435273176585,-87.91435273176585,1,4
2024-04-19 02:00:00,12.59,100.08435273176585,-87.49435273176584,2,4
2024-04-19 03:00:00,13.75,100.08435273176585,-86.33435273176585,3,4
2024-04-19 04:00:00,9.02,100.08435273176585,-91.06435273176585,4,4
2024-04-19 05:00:00,17.59,100.08435273176585,-82.49435273176584,5,4
2024-04-19 06:00:00,25.73,100.08435273176585,-74.35435273176584,6,4
2024-04-19 07:00:00,35.0,100.08435273176585,-65.08435273176585,7,4
2024-04-19 08:00:00,35.0,100.08435273176585,-65.08435273176585,8,4
2024-04-19 09:00:00,8.6,100.08435273176585,-91.48435273176585,9,4
2024-04-19 10:00:00,3.35,100.08435273176585,-96.73435273176585,10,4
2024-04-19 11:00:00,3.25,100.08435273176585,-96.83435273176585,11,4
2024-04-19 12:00:00,0.6,100.08435273176585,-99.48435273176585,12,4
2024-04-19 13:00:00,0.04,100.08435273176585,-100.04435273176584,13,4
2024-04-19 14:00:00,0.02,100.08435273176585,-100.06435273176585,14,4
2024-04-19 15:00:00,0.0,100.08435273176585,-100.08435273176585,15,4
2024-04-19 16:00:00,0.0,100.08435273176585,-100.08435273176585,16,4
2024-04-19 17:00:00,2.5,100.08435273176585,-97.58435273176585,17,4
2024-04-19 18:00:00,7.62,100.08435273176585,-92.46435273176584,18,4
2024-04-19 19:00:00,21.96,100.08435273176585,-78.12435273176584,19,4
2024-04-19 20:00:00,34.96,100.08435273176585,-65.12435273176584,20,4
2024-04-19 21:00:00,37.52,100.08435273176585,-62.564352731765844,21,4
2024-04-19 22:00:00,35.0,100.08435273176585,-65.08435273176585,22,4
2024-04-19 23:00:00,35.0,100.08435273176585,-65.08435273176585,23,4
2024-04-20 00:00:00,24.69,100.08435273176585,-75.39435273176585,0,4
2024-04-20 01:00:00,10.0,100.08435273176585,-90.08435273176585,1,4
2024-04-20 02:00:00,11.39,100.08435273176585,-88.69435273176585,2,4
2024-04-20 03:00:00,10.0,100.08435273176585,-90.08435273176585,3,4
2024-04-20 04:00:00,9.57,100.08435273176585,-90.51435273176585,4,4
2024-04-20 05:00:00,7.0,100.08435273176585,-93.08435273176585,5,4
2024-04-20 06:00:00,7.54,100.08435273176585,-92.54435273176584,6,4
2024-04-20 07:00:00,8.43,100.08435273176585,-91.65435273176584,7,4
2024-04-20 08:00:00,7.42,100.08435273176585,-92.66435273176585,8,4
2024-04-20 09:00:00,2.1,100.08435273176585,-97.98435273176585,9,4
2024-04-20 10:00:00,0.44,100.08435273176585,-99.64435273176585,10,4
2024-04-20 11:00:00,0.05,100.08435273176585,-100.03435273176585,11,4
2024-04-20 12:00:00,0.0,100.08435273176585,-100.08435273176585,12,4
2024-04-20 13:00:00,0.0,100.08435273176585,-100.08435273176585,13,4
2024-04-20 14:00:00,0.0,100.08435273176585,-100.08435273176585,14,4
2024-04-20 15:00:00,-0.04,100.08435273176585,-100.12435273176585,15,4
2024-04-20 16:00:00,-0.07,100.08435273176585,-100.15435273176584,16,4
2024-04-20 17:00:00,-0.01,100.08435273176585,-100.09435273176585,17,4
2024-04-20 18:00:00,0.04,100.08435273176585,-100.04435273176584,18,4
2024-04-20 19:00:00,3.25,100.08435273176585,-96.83435273176585,19,4
2024-04-20 20:00:00,7.88,100.08435273176585,-92.20435273176585,20,4
2024-04-20 21:00:00,10.0,100.08435273176585,-90.08435273176585,21,4
2024-04-20 22:00:00,8.58,100.08435273176585,-91.50435273176585,22,4
2024-04-20 23:00:00,7.54,100.08435273176585,-92.54435273176584,23,4
2024-04-21 00:00:00,3.25,100.08435273176585,-96.83435273176585,0,4
2024-04-21 01:00:00,3.25,100.08435273176585,-96.83435273176585,1,4
2024-04-21 02:00:00,3.22,100.08435273176585,-96.86435273176585,2,4
2024-04-21 03:00:00,3.25,100.08435273176585,-96.83435273176585,3,4
2024-04-21 04:00:00,3.25,100.08435273176585,-96.83435273176585,4,4
2024-04-21 05:00:00,3.25,100.08435273176585,-96.83435273176585,5,4
2024-04-21 06:00:00,3.6,100.08435273176585,-96.48435273176585,6,4
2024-04-21 07:00:00,7.46,100.08435273176585,-92.62435273176585,7,4
2024-04-21 08:00:00,3.25,100.08435273176585,-96.83435273176585,8,4
2024-04-21 09:00:00,0.44,100.08435273176585,-99.64435273176585,9,4
2024-04-21 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-21 11:00:00,-0.01,100.08435273176585,-100.09435273176585,11,4
2024-04-21 12:00:00,-0.07,100.08435273176585,-100.15435273176584,12,4
2024-04-21 13:00:00,-1.21,100.08435273176585,-101.29435273176584,13,4
2024-04-21 14:00:00,-1.49,100.08435273176585,-101.57435273176584,14,4
2024-04-21 15:00:00,-1.5,100.08435273176585,-101.58435273176585,15,4
2024-04-21 16:00:00,-1.32,100.08435273176585,-101.40435273176584,16,4
2024-04-21 17:00:00,-0.25,100.08435273176585,-100.33435273176585,17,4
2024-04-21 18:00:00,-0.01,100.08435273176585,-100.09435273176585,18,4
2024-04-21 19:00:00,0.44,100.08435273176585,-99.64435273176585,19,4
2024-04-21 20:00:00,3.35,100.08435273176585,-96.73435273176585,20,4
2024-04-21 21:00:00,8.93,100.08435273176585,-91.15435273176584,21,4
2024-04-21 22:00:00,7.46,100.08435273176585,-92.62435273176585,22,4
2024-04-21 23:00:00,3.6,100.08435273176585,-96.48435273176585,23,4
2024-04-22 00:00:00,3.0,100.08435273176585,-97.08435273176585,0,4
2024-04-22 01:00:00,2.0,100.08435273176585,-98.08435273176585,1,4
2024-04-22 02:00:00,1.1,100.08435273176585,-98.98435273176585,2,4
2024-04-22 03:00:00,1.01,100.08435273176585,-99.07435273176584,3,4
2024-04-22 04:00:00,0.49,100.08435273176585,-99.59435273176585,4,4
2024-04-22 05:00:00,1.0,100.08435273176585,-99.08435273176585,5,4
2024-04-22 06:00:00,1.1,100.08435273176585,-98.98435273176585,6,4
2024-04-22 07:00:00,3.25,100.08435273176585,-96.83435273176585,7,4
2024-04-22 08:00:00,1.1,100.08435273176585,-98.98435273176585,8,4
2024-04-22 09:00:00,0.0,100.08435273176585,-100.08435273176585,9,4
2024-04-22 10:00:00,0.0,100.08435273176585,-100.08435273176585,10,4
2024-04-22 11:00:00,-0.01,100.08435273176585,-100.09435273176585,11,4
2024-04-22 12:00:00,-0.03,100.08435273176585,-100.11435273176585,12,4
2024-04-22 13:00:00,-0.05,100.08435273176585,-100.13435273176584,13,4
2024-04-22 14:00:00,-0.1,100.08435273176585,-100.18435273176584,14,4
2024-04-22 15:00:00,-0.25,100.08435273176585,-100.33435273176585,15,4
2024-04-22 16:00:00,-0.3,100.08435273176585,-100.38435273176584,16,4
2024-04-22 17:00:00,-0.1,100.08435273176585,-100.18435273176584,17,4
