datetime;year;month;day;hour;dayofweek;is_weekend;biogas;biomasa;ciclo_combinado;derivados_del_petroleo_o_carbon;energia_residual;eolica_terrestre;fuel;gas_natural_cogeneracion;hidraulica_no_ugh;hidraulica_ugh;hulla_antracita;hulla_sub_bituminosa;nuclear;oceano_y_geotermica;residuos_domesticos_y_similares;residuos_varios;solar_fotovoltaica;solar_termica;subproductos_mineria;termica_no_renovable;total_tipo_produccion;turbinacion_bombeo
2020-05-14 01:00:00;2020;5;14;1;3;0;95.061;413.754;2444.338;359.233;0.0;3488.686;0.0;2616.434;911.045;3444.969;239.433;-37.912;4354.416;0.0;94.439;109.014;0.081;58.184;42.169;0.0;18662.666;29.322
2020-05-14 02:00:00;2020;5;14;2;3;0;96.74;411.329;2338.88;338.205;0.0;4008.35;0.0;2618.044;901.907;2163.547;239.409;-37.696;4354.232;0.001;93.953;105.858;0.09;57.481;41.046;0.0;17764.922;33.546
2020-05-14 03:00:00;2020;5;14;3;3;0;97.103;417.5;2179.181;340.422;0.0;4669.73;0.0;2620.182;891.449;1955.675;239.16;-37.658;4354.733;0.002;95.958;105.538;0.108;56.715;40.971;0.0;18061.197;34.428
2020-05-14 04:00:00;2020;5;14;4;3;0;96.329;418.844;2158.764;339.665;0.0;5237.84;0.0;2628.778;891.768;1940.344;239.616;-37.364;4354.618;0.003;95.738;110.329;0.152;47.828;40.431;0.0;18599.071;35.388
2020-05-14 05:00:00;2020;5;14;5;3;0;96.086;418.773;2296.985;341.324;0.173;5507.24;0.0;2631.564;890.803;2007.332;239.452;-31.124;4355.092;0.005;95.669;109.25;0.246;15.73;41.265;0.0;19051.06;35.195
2020-05-14 06:00:00;2020;5;14;6;3;0;94.472;419.785;2511.734;347.708;0.298;6140.969;0.0;2623.687;888.287;2043.621;239.313;-30.728;4355.834;0.007;90.375;108.066;0.88;0.0;41.11;0.0;19914.335;38.917
2020-05-14 07:00:00;2020;5;14;7;3;0;92.617;415.592;2514.739;360.891;0.283;6650.411;0.0;2646.011;901.132;2356.623;239.632;-30.928;4352.514;0.009;87.58;110.589;61.387;0.001;40.486;0.0;20833.486;33.917
2020-05-14 08:00:00;2020;5;14;8;3;0;94.228;420.357;2637.168;386.316;0.471;6542.157;0.0;2651.246;919.325;3013.096;239.333;-33.28;4351.724;0.008;85.24;110.228;391.265;0.001;40.202;0.0;21873.832;24.747
2020-05-14 09:00:00;2020;5;14;9;3;0;94.514;422.853;2407.155;388.074;0.484;6237.663;0.0;2620.956;918.09;4617.602;239.039;-29.953;4345.281;0.007;86.889;113.712;796.031;0.002;40.112;0.0;23380.347;81.836
2020-05-14 10:00:00;2020;5;14;10;3;0;96.704;429.443;2104.544;389.516;0.189;6062.214;0.0;2646.673;908.236;4900.239;238.785;-29.664;4344.976;0.006;89.265;107.644;1272.972;4.744;40.791;0.0;24043.441;436.164
2020-05-14 11:00:00;2020;5;14;11;3;0;94.385;432.116;1919.091;381.127;0.365;6393.482;0.0;2630.015;920.532;4761.314;238.797;-32.424;4351.62;0.004;89.857;103.434;1751.545;20.434;41.532;0.0;24846.84;749.614
2020-05-14 12:00:00;2020;5;14;12;3;0;94.232;433.511;1701.423;394.805;0.434;7119.425;0.0;2629.189;929.838;4583.306;239.273;-33.03;4350.205;0.003;86.529;101.412;2526.588;32.042;41.145;0.0;25660.057;429.727
2020-05-14 13:00:00;2020;5;14;13;3;0;94.928;436.087;1708.975;403.219;0.269;7393.878;0.0;2617.875;920.834;4398.765;239.126;-29.926;4348.45;0.002;80.196;101.161;2998.545;10.214;41.274;0.0;25982.644;218.772
2020-05-14 14:00:00;2020;5;14;14;3;0;96.038;427.095;1752.834;403.926;0.347;7284.1;0.0;2597.329;931.679;3947.895;238.84;-29.941;4346.779;0.001;79.76;100.761;3062.766;44.146;40.809;0.0;25549.816;224.652
2020-05-14 15:00:00;2020;5;14;15;3;0;97.602;433.447;1609.148;402.098;0.312;7143.173;0.0;2596.818;937.848;2810.512;245.435;-29.714;4347.733;0.0;86.201;104.877;3399.056;40.479;40.926;0.0;24390.539;124.588
2020-05-14 16:00:00;2020;5;14;16;3;0;95.021;438.868;1554.856;403.322;0.302;7311.75;0.0;2596.662;936.577;2674.201;249.129;-29.902;4347.986;0.001;94.622;105.204;3089.046;31.955;41.221;0.0;24064.757;123.936
2020-05-14 17:00:00;2020;5;14;17;3;0;94.78;443.201;1737.219;402.839;0.432;7604.519;0.0;2608.935;948.245;2736.85;249.242;-29.642;4349.139;0.003;95.741;105.766;2477.792;33.896;41.666;0.0;24024.249;123.626
2020-05-14 18:00:00;2020;5;14;18;3;0;94.191;443.315;1783.161;405.76;0.505;7272.225;0.0;2621.41;948.074;2831.993;249.422;-29.631;4348.165;0.01;95.9;107.083;1747.253;45.026;41.703;0.0;23130.843;125.278
2020-05-14 19:00:00;2020;5;14;19;3;0;96.335;430.1;1801.942;407.666;0.588;6770.537;0.0;2638.924;961.21;3256.506;251.971;-29.713;4347.756;0.018;96.27;105.953;1020.756;22.61;41.639;0.0;22381.559;160.491
2020-05-14 20:00:00;2020;5;14;20;3;0;98.684;425.278;1721.19;406.127;0.593;6319.429;0.0;2628.796;1063.403;4424.647;259.421;-29.598;4347.497;0.034;96.039;100.91;267.058;9.636;41.596;0.0;22457.878;277.138
2020-05-14 21:00:00;2020;5;14;21;3;0;98.663;422.773;1550.065;406.442;0.637;6486.866;0.0;2641.636;1068.495;5155.515;259.138;-28.876;4347.859;0.035;95.48;100.578;5.425;0.0;41.799;0.0;23231.452;578.922
2020-05-14 22:00:00;2020;5;14;22;3;0;97.598;418.824;1410.91;406.578;0.195;6987.102;0.0;2633.166;931.19;4577.917;239.564;-29.111;4349.426;0.033;94.493;108.712;0.096;0.0;41.104;0.0;22725.229;457.432
2020-05-14 23:00:00;2020;5;14;23;3;0;95.571;419.283;1836.982;400.935;0.113;7075.164;0.0;2610.366;886.4;3902.243;234.386;-29.179;4348.424;0.031;91.023;112.936;0.095;0.0;40.271;0.0;22104.23;79.186
2020-05-15 00:00:00;2020;5;15;0;4;0;94.328;413.252;1930.595;369.378;0.0;7402.028;0.0;2577.571;875.546;2591.514;234.432;-29.141;4349.189;0.031;95.497;112.317;0.095;0.0;41.009;0.0;21197.823;140.182
2020-05-15 01:00:00;2020;5;15;1;4;0;95.769;412.538;1909.219;365.92;0.0;7415.291;0.0;2569.025;858.447;2356.031;234.829;-29.008;4348.609;0.029;96.282;108.027;0.1;0.0;40.647;0.0;20970.309;188.554
2020-05-15 02:00:00;2020;5;15;2;4;0;95.36;419.458;1773.427;343.426;0.0;7532.559;0.0;2591.431;852.43;2068.481;234.724;-29.16;4351.38;0.031;97.986;108.364;0.143;0.0;41.608;0.0;20663.343;181.695
2020-05-15 03:00:00;2020;5;15;3;4;0;97.331;421.993;1824.552;342.806;0.0;7304.338;0.0;2595.48;852.561;1910.997;234.427;-29.531;4351.709;0.032;95.037;111.141;0.198;0.0;41.168;0.0;20280.751;126.512
2020-05-15 04:00:00;2020;5;15;4;4;0;95.182;427.25;1980.975;350.264;0.0;7125.569;0.0;2596.588;860.296;2088.167;234.362;-30.685;4351.461;0.029;95.253;111.375;0.28;0.0;41.169;0.0;20416.179;88.644
2020-05-15 05:00:00;2020;5;15;5;4;0;93.739;424.311;2149.952;350.132;0.0;6637.471;0.0;2577.37;861.645;2201.942;234.468;-30.606;4351.772;0.03;95.182;114.001;0.518;0.0;41.511;0.0;20124.85;21.412
2020-05-15 06:00:00;2020;5;15;6;4;0;93.289;419.504;2069.184;351.99;0.091;6326.505;0.0;2537.637;874.529;2583.003;234.241;-30.501;4351.131;0.029;95.717;111.879;1.693;0.0;41.889;0.0;20083.389;21.579
2020-05-15 07:00:00;2020;5;15;7;4;0;92.404;413.257;2267.373;371.37;0.407;6129.124;0.0;2559.046;887.085;3194.83;233.706;-31.238;4350.34;0.034;94.678;112.66;189.096;0.003;42.175;0.0;20908.361;2.011
2020-05-15 08:00:00;2020;5;15;8;4;0;93.807;395.484;2355.209;382.14;0.522;5918.576;0.0;2567.946;917.843;3954.229;233.711;-31.873;4352.452;0.036;96.769;109.624;971.706;0.017;41.945;0.0;22541.247;181.104
2020-05-15 09:00:00;2020;5;15;9;4;0;94.871;402.704;1649.762;390.251;0.073;5760.696;0.0;2566.429;923.484;4352.157;233.52;-31.707;4353.543;0.034;90.186;110.538;2074.523;11.538;41.479;0.0;23520.789;496.708
2020-05-15 10:00:00;2020;5;15;10;4;0;95.342;400.949;1613.627;387.084;0.0;5540.69;0.0;2561.51;915.56;4522.703;233.983;-31.379;4353.945;0.033;91.101;108.133;2831.829;137.112;41.313;0.0;24443.723;640.188
2020-05-15 11:00:00;2020;5;15;11;4;0;94.152;396.586;1391.699;377.497;0.0;5917.267;0.0;2550.201;922.142;4455.97;234.117;-31.511;4354.493;0.046;95.322;106.004;3337.491;522.545;41.02;0.0;25327.932;562.891
2020-05-15 12:00:00;2020;5;15;12;4;0;95.437;399.127;1278.191;382.384;0.0;6371.76;0.0;2569.991;921.109;4258.037;235.011;-30.04;4353.739;0.051;94.774;108.665;3576.898;712.661;41.13;0.0;25707.458;338.533
2020-05-15 13:00:00;2020;5;15;13;4;0;96.637;400.149;1203.859;390.094;0.0;6713.605;0.0;2573.867;924.937;4220.783;234.391;-29.399;4357.211;0.055;94.021;106.983;3977.108;715.001;41.286;0.0;26074.4;53.812
2020-05-15 14:00:00;2020;5;15;14;4;0;97.318;403.412;1380.512;393.424;0.0;7165.466;0.0;2581.76;912.343;4153.28;234.474;-29.352;4357.191;0.058;92.71;108.717;3933.479;472.01;41.377;0.0;26297.527;-0.652
2020-05-15 15:00:00;2020;5;15;15;4;0;96.56;430.054;1214.664;393.933;0.0;7617.387;0.0;2558.459;913.639;3670.725;234.858;-29.716;4356.261;0.057;94.832;106.65;3578.595;454.992;42.083;0.0;25733.03;-1.003
2020-05-15 16:00:00;2020;5;15;16;4;0;93.213;428.724;1236.367;393.334;0.0;8225.649;0.0;2552.768;917.553;2618.942;234.509;-37.534;4355.177;0.058;93.722;108.152;3356.023;486.546;41.967;0.0;25103.685;-1.485
2020-05-15 17:00:00;2020;5;15;17;4;0;95.057;410.247;1521.214;393.014;0.0;8694.86;0.0;2545.842;902.797;2690.784;234.712;-39.776;4353.537;0.053;96.741;108.009;2613.95;321.355;41.645;0.0;24982.451;-1.59
2020-05-15 18:00:00;2020;5;15;18;4;0;95.663;411.965;1525.671;395.912;0.0;9177.3;0.0;2531.288;898.638;3089.281;234.558;-39.914;4353.868;0.048;96.451;111.129;1859.034;287.569;41.454;0.0;25068.691;-1.224
2020-05-15 19:00:00;2020;5;15;19;4;0;99.123;413.654;1570.401;400.305;0.0;9224.396;0.0;2530.999;903.915;3479.203;234.783;-43.123;4355.402;0.047;96.677;109.429;1005.878;245.072;41.379;0.0;24685.494;17.954
2020-05-15 20:00:00;2020;5;15;20;4;0;99.987;418.253;1508.051;399.031;0.0;9224.173;0.0;2546.132;923.227;3714.724;234.824;-42.407;4354.633;0.046;96.854;106.018;289.424;156.592;41.591;0.0;24150.203;79.05
2020-05-15 21:00:00;2020;5;15;21;4;0;95.985;416.408;1663.201;397.138;0.0;9175.897;0.0;2541.357;927.427;4721.892;234.613;-28.253;4353.249;0.035;96.461;106.964;8.854;40.419;41.95;0.0;24813.795;20.198
2020-05-15 22:00:00;2020;5;15;22;4;0;92.967;405.288;1783.824;398.796;0.0;9236.474;0.0;2526.657;909.366;4749.433;234.278;92.664;4355.008;0.035;95.959;106.622;0.088;14.001;42.042;0.0;25053.077;9.575
2020-05-15 23:00:00;2020;5;15;23;4;0;94.614;413.181;2086.4;379.244;0.0;9132.049;0.0;2502.431;895.634;4448.991;234.159;149.42;4352.649;0.031;94.462;105.781;0.08;5.585;42.044;0.0;24940.012;3.257
2020-05-16 00:00:00;2020;5;16;0;5;1;93.854;411.565;2297.907;336.042;0.0;8876.359;0.0;2440.956;882.788;2629.715;234.05;153.099;4354.765;0.032;95.156;107.834;0.102;0.0;41.686;0.0;22955.328;-0.582
2020-05-16 01:00:00;2020;5;16;1;5;1;94.536;407.843;2298.813;332.808;0.0;8629.591;0.0;2417.331;861.238;2545.569;234.101;155.516;4357.383;0.029;94.889;107.305;0.132;0.0;41.42;0.0;22576.26;-2.244
2020-05-16 02:00:00;2020;5;16;2;5;1;93.715;408.196;2477.585;332.687;0.0;8347.692;0.0;2401.491;857.364;2449.661;233.771;154.913;4359.937;0.029;95.033;103.489;0.184;0.0;41.419;0.0;22354.243;-2.923
2020-05-16 03:00:00;2020;5;16;3;5;1;93.689;407.759;2561.459;333.735;0.0;8101.521;0.0;2405.375;862.052;2335.571;233.905;156.572;4358.738;0.031;95.046;101.55;0.234;0.0;41.496;0.0;22086.549;-2.184
2020-05-16 04:00:00;2020;5;16;4;5;1;92.049;408.612;2451.732;331.711;0.0;7987.656;0.0;2407.783;862.343;2208.328;233.736;155.604;4360.042;0.025;95.208;104.877;0.261;0.0;41.274;0.0;21738.835;-2.406
2020-05-16 05:00:00;2020;5;16;5;5;1;92.176;407.175;2555.426;329.62;0.0;7654.122;0.0;2429.963;861.734;2107.261;233.611;156.273;4358.808;0.017;94.769;105.914;0.408;0.0;41.24;0.0;21426.148;-2.369
2020-05-16 06:00:00;2020;5;16;6;5;1;92.944;408.966;2568.116;326.186;0.0;7484.588;0.0;2405.526;860.956;2028.329;233.284;156.688;4360.317;0.014;95.189;99.473;1.164;0.0;41.149;0.0;21160.637;-2.252
2020-05-16 07:00:00;2020;5;16;7;5;1;91.21;406.74;2428.878;325.382;0.0;7281.473;0.0;2379.286;859.197;2544.37;233.804;155.644;4360.341;0.015;93.205;102.523;168.372;0.002;41.264;0.0;21469.7;-2.006
2020-05-16 08:00:00;2020;5;16;8;5;1;93.148;406.779;2710.834;325.467;0.0;7026.845;0.0;2378.957;859.411;3081.664;233.998;156.754;4360.278;0.013;94.095;101.537;1054.871;0.01;41.674;0.0;22938.087;11.752
2020-05-16 09:00:00;2020;5;16;9;5;1;92.521;407.801;2286.122;309.294;0.0;6865.531;0.0;2371.038;859.608;3466.22;234.294;156.645;4361.362;0.008;96.296;104.277;2274.645;60.932;41.622;0.0;24009.435;21.219
2020-05-16 10:00:00;2020;5;16;10;5;1;92.69;391.161;1696.815;280.417;0.0;6991.392;0.0;2368.229;858.715;3265.692;234.644;156.86;4359.949;0.008;95.895;104.16;3417.967;358.737;42.002;0.0;24736.497;21.164
2020-05-16 11:00:00;2020;5;16;11;5;1;93.322;393.164;1484.654;280.635;0.0;7271.668;0.0;2368.118;850.625;2935.37;234.473;158.262;4359.562;0.006;94.766;103.056;4335.862;844.641;41.551;0.0;25856.954;7.219
2020-05-16 12:00:00;2020;5;16;12;5;1;95.41;406.604;1642.36;280.168;0.0;7180.107;0.0;2374.189;850.815;2772.765;235.379;156.386;4359.193;0.003;94.727;102.846;4659.22;1096.368;41.036;0.0;26346.16;-1.416
2020-05-16 13:00:00;2020;5;16;13;5;1;93.775;406.485;1851.847;273.84;0.0;7305.649;0.0;2374.775;853.089;2370.814;234.934;158.54;4360.126;0.002;94.92;101.512;4517.768;1090.386;41.092;0.0;26127.845;-1.709
2020-05-16 14:00:00;2020;5;16;14;5;1;93.258;408.926;2312.836;281.606;0.0;7258.837;0.0;2384.422;850.444;2370.039;234.469;158.253;4358.469;0.002;95.568;97.251;4252.759;1146.021;42.021;0.0;26344.141;-1.04
2020-05-16 15:00:00;2020;5;16;15;5;1;94.485;380.79;1803.157;283.154;0.0;7341.452;0.0;2390.256;846.957;2314.583;234.637;158.682;4358.824;0.001;94.238;95.698;4011.892;912.316;42.665;0.0;25362.075;-1.712
2020-05-16 16:00:00;2020;5;16;16;5;1;91.93;379.392;1849.686;284.948;0.0;7587.917;0.0;2396.726;851.976;2396.887;234.753;157.266;4356.263;0.001;92.915;105.199;3734.254;701.569;42.21;0.0;25261.942;-1.95
2020-05-16 17:00:00;2020;5;16;17;5;1;93.979;395.507;2013.477;287.818;0.0;7930.851;0.0;2409.223;856.129;2683.115;204.452;155.823;4357.028;0.001;93.799;106.635;3044.834;780.374;41.336;0.0;25453.145;-1.236
2020-05-16 18:00:00;2020;5;16;18;5;1;97.028;393.553;1828.213;294.394;0.0;8422.223;0.0;2414.907;880.966;2799.967;102.41;158.934;4356.695;0.004;89.972;106.963;2230.645;731.673;41.987;0.0;24949.685;-0.849
2020-05-16 19:00:00;2020;5;16;19;5;1;95.657;394.821;1948.878;293.455;0.0;8720.872;0.0;2424.479;887.927;3456.479;-19.215;158.799;4356.408;0.004;87.2;105.24;1444.449;625.28;41.817;0.0;25480.795;458.245
2020-05-16 20:00:00;2020;5;16;20;5;1;96.121;397.113;1522.544;290.79;0.0;8760.416;0.0;2425.104;896.268;4141.422;-19.054;157.363;4356.625;0.009;87.516;108.555;472.41;443.764;42.303;0.0;25489.907;1310.638
2020-05-16 21:00:00;2020;5;16;21;5;1;94.371;412.62;1796.658;288.113;0.0;8742.204;0.0;2442.923;903.342;4516.548;-19.093;156.851;4355.237;0.015;89.946;108.334;16.615;275.085;42.287;0.0;25620.127;1398.071
2020-05-16 22:00:00;2020;5;16;22;5;1;92.492;410.814;2051.091;292.831;0.0;8780.941;0.0;2449.635;896.294;4416.155;-18.802;156.854;4356.33;0.018;92.724;106.028;0.042;239.948;42.174;0.0;25750.767;1385.198
2020-05-16 23:00:00;2020;5;16;23;5;1;90.751;391.057;2382.41;293.209;0.0;8564.206;0.0;2421.754;892.24;4237.346;-18.628;157.269;4356.153;0.016;85.996;106.827;0.063;189.839;41.024;0.0;25500.722;1309.19
2020-05-17 00:00:00;2020;5;17;0;6;1;90.5;386.607;2638.035;290.974;0.0;8110.88;0.0;2412.82;849.99;2359.504;-18.576;158.456;4355.951;0.014;91.797;104.136;0.086;166.616;40.729;0.0;22274.345;235.826
2020-05-17 01:00:00;2020;5;17;1;6;1;85.757;383.96;2718.231;291.48;0.0;7695.571;0.0;2407.337;834.247;2313.124;-18.7;158.013;4356.045;0.01;85.099;100.91;0.125;152.589;41.242;0.0;21852.857;247.817
2020-05-17 02:00:00;2020;5;17;2;6;1;84.381;394.309;2842.758;291.856;0.0;7242.277;0.0;2392.891;832.75;2253.047;-18.773;157.538;4357.433;0.01;90.975;99.517;0.186;101.046;41.727;0.0;21163.584;-0.344
2020-05-17 03:00:00;2020;5;17;3;6;1;87.232;405.593;2614.34;282.667;0.0;6781.724;0.0;2394.673;825.354;2030.894;-18.82;158.048;4358.513;0.007;94.147;102.286;0.28;78.715;42.191;0.0;20237.09;-0.754
2020-05-17 04:00:00;2020;5;17;4;6;1;89.6;405.987;2683.716;283.646;0.01;6382.52;0.0;2385.029;820.568;2090.375;-18.49;157.882;4359.979;0.006;83.634;103.127;0.396;15.85;41.803;0.0;19885.085;-0.553
2020-05-17 05:00:00;2020;5;17;5;6;1;89.313;403.978;2835.439;287.164;0.0;5687.273;0.0;2388.4;815.883;2205.422;-16.176;157.399;4360.561;0.004;84.747;103.602;0.567;0.0;42.122;0.0;19445.319;-0.379
2020-05-17 06:00:00;2020;5;17;6;6;1;87.736;403.471;2787.643;288.779;0.0;5290.567;0.0;2385.955;817.844;2383.327;-16.129;156.912;4361.315;0.003;82.379;104.025;2.201;0.0;42.106;0.0;19178.063;-0.071
2020-05-17 07:00:00;2020;5;17;7;6;1;86.483;398.756;2808.391;289.131;0.151;4809.719;0.0;2377.387;809.337;2203.103;-15.778;157.14;4360.501;0.001;84.485;104.886;316.172;0.003;42.319;0.0;18831.427;-0.76
2020-05-17 08:00:00;2020;5;17;8;6;1;90.995;385.693;2999.775;289.666;0.0;3991.784;0.0;2367.659;808.547;2146.135;-15.627;158.807;4361.075;0.002;70.533;104.968;1632.469;0.543;42.134;0.0;19434.38;-0.778
2020-05-17 09:00:00;2020;5;17;9;6;1;92.468;398.272;2887.246;289.784;0.0;3478.159;0.0;2358.637;811.323;2255.087;-15.316;157.447;4361.886;0.001;84.892;101.434;3124.164;263.404;40.95;0.0;20704.373;14.535
2020-05-17 10:00:00;2020;5;17;10;6;1;93.737;388.887;2640.591;283.246;0.0;3229.388;0.0;2342.721;797.037;2252.764;-15.253;158.287;4361.517;0.001;85.77;101.97;4342.29;899.035;40.752;0.0;22317.592;314.852
2020-05-17 11:00:00;2020;5;17;11;6;1;92.583;401.293;2688.915;290.651;0.0;3054.03;0.0;2338.958;794.702;2172.391;-14.878;157.899;4361.499;0.0;90.977;101.903;5136.603;1235.034;41.021;0.0;23357.898;414.317
2020-05-17 12:00:00;2020;5;17;12;6;1;92.64;408.467;2341.779;288.873;0.0;2956.543;0.0;2331.469;796.267;2024.171;-14.789;159.508;4360.798;0.001;89.136;97.102;5541.165;1355.338;40.819;0.0;23322.56;453.273
2020-05-17 13:00:00;2020;5;17;13;6;1;91.917;408.652;2107.59;293.448;0.0;2812.534;0.0;2322.591;819.251;2127.996;-14.856;157.167;4359.823;0.0;85.438;95.569;5703.897;1394.575;40.287;0.0;23073.607;267.728
2020-05-17 14:00:00;2020;5;17;14;6;1;90.83;412.82;2066.239;293.197;0.0;2794.3;0.0;2335.374;812.883;2097.246;-14.898;158.021;4359.096;0.0;79.111;95.214;5623.755;1459.718;40.873;0.0;22996.301;292.522
2020-05-17 15:00:00;2020;5;17;15;6;1;88.9;407.706;2134.981;289.649;0.0;2974.966;0.0;2337.63;803.792;2148.131;-14.779;158.326;4368.916;0.0;75.424;96.559;5413.905;1532.017;41.374;0.0;22984.566;127.069
2020-05-17 16:00:00;2020;5;17;16;6;1;87.208;408.144;2344.313;276.3;0.0;3003.358;0.0;2322.102;805.194;1996.257;-14.899;157.721;4397.69;0.001;68.348;96.989;5119.761;1479.099;41.104;0.0;22705.027;116.337
2020-05-17 17:00:00;2020;5;17;17;6;1;91.872;409.031;2593.157;284.941;0.0;3541.096;0.0;2319.348;806.189;2147.078;-14.939;158.046;4426.771;0.0;68.197;97.442;4331.898;1357.373;42.014;0.0;22780.02;120.506
2020-05-17 18:00:00;2020;5;17;18;6;1;92.869;417.453;2180.888;289.481;0.0;4095.665;0.0;2302.735;823.293;2070.823;-14.441;159.249;4454.998;0.0;69.037;94.969;3395.675;1176.412;41.291;0.0;21927.677;277.28
2020-05-17 19:00:00;2020;5;17;19;6;1;92.997;416.839;2259.839;292.237;0.0;4089.995;0.0;2320.559;844.712;2911.908;-14.443;158.99;4486.929;0.0;67.504;92.419;2248.414;1045.94;41.033;0.0;21698.904;343.032
2020-05-17 20:00:00;2020;5;17;20;6;1;90.474;413.459;2371.696;293.793;0.0;4075.189;0.0;2354.114;865.138;3712.131;-15.344;158.77;4516.157;0.0;49.928;91.561;773.802;855.71;41.75;0.0;21110.358;462.03
2020-05-17 21:00:00;2020;5;17;21;6;1;92.696;410.728;2805.432;300.08;0.0;4454.049;0.0;2361.638;923.212;4906.126;-19.658;158.345;4546.77;0.0;51.15;89.887;25.559;572.777;42.594;0.0;22682.707;961.322
2020-05-17 22:00:00;2020;5;17;22;6;1;90.917;418.215;2966.165;300.602;0.0;4698.575;0.0;2380.393;943.82;5018.725;-22.121;158.308;4576.47;0.0;49.804;95.765;0.058;460.832;42.537;0.0;23292.753;1113.688
2020-05-17 23:00:00;2020;5;17;23;6;1;89.35;426.333;2769.395;299.161;0.0;4590.736;0.0;2361.279;841.708;4128.533;-22.616;158.345;4608.301;0.0;58.826;97.168;0.066;448.781;42.465;0.0;21593.847;696.016
2020-05-18 00:00:00;2020;5;18;0;0;0;87.982;432.115;2520.62;304.729;0.0;4394.377;0.0;2350.881;811.213;3221.461;-23.543;157.917;4401.907;0.0;68.873;99.988;0.104;434.028;42.546;0.0;19516.932;211.734
2020-05-18 01:00:00;2020;5;18;1;0;0;88.302;427.86;2522.646;305.091;0.0;4203.614;0.0;2344.397;808.686;2965.028;-23.771;158.942;3997.334;0.0;67.92;103.105;0.167;434.521;41.272;0.0;18509.443;64.329
2020-05-18 02:00:00;2020;5;18;2;0;0;89.702;422.31;2695.906;305.88;0.0;3914.189;0.0;2335.909;806.082;2742.857;-26.514;158.328;3770.158;0.0;62.083;103.338;0.226;423.016;41.105;0.0;17843.968;-0.607
2020-05-18 03:00:00;2020;5;18;3;0;0;91.314;424.693;2661.019;307.176;0.0;3852.522;0.0;2332.346;801.752;2506.303;-29.701;159.004;3741.526;0.0;62.574;103.721;0.32;335.689;40.791;0.0;17390.386;-0.663
2020-05-18 04:00:00;2020;5;18;4;0;0;87.978;427.994;2603.761;306.898;0.0;3909.857;0.0;2331.251;804.113;2340.179;-28.393;158.54;3762.278;0.0;63.483;105.581;0.418;289.243;39.792;0.0;17201.85;-1.123
2020-05-18 05:00:00;2020;5;18;5;0;0;87.768;440.682;2593.784;304.683;0.0;4076.676;0.0;2348.146;809.016;2293.059;15.956;158.388;3790.3;0.0;63.227;104.066;0.611;260.096;40.551;0.0;17386.153;-0.856
2020-05-18 06:00:00;2020;5;18;6;0;0;86.877;450.114;2920.413;313.815;0.0;4057.613;0.0;2395.12;808.855;2671.745;109.575;157.778;3812.736;0.0;62.178;101.132;4.563;211.859;40.656;0.0;18244.793;39.764
2020-05-18 07:00:00;2020;5;18;7;0;0;81.733;447.298;2798.535;339.199;0.0;3990.581;0.0;2467.416;834.465;2899.472;206.664;157.562;3826.704;0.0;61.437;99.584;474.928;93.014;41.13;0.0;18873.152;53.43
2020-05-18 08:00:00;2020;5;18;8;0;0;82.336;453.798;2942.465;373.238;0.0;3451.282;0.0;2613.547;867.509;3140.951;239.675;156.765;3847.708;0.0;61.136;104.231;2247.104;108.902;41.493;0.0;20861.687;129.547
2020-05-18 09:00:00;2020;5;18;9;0;0;83.11;459.519;3100.959;380.17;0.0;2990.939;0.0;2616.453;859.241;3006.296;240.873;157.092;3867.434;0.0;61.292;102.941;4083.857;878.875;41.17;0.0;23026.59;96.369
2020-05-18 10:00:00;2020;5;18;10;0;0;84.12;468.384;2968.848;371.456;0.0;2932.478;0.0;2576.138;871.867;2928.144;240.344;156.931;3904.17;0.0;60.013;101.854;5247.645;1671.182;41.184;0.0;24654.575;29.817
2020-05-18 11:00:00;2020;5;18;11;0;0;83.378;467.663;3099.401;377.17;0.712;2703.638;0.0;2577.487;905.253;2944.312;240.266;157.201;3932.448;0.0;70.524;101.208;6090.691;1821.669;41.233;0.0;25614.0;-0.254
2020-05-18 12:00:00;2020;5;18;12;0;0;84.546;470.142;3352.457;377.09;0.0;2690.688;0.0;2610.262;881.837;2617.283;240.503;156.844;3952.121;0.0;79.142;101.157;6497.95;1957.97;40.77;0.0;26119.532;8.77
2020-05-18 13:00:00;2020;5;18;13;0;0;86.326;473.211;3374.023;379.484;0.131;2987.495;0.0;2642.682;877.133;2451.696;240.892;157.175;3966.372;0.0;81.111;98.903;6683.223;2059.429;41.39;0.0;26681.855;81.179
2020-05-18 14:00:00;2020;5;18;14;0;0;85.551;474.272;3092.958;387.898;0.0;3279.094;0.0;2675.294;884.036;2435.04;241.032;157.464;3962.289;0.0;86.111;96.457;6636.349;2057.197;40.579;0.0;26608.788;17.167
2020-05-18 15:00:00;2020;5;18;15;0;0;85.855;475.249;2582.901;387.204;0.0;3616.524;0.0;2676.963;813.241;2179.509;241.672;158.119;3956.574;0.0;87.598;96.829;6444.21;2033.834;40.372;0.0;25933.213;56.559
2020-05-18 16:00:00;2020;5;18;16;0;0;83.11;463.633;2018.949;380.204;0.0;4328.83;0.0;2671.018;800.01;2037.509;241.434;157.851;3948.557;0.0;86.355;103.214;6102.863;2038.542;40.396;0.0;25555.931;53.456
2020-05-18 17:00:00;2020;5;18;17;0;0;87.344;466.35;2475.1;378.823;0.0;4858.98;0.0;2681.65;803.92;2450.275;240.979;157.931;3950.25;0.0;84.735;109.344;5414.17;1985.335;40.907;0.0;26257.843;71.75
