datetime,Precio_Real,Prediccion_SARIMA,Diferencia_SARIMA,hour,month
2024-06-23 19:00:00,1.0,149.35149888816363,-148.35149888816363,19,6
2024-06-23 20:00:00,35.01,137.3542482253734,-102.3442482253734,20,6
2024-06-23 21:00:00,77.0,114.34289879093035,-37.34289879093035,21,6
2024-06-23 22:00:00,95.62,82.44152209981053,13.178477900189478,22,6
2024-06-23 23:00:00,80.15,84.94131171577538,-4.791311715775379,23,6
2024-06-24 00:00:00,51.8,63.72887354632286,-11.928873546322862,0,6
2024-06-24 01:00:00,43.6,61.50489723087708,-17.904897230877076,1,6
2024-06-24 02:00:00,40.0,63.821683810527134,-23.821683810527134,2,6
2024-06-24 03:00:00,35.4,62.87197025054638,-27.471970250546384,3,6
2024-06-24 04:00:00,35.02,55.642688633686305,-20.622688633686302,4,6
2024-06-24 05:00:00,49.07,53.828411273034476,-4.758411273034476,5,6
2024-06-24 06:00:00,55.03,65.21630181791676,-10.186301817916757,6,6
2024-06-24 07:00:00,70.0,75.50304847338572,-5.503048473385718,7,6
2024-06-24 08:00:00,40.0,89.73285598596101,-49.73285598596101,8,6
2024-06-24 09:00:00,35.02,97.45511604737806,-62.43511604737805,9,6
2024-06-24 10:00:00,35.0,92.33516985113124,-57.33516985113124,10,6
2024-06-24 11:00:00,5.0,81.91495846406099,-76.91495846406099,11,6
2024-06-24 12:00:00,3.6,79.40018486646653,-75.80018486646654,12,6
2024-06-24 13:00:00,5.1,75.50695527023942,-70.40695527023942,13,6
2024-06-24 14:00:00,2.9,76.24107181524005,-73.34107181524004,14,6
2024-06-24 15:00:00,0.0,80.50404086173182,-80.50404086173182,15,6
2024-06-24 16:00:00,0.0,102.6218482377264,-102.6218482377264,16,6
2024-06-24 17:00:00,5.0,131.1361735019496,-126.1361735019496,17,6
2024-06-24 18:00:00,34.8,147.06038649275445,-112.26038649275445,18,6
2024-06-24 19:00:00,35.45,167.7928261962112,-132.3428261962112,19,6
2024-06-24 20:00:00,83.27,146.25049366379494,-62.980493663794945,20,6
2024-06-24 21:00:00,117.33,115.5568875041455,1.7731124958545053,21,6
