datetime,Precio_Real,Prediccion_SARIMAX,Diferencia_SARIMAX,hour,month
2024-07-02 02:00:00,39.69,45.06383770794896,-5.373837707948965,2,7
2024-07-02 03:00:00,38.01,40.4109521988309,-2.4009521988309004,3,7
2024-07-02 04:00:00,37.75,36.23559151499937,1.5144084850006294,4,7
2024-07-02 05:00:00,41.07,35.78054958134613,5.289450418653871,5,7
2024-07-02 06:00:00,55.0,43.614390382498044,11.385609617501956,6,7
2024-07-02 07:00:00,81.82,48.398776262184136,33.42122373781586,7,7
2024-07-02 08:00:00,61.66,46.69497549347689,14.965024506523108,8,7
2024-07-02 09:00:00,45.0,46.3856039072132,-1.385603907213202,9,7
2024-07-02 10:00:00,35.0,43.511847579109286,-8.511847579109286,10,7
2024-07-02 11:00:00,30.9,37.01061188815237,-6.11061188815237,11,7
2024-07-02 12:00:00,26.79,34.884152408438496,-8.094152408438497,12,7
2024-07-02 13:00:00,24.99,29.164980459892032,-4.1749804598920335,13,7
2024-07-02 14:00:00,17.95,28.728877715874553,-10.778877715874554,14,7
2024-07-02 15:00:00,4.0,32.12814893084912,-28.12814893084912,15,7
2024-07-02 16:00:00,4.0,47.45642639864497,-43.45642639864497,16,7
2024-07-02 17:00:00,10.96,68.13403889385566,-57.17403889385566,17,7
2024-07-02 18:00:00,35.0,79.6379937268226,-44.6379937268226,18,7
2024-07-02 19:00:00,37.75,95.7864134434206,-58.0364134434206,19,7
2024-07-02 20:00:00,74.64,96.7458859442047,-22.1058859442047,20,7
2024-07-02 21:00:00,110.41,93.268700666677,17.14129933332299,21,7
2024-07-02 22:00:00,109.45,79.87930345515696,29.570696544843045,22,7
2024-07-02 23:00:00,89.99,72.42848992579059,17.56151007420941,23,7
2024-07-03 00:00:00,94.22,56.87609461456443,37.34390538543557,0,7
2024-07-03 01:00:00,83.79,49.12265304951519,34.66734695048481,1,7
2024-07-03 02:00:00,80.0,47.90803947698738,32.09196052301262,2,7
2024-07-03 03:00:00,72.0,43.39407505721726,28.605924942782742,3,7
2024-07-03 04:00:00,70.8,39.7194759023193,31.080524097680694,4,7
2024-07-03 05:00:00,65.65,39.15206431169568,26.497935688304324,5,7
2024-07-03 06:00:00,85.0,46.61478902351419,38.38521097648581,6,7
2024-07-03 07:00:00,99.77,49.81066373594051,49.95933626405949,7,7
2024-07-03 08:00:00,95.75,47.07954346699325,48.67045653300675,8,7
2024-07-03 09:00:00,76.0,46.29025586829218,29.709744131707822,9,7
2024-07-03 10:00:00,54.08,44.18264561004413,9.897354389955865,10,7
2024-07-03 11:00:00,40.25,37.41348071557676,2.8365192844232396,11,7
2024-07-03 12:00:00,35.0,35.26801491763264,-0.26801491763264096,12,7
2024-07-03 13:00:00,21.34,30.956718399616047,-9.616718399616047,13,7
2024-07-03 14:00:00,14.0,29.601401314423377,-15.601401314423377,14,7
2024-07-03 15:00:00,8.68,33.86640432885152,-25.186404328851523,15,7
2024-07-03 16:00:00,3.6,49.554724176805344,-45.95472417680534,16,7
2024-07-03 17:00:00,12.17,69.96352617175123,-57.793526171751225,17,7
2024-07-03 18:00:00,34.27,81.5718382504647,-47.30183825046469,18,7
2024-07-03 19:00:00,35.02,97.20578580680292,-62.18578580680292,19,7
2024-07-03 20:00:00,89.9,96.44463057925583,-6.5446305792558235,20,7
2024-07-03 21:00:00,107.51,93.6730839503739,13.836916049626112,21,7
2024-07-03 22:00:00,106.49,81.49326451954136,24.99673548045864,22,7
2024-07-03 23:00:00,95.66,73.83529307056867,21.82470692943133,23,7
2024-07-04 00:00:00,94.94,57.45304462492239,37.486955375077606,0,7
2024-07-04 01:00:00,80.0,48.758342881674245,31.241657118325755,1,7
2024-07-04 02:00:00,72.5,46.921123375390664,25.578876624609336,2,7
2024-07-04 03:00:00,83.54,42.23255757107411,41.307442428925896,3,7
2024-07-04 04:00:00,80.0,38.07098952556778,41.92901047443222,4,7
2024-07-04 05:00:00,86.27,36.82951217145619,49.44048782854381,5,7
2024-07-04 06:00:00,96.04,43.88470013648872,52.15529986351129,6,7
2024-07-04 07:00:00,99.88,49.27109594029196,50.60890405970804,7,7
2024-07-04 08:00:00,83.82,47.47236516238403,36.34763483761596,8,7
2024-07-04 09:00:00,40.0,45.57244860047284,-5.572448600472839,9,7
2024-07-04 10:00:00,4.83,42.92691417039593,-38.096914170395934,10,7
2024-07-04 11:00:00,0.0,36.38870153329782,-36.38870153329782,11,7
2024-07-04 12:00:00,0.0,35.035913526345425,-35.035913526345425,12,7
2024-07-04 13:00:00,0.0,31.397455928057322,-31.397455928057322,13,7
2024-07-04 14:00:00,0.0,30.247527919796248,-30.247527919796248,14,7
2024-07-04 15:00:00,-0.82,33.452687120860936,-34.27268712086094,15,7
2024-07-04 16:00:00,-0.82,48.894817497592534,-49.714817497592534,16,7
2024-07-04 17:00:00,0.0,70.21886196057538,-70.21886196057538,17,7
2024-07-04 18:00:00,6.77,82.02139192155323,-75.25139192155324,18,7
2024-07-04 19:00:00,42.38,99.06595156949663,-56.68595156949663,19,7
2024-07-04 20:00:00,86.9,98.13374561879976,-11.233745618799759,20,7
2024-07-04 21:00:00,99.64,95.2475175493955,4.392482450604504,21,7
2024-07-04 22:00:00,98.5,83.13467009473305,15.365329905266947,22,7
2024-07-04 23:00:00,90.0,76.17428557551986,13.82571442448014,23,7
2024-07-05 00:00:00,81.66,58.68774588688216,22.972254113117835,0,7
2024-07-05 01:00:00,81.66,50.2456349547879,31.414365045212094,1,7
2024-07-05 02:00:00,81.42,49.060948881951816,32.359051118048185,2,7
2024-07-05 03:00:00,87.75,44.062125186658164,43.687874813341836,3,7
2024-07-05 04:00:00,88.2,40.20774151684866,47.992258483151346,4,7
2024-07-05 05:00:00,90.01,39.26638579573315,50.743614204266855,5,7
2024-07-05 06:00:00,95.33,46.211969470204366,49.11803052979563,6,7
2024-07-05 07:00:00,104.25,50.54417794490644,53.70582205509356,7,7
2024-07-05 08:00:00,91.43,48.39036175313731,43.039638246862694,8,7
2024-07-05 09:00:00,59.5,48.82174895914966,10.678251040850341,9,7
2024-07-05 10:00:00,35.01,47.319380143564686,-12.309380143564688,10,7
2024-07-05 11:00:00,29.0,41.04571765701817,-12.045717657018173,11,7
2024-07-05 12:00:00,7.44,40.165976292148116,-32.72597629214812,12,7
2024-07-05 13:00:00,3.32,36.06913046981822,-32.74913046981822,13,7
2024-07-05 14:00:00,3.32,35.79264943231674,-32.47264943231674,14,7
2024-07-05 15:00:00,1.23,40.15712544875441,-38.92712544875441,15,7
2024-07-05 16:00:00,3.32,56.482568077178065,-53.162568077178065,16,7
2024-07-05 17:00:00,17.42,76.88223235257958,-59.462232352579576,17,7
2024-07-05 18:00:00,38.0,87.82313393518683,-49.82313393518683,18,7
2024-07-05 19:00:00,63.31,103.38324265816547,-40.07324265816547,19,7
2024-07-05 20:00:00,82.7,102.13412706865358,-19.43412706865358,20,7
2024-07-05 21:00:00,95.0,98.31379197748753,-3.3137919774875257,21,7
2024-07-05 22:00:00,106.33,85.7565425545111,20.5734574454889,22,7
2024-07-05 23:00:00,90.4,78.76238684909583,11.637613150904173,23,7
2024-07-06 00:00:00,101.0,61.47207206746587,39.52792793253413,0,7
2024-07-06 01:00:00,96.96,52.34737954889016,44.612620451109834,1,7
2024-07-06 02:00:00,79.74,50.52065120942786,29.219348790572134,2,7
2024-07-06 03:00:00,71.91,45.06392574877637,26.846074251223627,3,7
2024-07-06 04:00:00,77.25,40.994708895843345,36.255291104156655,4,7
2024-07-06 05:00:00,70.66,40.12541306593382,30.534586934066176,5,7
2024-07-06 06:00:00,70.66,46.80814922617248,23.851850773827515,6,7
2024-07-06 07:00:00,65.5,51.440730682148256,14.059269317851744,7,7
2024-07-06 08:00:00,30.87,49.798777890389445,-18.928777890389444,8,7
2024-07-06 09:00:00,0.0,49.36766717272275,-49.36766717272275,9,7
2024-07-06 10:00:00,0.0,47.5542105701156,-47.5542105701156,10,7
2024-07-06 11:00:00,-0.01,40.99250761235412,-41.002507612354115,11,7
2024-07-06 12:00:00,-0.51,40.223501669423335,-40.73350166942333,12,7
2024-07-06 13:00:00,-0.76,35.23326264800926,-35.99326264800926,13,7
2024-07-06 14:00:00,-0.95,34.46279235602848,-35.41279235602848,14,7
2024-07-06 15:00:00,-1.0,38.15606182347188,-39.15606182347188,15,7
2024-07-06 16:00:00,-1.01,54.47796402397372,-55.48796402397372,16,7
2024-07-06 17:00:00,-1.0,75.52783174554817,-76.52783174554817,17,7
2024-07-06 18:00:00,-0.82,87.4233583591379,-88.24335835913789,18,7
2024-07-06 19:00:00,0.0,104.06866935097406,-104.06866935097406,19,7
2024-07-06 20:00:00,9.23,104.0877620179003,-94.8577620179003,20,7
2024-07-06 21:00:00,41.1,99.78555387274851,-58.68555387274851,21,7
2024-07-06 22:00:00,59.7,86.3201066382193,-26.620106638219298,22,7
2024-07-06 23:00:00,46.89,79.30761673931354,-32.417616739313544,23,7
2024-07-07 00:00:00,56.55,62.169238741998576,-5.619238741998579,0,7
2024-07-07 01:00:00,48.95,53.4801350005707,-4.530135000570695,1,7
2024-07-07 02:00:00,44.16,51.26021408550911,-7.100214085509116,2,7
2024-07-07 03:00:00,44.9,45.580865477521236,-0.6808654775212375,3,7
2024-07-07 04:00:00,44.16,42.14874715343636,2.011252846563636,4,7
2024-07-07 05:00:00,56.55,40.28354771290833,16.266452287091667,5,7
2024-07-07 06:00:00,56.55,45.10304795606881,11.44695204393119,6,7
2024-07-07 07:00:00,56.68,47.74554606630147,8.934453933698528,7,7
2024-07-07 08:00:00,24.87,47.97425213842873,-23.10425213842873,8,7
2024-07-07 09:00:00,-0.01,49.37823591987021,-49.388235919870205,9,7
2024-07-07 10:00:00,-0.51,47.18357347164572,-47.69357347164572,10,7
2024-07-07 11:00:00,-0.78,40.72651839238439,-41.50651839238439,11,7
2024-07-07 12:00:00,-0.66,38.63904165303562,-39.299041653035616,12,7
2024-07-07 13:00:00,-0.02,33.65750863150811,-33.67750863150811,13,7
2024-07-07 14:00:00,-0.78,32.39236533278173,-33.17236533278173,14,7
2024-07-07 15:00:00,-1.0,35.87519154996979,-36.87519154996979,15,7
2024-07-07 16:00:00,-1.01,51.4534750437681,-52.4634750437681,16,7
2024-07-07 17:00:00,0.0,72.39621163822862,-72.39621163822862,17,7
2024-07-07 18:00:00,3.32,84.11996495982322,-80.79996495982323,18,7
2024-07-07 19:00:00,35.94,100.75724840048525,-64.81724840048525,19,7
2024-07-07 20:00:00,59.57,100.90091642429442,-41.33091642429442,20,7
2024-07-07 21:00:00,100.73,97.53659109322469,3.1934089067753177,21,7
2024-07-07 22:00:00,104.58,85.42185008573708,19.15814991426292,22,7
2024-07-07 23:00:00,100.25,78.3155000095093,21.934499990490707,23,7
2024-07-08 00:00:00,98.7,60.47817880702721,38.22182119297279,0,7
2024-07-08 01:00:00,86.66,51.598072056472276,35.06192794352772,1,7
2024-07-08 02:00:00,85.94,49.886033734831074,36.053966265168924,2,7
2024-07-08 03:00:00,85.7,44.506071340880446,41.19392865911956,3,7
2024-07-08 04:00:00,83.43,40.47484034716123,42.95515965283877,4,7
2024-07-08 05:00:00,85.94,39.694087439895355,46.24591256010464,5,7
2024-07-08 06:00:00,89.72,44.78493371329998,44.93506628670002,6,7
2024-07-08 07:00:00,103.21,46.664023528413196,56.5459764715868,7,7
2024-07-08 08:00:00,100.61,45.163085551928624,55.446914448071375,8,7
2024-07-08 09:00:00,78.22,44.86122956650067,33.35877043349933,9,7
2024-07-08 10:00:00,54.6,43.072204659230295,11.527795340769707,10,7
2024-07-08 11:00:00,40.88,35.79179000484583,5.088209995154173,11,7
2024-07-08 12:00:00,35.0,34.01848494582489,0.9815150541751123,12,7
2024-07-08 13:00:00,32.65,29.133113228013368,3.5168867719866306,13,7
2024-07-08 14:00:00,31.98,29.272377012997147,2.7076229870028534,14,7
2024-07-08 15:00:00,35.0,33.06083413922765,1.9391658607723485,15,7
2024-07-08 16:00:00,35.0,48.43546789686595,-13.435467896865951,16,7
2024-07-08 17:00:00,41.99,68.71879762791662,-26.728797627916613,17,7
2024-07-08 18:00:00,44.88,79.6843557048387,-34.80435570483869,18,7
2024-07-08 19:00:00,81.0,96.96783787675093,-15.967837876750934,19,7
2024-07-08 20:00:00,103.21,97.05758165185824,6.152418348141751,20,7
2024-07-08 21:00:00,115.15,94.96103086520381,20.188969134796196,21,7
2024-07-08 22:00:00,109.0,83.00021048310168,25.999789516898318,22,7
2024-07-08 23:00:00,98.01,76.36719167509216,21.642808324907847,23,7
2024-07-09 00:00:00,95.92,57.85752568067498,38.06247431932502,0,7
2024-07-09 01:00:00,72.25,49.12936537747706,23.120634622522942,1,7
2024-07-09 02:00:00,77.0,47.63192687329486,29.36807312670514,2,7
2024-07-09 03:00:00,73.22,42.92782411646637,30.29217588353363,3,7
2024-07-09 04:00:00,66.71,38.99831998805254,27.71168001194745,4,7
2024-07-09 05:00:00,65.5,38.075899408485135,27.424100591514865,5,7
2024-07-09 06:00:00,80.0,44.63244002945106,35.36755997054894,6,7
2024-07-09 07:00:00,101.51,48.408136579171405,53.1018634208286,7,7
2024-07-09 08:00:00,88.33,46.9435329998384,41.386467000161595,8,7
2024-07-09 09:00:00,70.8,45.73798417680673,25.06201582319327,9,7
2024-07-09 10:00:00,46.63,43.60317056883221,3.0268294311677906,10,7
2024-07-09 11:00:00,42.49,37.37426084005798,5.115739159942024,11,7
2024-07-09 12:00:00,33.76,35.15400813137123,-1.3940081313712298,12,7
2024-07-09 13:00:00,22.98,31.413119698906126,-8.433119698906125,13,7
2024-07-09 14:00:00,8.3,30.533749574470818,-22.233749574470817,14,7
2024-07-09 15:00:00,15.59,33.474945726971235,-17.884945726971235,15,7
2024-07-09 16:00:00,29.39,49.53157794893608,-20.14157794893608,16,7
2024-07-09 17:00:00,48.8,70.40286216265693,-21.602862162656933,17,7
2024-07-09 18:00:00,60.7,82.1597872937298,-21.459787293729804,18,7
2024-07-09 19:00:00,84.77,97.49329800052314,-12.723298000523144,19,7
2024-07-09 20:00:00,106.18,97.40524292926281,8.774757070737195,20,7
2024-07-09 21:00:00,120.09,94.30648216192635,25.78351783807365,21,7
2024-07-09 22:00:00,141.94,81.52390934595294,60.41609065404705,22,7
2024-07-09 23:00:00,116.38,74.67879616901058,41.701203830989414,23,7
2024-07-10 00:00:00,107.94,57.01250327971866,50.92749672028134,0,7
2024-07-10 01:00:00,106.81,48.61932692442983,58.190673075570174,1,7
2024-07-10 02:00:00,104.22,46.93426532118799,57.285734678812005,2,7
2024-07-10 03:00:00,102.61,42.16859873588932,60.44140126411068,3,7
2024-07-10 04:00:00,101.92,37.372462046631924,64.54753795336808,4,7
2024-07-10 05:00:00,104.22,35.94340397551994,68.27659602448006,5,7
2024-07-10 06:00:00,101.5,43.42599906239786,58.07400093760214,6,7
2024-07-10 07:00:00,108.43,48.21747882517583,60.212521174824175,7,7
2024-07-10 08:00:00,101.92,46.46290508215734,55.45709491784266,8,7
2024-07-10 09:00:00,94.99,45.71885261934108,49.27114738065892,9,7
2024-07-10 10:00:00,65.0,45.08349349683936,19.91650650316064,10,7
2024-07-10 11:00:00,57.75,38.693077324793606,19.056922675206394,11,7
2024-07-10 12:00:00,57.21,37.058407616160544,20.151592383839457,12,7
2024-07-10 13:00:00,51.1,32.86717977018449,18.23282022981551,13,7
2024-07-10 14:00:00,50.77,32.47508052619286,18.29491947380714,14,7
2024-07-10 15:00:00,45.06,35.97387713126923,9.086122868730776,15,7
2024-07-10 16:00:00,45.06,51.48108945832205,-6.421089458322051,16,7
2024-07-10 17:00:00,52.5,71.07736628662413,-18.577366286624127,17,7
2024-07-10 18:00:00,75.0,81.84154333517833,-6.841543335178329,18,7
2024-07-10 19:00:00,99.58,97.99145722983181,1.5885427701681891,19,7
2024-07-10 20:00:00,105.0,99.01851096719389,5.98148903280611,20,7
2024-07-10 21:00:00,120.18,96.30408425568162,23.87591574431839,21,7
2024-07-10 22:00:00,131.98,83.85966768457286,48.120332315427135,22,7
2024-07-10 23:00:00,111.87,77.01177367377414,34.85822632622586,23,7
2024-07-11 00:00:00,105.0,59.34177520629165,45.65822479370835,0,7
2024-07-11 01:00:00,101.78,49.68032130536367,52.09967869463633,1,7
2024-07-11 02:00:00,101.74,48.11303819625102,53.626961803748976,2,7
2024-07-11 03:00:00,100.0,42.915791950605986,57.084208049394014,3,7
2024-07-11 04:00:00,99.5,38.740635017935105,60.759364982064895,4,7
2024-07-11 05:00:00,99.92,38.54019301750548,61.37980698249452,5,7
2024-07-11 06:00:00,100.0,45.60879641253843,54.39120358746157,6,7
2024-07-11 07:00:00,107.34,50.23996323284223,57.100036767157775,7,7
2024-07-11 08:00:00,100.96,47.715061789647635,53.24493821035236,8,7
2024-07-11 09:00:00,90.69,46.05434332681326,44.63565667318674,9,7
2024-07-11 10:00:00,81.0,43.895598847514805,37.104401152485195,10,7
2024-07-11 11:00:00,68.49,37.341297214422966,31.14870278557703,11,7
2024-07-11 12:00:00,60.0,35.374762072250036,24.625237927749964,12,7
2024-07-11 13:00:00,54.19,31.066112058883558,23.12388794111644,13,7
2024-07-11 14:00:00,52.0,30.66583427338545,21.33416572661455,14,7
2024-07-11 15:00:00,50.98,34.448300773194184,16.531699226805813,15,7
2024-07-11 16:00:00,55.99,50.675747509755034,5.314252490244968,16,7
2024-07-11 17:00:00,57.61,71.84147285484751,-14.23147285484751,17,7
2024-07-11 18:00:00,61.49,82.78701747230616,-21.29701747230616,18,7
2024-07-11 19:00:00,84.19,99.82357563515089,-15.63357563515089,19,7
2024-07-11 20:00:00,101.78,101.51149045346912,0.2685095465308791,20,7
2024-07-11 21:00:00,109.55,99.70914929084702,9.840850709152974,21,7
2024-07-11 22:00:00,111.39,87.31103113478648,24.078968865213525,22,7
2024-07-11 23:00:00,97.15,79.74467514128028,17.405324858719723,23,7
2024-07-12 00:00:00,85.0,61.93371778571781,23.06628221428219,0,7
2024-07-12 01:00:00,71.32,52.84400457243349,18.475995427566502,1,7
2024-07-12 02:00:00,74.44,51.02607187486633,23.413928125133666,2,7
2024-07-12 03:00:00,62.7,45.9104865707103,16.789513429289705,3,7
2024-07-12 04:00:00,56.5,41.74405984310977,14.755940156890233,4,7
2024-07-12 05:00:00,60.3,40.84690256177318,19.45309743822682,5,7
2024-07-12 06:00:00,70.0,47.99478783172813,22.005212168271868,6,7
2024-07-12 07:00:00,75.6,52.07804161041631,23.521958389583688,7,7
2024-07-12 08:00:00,73.72,50.20360113949693,23.516398860503067,8,7
2024-07-12 09:00:00,49.0,48.17930470514723,0.8206952948527686,9,7
2024-07-12 10:00:00,41.75,45.130149352614616,-3.380149352614616,10,7
2024-07-12 11:00:00,41.36,37.753509173026515,3.6064908269734843,11,7
2024-07-12 12:00:00,41.49,36.93018059666161,4.559819403338395,12,7
2024-07-12 13:00:00,41.49,32.461314825223184,9.028685174776818,13,7
2024-07-12 14:00:00,41.1,31.932591656855394,9.167408343144608,14,7
2024-07-12 15:00:00,36.03,35.268836939786546,0.7611630602134554,15,7
2024-07-12 16:00:00,24.45,50.64889452737259,-26.19889452737259,16,7
2024-07-12 17:00:00,38.36,71.89726745678682,-33.53726745678682,17,7
2024-07-12 18:00:00,41.49,84.05004959526804,-42.56004959526803,18,7
2024-07-12 19:00:00,52.2,99.98623516578287,-47.78623516578287,19,7
2024-07-12 20:00:00,75.58,100.58932166517624,-25.009321665176245,20,7
2024-07-12 21:00:00,89.93,98.07301769341687,-8.143017693416866,21,7
2024-07-12 22:00:00,87.0,85.76906051649505,1.2309394835049545,22,7
2024-07-12 23:00:00,79.97,78.65076774408527,1.3192322559147271,23,7
2024-07-13 00:00:00,90.22,61.18897029534937,29.031029704650628,0,7
2024-07-13 01:00:00,86.11,51.7623641264258,34.3476358735742,1,7
2024-07-13 02:00:00,75.9,49.31383567853853,26.586164321461474,2,7
2024-07-13 03:00:00,75.59,45.665281011248915,29.92471898875109,3,7
2024-07-13 04:00:00,79.0,41.422031162782204,37.577968837217796,4,7
2024-07-13 05:00:00,83.61,40.49231201700813,43.11768798299187,5,7
2024-07-13 06:00:00,86.22,48.83985080211657,37.380149197883426,6,7
2024-07-13 07:00:00,86.46,53.53624665739099,32.923753342609004,7,7
2024-07-13 08:00:00,50.01,51.22286428980418,-1.2128642898041804,8,7
2024-07-13 09:00:00,43.99,50.21858673425845,-6.2285867342584496,9,7
2024-07-13 10:00:00,10.0,48.31741857982391,-38.31741857982391,10,7
2024-07-13 11:00:00,3.32,41.258573471942285,-37.938573471942284,11,7
2024-07-13 12:00:00,0.44,39.27342669940134,-38.83342669940134,12,7
2024-07-13 13:00:00,0.44,34.84255290318117,-34.402552903181174,13,7
2024-07-13 14:00:00,0.0,34.1673799221001,-34.1673799221001,14,7
2024-07-13 15:00:00,0.0,37.74690673751646,-37.74690673751646,15,7
2024-07-13 16:00:00,0.0,53.80511644414552,-53.80511644414552,16,7
2024-07-13 17:00:00,0.9,74.39986913316311,-73.4998691331631,17,7
2024-07-13 18:00:00,30.51,86.65618312328411,-56.1461831232841,18,7
2024-07-13 19:00:00,49.38,102.9720966883942,-53.5920966883942,19,7
2024-07-13 20:00:00,75.45,103.34674824933259,-27.89674824933259,20,7
2024-07-13 21:00:00,97.81,100.57409251566462,-2.764092515664615,21,7
2024-07-13 22:00:00,107.48,88.6191207452404,18.86087925475961,22,7
2024-07-13 23:00:00,100.16,81.06239997596123,19.09760002403877,23,7
2024-07-14 00:00:00,107.51,63.65480335885152,43.85519664114849,0,7
2024-07-14 01:00:00,99.22,54.96521553454862,44.25478446545138,1,7
2024-07-14 02:00:00,97.94,52.77733122908036,45.16266877091964,2,7
2024-07-14 03:00:00,96.71,47.387335247778566,49.32266475222143,3,7
2024-07-14 04:00:00,96.71,43.427883130869944,53.28211686913005,4,7
2024-07-14 05:00:00,95.41,41.61403644888928,53.79596355111072,5,7
2024-07-14 06:00:00,96.8,47.032454550044825,49.76754544995517,6,7
2024-07-14 07:00:00,86.32,49.55779138341368,36.762208616586314,7,7
2024-07-14 08:00:00,46.0,48.22722060566918,-2.2272206056691815,8,7
2024-07-14 09:00:00,0.44,48.05102967688263,-47.61102967688263,9,7
2024-07-14 10:00:00,-0.01,47.94691336562516,-47.956913365625155,10,7
2024-07-14 11:00:00,-0.62,41.318855525092076,-41.93885552509207,11,7
2024-07-14 12:00:00,-0.8,39.30156906504547,-40.10156906504547,12,7
2024-07-14 13:00:00,-0.62,34.62958888020954,-35.24958888020954,13,7
2024-07-14 14:00:00,-0.62,34.233698280832854,-34.85369828083285,14,7
2024-07-14 15:00:00,-0.95,37.75550496430318,-38.70550496430318,15,7
2024-07-14 16:00:00,-0.95,53.41144310138131,-54.36144310138131,16,7
2024-07-14 17:00:00,0.0,73.64434139178657,-73.64434139178657,17,7
2024-07-14 18:00:00,9.79,85.02690493957567,-75.23690493957568,18,7
2024-07-14 19:00:00,44.81,100.94436182393396,-56.13436182393396,19,7
2024-07-14 20:00:00,74.57,102.15376534451536,-27.58376534451537,20,7
2024-07-14 21:00:00,99.31,99.1740655843185,0.1359344156815041,21,7
2024-07-14 22:00:00,109.91,85.72951138057599,24.18048861942401,22,7
2024-07-14 23:00:00,97.89,78.77943125513232,19.110568744867678,23,7
2024-07-15 00:00:00,89.61,60.57372298613782,29.036277013862183,0,7
2024-07-15 01:00:00,75.0,52.11914547011759,22.880854529882413,1,7
2024-07-15 02:00:00,60.31,50.75513521026851,9.55486478973149,2,7
2024-07-15 03:00:00,60.31,45.21345808664049,15.09654191335951,3,7
2024-07-15 04:00:00,59.79,40.290232519582204,19.499767480417795,4,7
2024-07-15 05:00:00,59.92,38.26564265527176,21.65435734472824,5,7
2024-07-15 06:00:00,66.56,43.03312764825077,23.526872351749233,6,7
2024-07-15 07:00:00,89.87,45.68330351947799,44.186696480522016,7,7
2024-07-15 08:00:00,82.15,44.45897053033577,37.69102946966424,8,7
2024-07-15 09:00:00,62.01,45.35249529951324,16.65750470048676,9,7
2024-07-15 10:00:00,39.49,44.388003705652096,-4.898003705652094,10,7
2024-07-15 11:00:00,15.84,37.411961557199504,-21.571961557199504,11,7
2024-07-15 12:00:00,6.06,35.36216988470865,-29.30216988470865,12,7
2024-07-15 13:00:00,3.74,30.745000340608296,-27.005000340608298,13,7
2024-07-15 14:00:00,3.9,30.338016328566653,-26.438016328566654,14,7
2024-07-15 15:00:00,7.48,34.21811117879712,-26.738111178797123,15,7
2024-07-15 16:00:00,5.99,50.048927521958824,-44.05892752195882,16,7
2024-07-15 17:00:00,14.0,69.20716128365837,-55.207161283658365,17,7
2024-07-15 18:00:00,40.0,81.81877147812654,-41.818771478126536,18,7
2024-07-15 19:00:00,60.0,97.57474502179385,-37.574745021793845,19,7
2024-07-15 20:00:00,80.0,98.41725977408186,-18.417259774081856,20,7
2024-07-15 21:00:00,108.78,95.13790143423523,13.642098565764769,21,7
2024-07-15 22:00:00,109.37,82.86501393451977,26.50498606548024,22,7
2024-07-15 23:00:00,94.7,76.36014488710703,18.339855112892977,23,7
2024-07-16 00:00:00,105.48,59.02127764666843,46.458722353331574,0,7
2024-07-16 01:00:00,97.15,50.19219672451897,46.957803275481034,1,7
2024-07-16 02:00:00,97.15,48.393364437817084,48.75663556218292,2,7
2024-07-16 03:00:00,97.0,43.36625462089732,53.63374537910268,3,7
2024-07-16 04:00:00,97.15,39.076445595955335,58.07355440404467,4,7
2024-07-16 05:00:00,100.1,37.85038258933776,62.24961741066223,5,7
2024-07-16 06:00:00,98.7,45.69242452271459,53.007575477285414,6,7
2024-07-16 07:00:00,108.0,51.78815592157977,56.21184407842023,7,7
2024-07-16 08:00:00,98.45,51.04632605927049,47.40367394072951,8,7
2024-07-16 09:00:00,86.75,49.81181649294998,36.93818350705002,9,7
2024-07-16 10:00:00,73.28,48.93326137542908,24.346738624570918,10,7
2024-07-16 11:00:00,61.59,43.06627313062818,18.52372686937182,11,7
2024-07-16 12:00:00,61.38,41.406344897064336,19.973655102935666,12,7
2024-07-16 13:00:00,61.38,36.561231123417585,24.818768876582418,13,7
2024-07-16 14:00:00,60.31,35.8562038366637,24.4537961633363,14,7
2024-07-16 15:00:00,59.92,38.487792322473844,21.432207677526158,15,7
2024-07-16 16:00:00,59.79,54.10293974659334,5.687060253406656,16,7
2024-07-16 17:00:00,60.18,74.81157020544967,-14.63157020544967,17,7
2024-07-16 18:00:00,67.77,85.37204443257764,-17.602044432577642,18,7
2024-07-16 19:00:00,94.5,100.59184184429836,-6.091841844298358,19,7
2024-07-16 20:00:00,109.11,100.20439141071057,8.905608589289429,20,7
2024-07-16 21:00:00,125.02,96.94642081229136,28.07357918770863,21,7
2024-07-16 22:00:00,115.0,84.70997822288763,30.290021777112372,22,7
2024-07-16 23:00:00,98.7,76.61468216527518,22.08531783472482,23,7
2024-07-17 00:00:00,101.78,59.27213226399021,42.50786773600979,0,7
2024-07-17 01:00:00,96.02,50.002111207006955,46.01788879299304,1,7
2024-07-17 02:00:00,92.23,48.58155371629046,43.648446283709546,2,7
2024-07-17 03:00:00,94.95,43.51421169576668,51.43578830423332,3,7
2024-07-17 04:00:00,96.25,39.50675800269086,56.74324199730914,4,7
2024-07-17 05:00:00,96.25,38.43792081904449,57.81207918095551,5,7
2024-07-17 06:00:00,107.0,45.89540826260607,61.10459173739393,6,7
2024-07-17 07:00:00,113.22,50.98351643670901,62.23648356329099,7,7
2024-07-17 08:00:00,105.7,49.30202548438533,56.39797451561467,8,7
2024-07-17 09:00:00,97.55,48.43833494836798,49.111665051632016,9,7
2024-07-17 10:00:00,93.65,45.46433846647517,48.185661533524836,10,7
2024-07-17 11:00:00,75.0,38.790718847405714,36.209281152594286,11,7
2024-07-17 12:00:00,71.38,36.50555127381584,34.874448726184156,12,7
