datetime;demand;year;month;day;dayofweek;is_weekend;biogas;biomasa;ciclo_combinado;derivados_del_petroleo_o_carbon;eolica_terrestre;gas_natural_cogeneracion;nuclear;termica_no_renovable;turbinacion_bombeo;price;hour;hidraulica;solar;carbon;residuos;tcc_solar_ponderado;hdd_peninsular_ponderado;cdd_peninsular_ponderado;estres_termico_total;ssrd_solar_ponderado;tp_hidro_ponderado;wind_speed_100m_ponderado;wind_speed_10m_ponderado;wind_shear_ponderado;densidad_aire_eolica;wind_power_density_ponderado;t2m_celsius_solar_ponderado
2021-01-13 18:00:00;38958.17;2021;1;13;2;0;92.711;409.035;6859.107;314.174;6755.928;3245.793;7120.92;2582.786112035604;1345.605;102.03;18;7257.816000000001;405.623;1503.134;242.863;0.025300587;0.510906073730439;0.0;0.510906073730439;10685.202;1.054721e-06;2.9959328;1.9608728;1.5278568;1.2083493;16.24646;5.3230896
2021-01-13 19:00:00;40539.0;2021;1;13;2;0;92.069;435.826;6912.076;315.864;6935.719;3270.184;7122.731;2582.2547964396285;1707.652;109.42;19;8082.447;110.053;1521.672;246.497;0.027866604;0.5833554188720882;0.0;0.5833554188720882;0.0;2.2842755e-06;2.9334157;1.8697866;1.5688505;1.2120724;15.2974615;4.2371216
2021-01-13 20:00:00;41042.0;2021;1;13;2;0;93.668;449.145;6794.33;316.89;7055.745;3282.246;7122.502;2581.7234808436533;1786.495;112.84;20;8247.382;45.989;1527.0990000000002;252.898;0.029220616;0.6285280750598758;0.0;0.6285280750598758;0.0;1.9518845e-06;2.999132;1.8527172;1.6187749;1.2146622;16.383709;3.5657349
2021-01-13 21:00:00;40110.17;2021;1;13;2;0;95.529;452.219;6483.927;316.588;7107.233;3280.817;7123.705;2581.192165247678;1656.778;103.75;21;7715.552;41.075;1521.498;253.638;0.033115763;0.6645650512073189;0.0;0.6645650512073189;0.0;2.5600625e-06;2.958834;1.7837408;1.6587802;1.2171528;15.7643795;2.9884949
2021-01-13 22:00:00;37171.5;2021;1;13;2;0;93.399;458.542;5844.259;313.35;7150.255;3264.824;7125.129;2580.660849651703;733.623;100.44;22;6808.665;18.312;1497.687;254.176;0.0345518;0.6824614470824599;0.0;0.6824614470824599;0.0;2.5223549e-06;3.125748;1.858724;1.6816633;1.2185882;18.607534;2.623108
2021-01-13 23:00:00;33619.33;2021;1;13;2;0;91.193;451.517;4878.886;304.412;7269.408;3220.051;7124.732;2580.129534055728;62.22;85.01;23;5256.472;16.26;1509.933;256.83000000000004;0.038309693;0.6999676891136914;0.0;0.6999676891136914;0.0;2.4200222e-06;3.0366466;1.798132;1.6887785;1.220352;17.085901;2.1341248
2021-01-14 00:00:00;30348.5;2021;1;14;3;0;89.42;439.672;3190.545;289.163;7395.216;3183.123;7130.142;2579.5982184597524;55.027;95.0;0;5296.606;16.223;1502.284;258.934;0.039686248;0.7108576628379524;0.0;0.7108576628379524;0.0;2.662327e-06;2.9750538;1.7443184;1.7055681;1.2212573;16.079096;1.7851257
2021-01-14 01:00:00;28017.17;2021;1;14;3;0;85.914;433.712;2377.698;289.038;7679.264;3164.508;7120.669;2579.066902863777;1.072;70.35;1;4753.267;16.197000000000003;1487.255;258.297;0.048034318;0.7209599514026195;0.0;0.7209599514026195;0.0;3.5501175e-06;2.968734;1.7535596;1.6929759;1.2214538;15.979417;1.5305481
2021-01-14 02:00:00;26685.0;2021;1;14;3;0;85.022;412.23;2314.49;282.163;7582.221;3163.747;7124.905;2578.535587267802;66.233;67.65;2;4634.3150000000005;12.175;1456.654;251.495;0.04639126;0.7386714417953044;0.0;0.7386714417953044;0.0;3.3832766e-06;2.963514;1.7597991;1.684007;1.2223891;15.907447;1.120636
2021-01-14 03:00:00;25985.83;2021;1;14;3;0;86.719;417.652;2201.162;276.373;8019.096;3156.227;7125.982;2578.0042716718267;66.033;62.15;3;4453.772;0.823;1308.001;248.101;0.04775495;0.75236850627698;0.0;0.75236850627698;0.0;2.9588484e-06;2.9315033;1.7242092;1.7002016;1.223545;15.412074;0.6911926
2021-01-14 04:00:00;25759.33;2021;1;14;3;0;87.142;459.07;2205.006;271.505;8388.543;3160.716;7124.071;2577.4729560758515;64.992;60.0;4;4261.294;0.7545999999999999;1363.135;247.609;0.055632044;0.759176048450172;0.0;0.759176048450172;0.0;3.1340473e-06;3.0232942;1.7717009;1.706436;1.2237822;16.908901;0.551239
2021-01-14 05:00:00;26425.33;2021;1;14;3;0;86.463;447.741;2195.713;280.508;8592.762;3153.865;7123.337;2576.941640479876;65.835;60.39;5;4286.498;0.6641999999999999;1391.883;243.954;0.07300813;0.7628701818175614;0.0;0.7628701818175614;0.0;2.5869276e-06;3.1330194;1.8297371;1.7122785;1.2239169;18.819635;0.24578857
2021-01-14 06:00:00;28899.83;2021;1;14;3;0;82.049;433.949;2499.465;292.138;8780.759;3163.85;7123.769;2576.410324883901;40.24;67.65;6;4893.901;0.6398;1374.066;244.159;0.10594308;0.7695795327890664;0.0;0.7695795327890664;0.0;2.9212556e-06;3.160995;1.858172;1.7011315;1.224467;19.336975;0.037506104
2021-01-14 07:00:00;33385.33;2021;1;14;3;0;78.167;438.561;4028.445;310.242;9038.193;3184.305;7120.342;2575.879009287926;227.192;83.22;7;5907.4710000000005;1.2864;1483.287;241.109;0.12778948;0.7736014521215111;0.0;0.7736014521215111;0.0;6.1069936e-06;3.1623619;1.8477858;1.7114332;1.2248523;19.368162;-0.057037354
2021-01-14 08:00:00;37024.5;2021;1;14;3;0;82.123;469.429;4340.448;318.658;9129.536;3210.08;7120.953;2575.3476936919506;468.355;95.0;8;7047.901;82.01100000000001;1446.082;239.792;0.16546448;0.7527199224568903;0.0;0.7527199224568903;28609.402;3.7088146e-06;3.1012883;1.8206865;1.7033621;1.223736;18.250896;0.28640747
2021-01-14 09:00:00;38874.67;2021;1;14;3;0;90.692;465.781;4036.048;321.891;8878.282;3213.8;7124.435;2574.816378095976;239.807;98.13;9;7234.716;1588.187;1441.189;242.358;0.19694014;0.6669507655315101;0.0;0.6669507655315101;413990.6;3.6285346e-06;3.0672092;1.8572718;1.6514596;1.2176584;17.568136;2.1738281
2021-01-14 10:00:00;39870.67;2021;1;14;3;0;93.37;470.316;4196.646;320.606;8466.264;3191.118;7123.73;2574.2850625;9.796;97.0;10;7281.976;3974.148;1420.185;239.636;0.20069788;0.5667236046865582;0.0;0.5667236046865582;974339.6;4.038931e-06;2.9696758;1.9773269;1.5018638;1.2105213;15.851471;4.3236084
2021-01-14 11:00:00;39706.17;2021;1;14;3;0;93.241;468.995;4213.838;322.291;8072.39;3176.489;7123.777;2573.753746904025;-0.825;95.0;11;7107.396;5408.992;1448.163;237.761;0.20337847;0.4874867161270231;0.0;0.4874867161270231;1442344.6;5.554445e-06;3.0139008;2.1501343;1.4017267;1.2037548;16.477634;6.1907043
2021-01-14 12:00:00;39120.5;2021;1;14;3;0;94.199;463.496;3910.697;320.236;8072.887;3187.576;7121.911;2573.2224313080496;-0.739;88.75;12;6760.811;6176.9580000000005;1447.24;234.907;0.20357233;0.4246699581854045;0.0;0.4246699581854045;1740608.6;8.422683e-06;3.1853197;2.3413131;1.3604842;1.1976274;19.353111;7.6488647
2021-01-14 13:00:00;38879.0;2021;1;14;3;0;95.654;483.229;3966.578;323.12;8277.739;3177.663;7124.157;2572.6911157120744;-0.666;88.31;13;6452.168000000001;6411.339999999999;1448.567;231.952;0.23500016;0.3862685767235234;0.0;0.3862685767235234;1829540.4;9.343186e-06;3.4863453;2.5731401;1.3548992;1.1933874;25.284983;8.669952
2021-01-14 14:00:00;37983.17;2021;1;14;3;0;94.445;486.26;3698.408;323.156;8261.046;3193.944;7123.114;2572.159800116099;-0.712;88.75;14;5358.642;6386.712;1444.714;237.425;0.28548148;0.3554002394666895;0.0;0.3554002394666895;1701281.4;1.3222768e-05;3.7413883;2.7120285;1.3795534;1.1904277;31.172482;9.500092
2021-01-14 15:00:00;37020.5;2021;1;14;3;0;91.267;482.453;3573.735;321.216;8757.403;3185.08;7124.759;2571.628484520124;-1.439;82.87;15;5343.495;6003.872;1446.858;234.916;0.323835;0.3479756633751094;0.0;0.3479756633751094;1366275.0;1.7726139e-05;3.9302185;2.7024767;1.4543024;1.1898791;36.117935;9.770111
2021-01-14 16:00:00;36876.67;2021;1;14;3;0;91.407;443.157;3596.09;321.123;9073.247;3188.005;7124.245;2571.0971689241487;-1.677;88.75;16;5781.238;4570.596;1536.1570000000002;238.645;0.3297062;0.3687404267257079;0.0;0.3687404267257079;871162.3;2.0861917e-05;4.06113;2.6070945;1.5577226;1.1919786;39.918957;9.352234
2021-01-14 17:00:00;37217.5;2021;1;14;3;0;93.139;437.563;3914.057;323.247;9427.262;3221.349;7124.253;2570.565853328173;24.312;95.98;17;6754.977;2030.198;1493.998;239.893;0.33401486;0.4356552748940885;0.0;0.4356552748940885;316572.06;2.644228e-05;4.237315;2.6354716;1.6078016;1.1977576;45.56289;7.5046997
2021-01-14 18:00:00;39100.0;2021;1;14;3;0;90.579;437.392;4283.596;324.079;9571.045;3235.635;7125.244;2570.0345377321983;912.349;100.17;18;7184.597;297.608;1511.698;235.863;0.37701073;0.5060139509150758;0.0;0.5060139509150758;11837.677;2.5780371e-05;4.297194;2.5993683;1.6531686;1.2016984;47.67826;5.8246765
2021-01-14 19:00:00;40655.33;2021;1;14;3;0;92.572;440.617;4899.326;321.307;9466.488;3259.642;7127.133;2569.503222136223;1583.52;103.68;19;7455.596;32.744;1522.429;242.486;0.4064929;0.5536436311667785;0.0;0.5536436311667785;0.0;2.9187539e-05;4.349534;2.5608869;1.6984483;1.203544;49.517666;4.996643
2021-01-14 20:00:00;41025.33;2021;1;14;3;0;96.232;437.353;5200.541;326.362;9663.635;3282.658;7127.914;2568.971906540248;1516.676;107.72;20;7331.711999999999;0.471;1522.3200000000002;251.137;0.4060964;0.5751283271238208;0.0;0.5751283271238208;0.0;3.286566e-05;4.385544;2.5319657;1.7320708;1.2047489;50.80856;4.539978
2021-01-14 21:00:00;40046.0;2021;1;14;3;0;95.566;403.093;4975.259;326.121;9569.114;3306.764;7123.641;2568.440590944273;1479.043;102.89;21;6986.531;0.7228;1491.471;253.063;0.42219588;0.6032506941119209;0.0;0.6032506941119209;0.0;2.6768681e-05;4.3775764;2.5235655;1.7346791;1.2064549;50.6037;3.967102
2021-01-14 22:00:00;37160.5;2021;1;14;3;0;95.411;385.56;4286.132;326.936;9632.174;3295.65;7125.527;2567.9092753482973;537.873;99.05;22;6434.041;1.0135999999999998;1489.183;251.813;0.35606062;0.6032628058455884;0.0;0.6032628058455884;0.0;1.997483e-05;4.000053;2.3140717;1.7285779;1.2072226;38.632656;3.8179626
2021-01-14 23:00:00;33677.0;2021;1;14;3;0;98.705;371.232;3992.992;324.665;9402.376;3270.49;7126.218;2567.377959752322;169.422;95.59;23;5543.582;1.1694;1507.428;257.239;0.29370403;0.6184035477926955;0.0;0.6184035477926955;0.0;1.7070473e-05;4.1101174;2.3946044;1.7164077;1.2083733;41.950176;3.4045105
2021-01-15 00:00:00;30607.5;2021;1;15;4;0;89.6;351.587;3165.358;296.25;9078.161;3186.931;7128.388;2566.846644156347;183.761;68.85;0;5163.024;1.4122;1405.929;261.442;0.28335625;0.6298484125873074;0.0;0.6298484125873074;0.0;2.0355845e-05;4.1609073;2.4193547;1.7198418;1.2095271;43.566204;3.0370789
2021-01-15 01:00:00;28279.17;2021;1;15;4;0;88.143;384.225;2744.868;281.779;8930.694;3160.754;7129.295;2566.315328560372;141.444;60.0;1;4721.7390000000005;1.712;1331.4589999999998;261.531;0.27794036;0.6384164956398308;0.0;0.6384164956398308;0.0;1.7490045e-05;4.1974735;2.4409254;1.7196239;1.2100563;44.74448;2.879303
2021-01-15 02:00:00;26963.17;2021;1;15;4;0;85.554;392.158;2589.303;280.931;8962.106;3154.169;7130.198;2565.7840129643964;22.372;55.48;2;4199.867;12.045;1288.771;258.271;0.27010542;0.6528338140342385;0.0;0.6528338140342385;0.0;1.4340234e-05;4.201132;2.473448;1.698492;1.2109485;44.89465;2.5828857
2021-01-15 03:00:00;26332.67;2021;1;15;4;0;85.248;394.565;2773.327;282.129;8743.504;3153.107;7128.543;2565.252697368421;21.883;54.6;3;4051.68;16.616;1280.795;249.599;0.25202703;0.6664090839913115;0.0;0.6664090839913115;0.0;1.46554685e-05;4.17639;2.4680867;1.692157;1.2122887;44.154938;2.1166077
2021-01-15 04:00:00;26047.67;2021;1;15;4;0;86.435;395.774;2956.799;276.91;8781.37;3159.351;7127.091;2564.721381772446;21.843;52.7;4;3988.761;23.049000000000003;1313.187;245.78;0.23251389;0.6766157021047547;0.0;0.6766157021047547;0.0;1.5177828e-05;4.136656;2.4541981;1.6855427;1.2132614;42.941036;1.9035034
2021-01-15 05:00:00;26669.0;2021;1;15;4;0;86.777;406.07;2897.768;281.11;8856.557;3164.691;7127.315;2564.1900661764707;22.305;54.4;5;4185.799;25.22;1362.243;246.679;0.20149428;0.6903126982506365;0.0;0.6903126982506365;0.0;1.7177776e-05;4.0906053;2.409449;1.6977347;1.214382;41.5612;1.5826721
2021-01-15 06:00:00;29152.67;2021;1;15;4;0;83.193;417.163;3031.958;291.593;8653.564;3186.609;7125.955;2563.6587505804955;152.723;62.97;6;5076.335;24.961;1370.698;250.025;0.16842157;0.6929259365424514;0.0;0.6929259365424514;0.0;1.4596653e-05;3.9434178;2.3091927;1.7077041;1.2154167;37.266068;1.3864746
2021-01-15 07:00:00;33583.83;2021;1;15;4;0;82.968;417.852;4429.06;312.909;8828.758;3238.974;7125.516;2563.1274349845203;237.025;77.94;7;6126.2880000000005;26.181;1483.396;254.576;0.16923179;0.6932068890891969;0.0;0.6932068890891969;0.0;1.995818e-05;3.8891327;2.2657726;1.716471;1.2163252;35.774864;1.3369751
2021-01-15 08:00:00;37025.17;2021;1;15;4;0;87.805;406.231;5101.755;308.617;8903.224;3281.334;7124.447;2562.596119388545;626.526;90.04;8;7098.469999999999;106.447;1529.7489999999998;250.837;0.18638465;0.6813245157245547;0.0;0.6813245157245547;28934.945;1.9185794e-05;3.8683286;2.2814014;1.6955931;1.216003;35.194492;1.4660034
2021-01-15 09:00:00;38673.5;2021;1;15;4;0;91.118;407.326;5410.699;317.121;8989.505;3244.301;7126.891;2562.06480379257;848.434;97.76;9;6528.437;1518.443;1509.524;253.814;0.18348865;0.6128221080871299;0.0;0.6128221080871299;411485.22;2.0628599e-05;3.7895796;2.3208382;1.6328496;1.2119932;32.979443;2.9648743
2021-01-15 10:00:00;39678.67;2021;1;15;4;0;90.922;403.674;4350.857;321.263;8736.132;3192.247;7124.551;2561.5334881965946;1084.451;90.69;10;6285.611000000001;3823.726;1529.513;247.508;0.18930636;0.5317752216942608;0.0;0.5317752216942608;952224.25;2.2472635e-05;3.2377508;2.1212142;1.5263667;1.2062624;20.471138;5.291809
2021-01-15 11:00:00;39527.0;2021;1;15;4;0;89.695;400.755;4394.798;319.674;8357.519;3188.294;7126.118;2561.00217260062;790.351;86.97;11;6201.859;5249.892;1538.0169999999998;239.549;0.22846481;0.4521359115606174;0.0;0.4521359115606174;1410209.8;2.12136e-05;3.4116962;2.3837523;1.4312294;1.201146;23.849367;6.9401245
2021-01-15 12:00:00;38861.0;2021;1;15;4;0;92.265;415.972;4278.838;315.236;8220.744;3197.843;7123.133;2560.470857004644;388.924;79.25;12;6572.259;6058.78;1539.396;236.338;0.24025095;0.3979346853448078;0.0;0.3979346853448078;1721904.8;1.5228894e-05;3.6722746;2.6235142;1.399754;1.1963137;29.62242;8.34552
2021-01-15 13:00:00;38600.67;2021;1;15;4;0;94.054;407.491;4241.393;315.247;8448.114;3190.409;7125.36;2559.939541408669;103.342;76.64;13;6679.271;6316.773;1547.063;238.625;0.25833088;0.3628027990926057;0.0;0.3628027990926057;1822521.8;1.3870376e-05;3.860141;2.7619312;1.3976239;1.1926135;34.298824;9.394196
2021-01-15 14:00:00;37611.33;2021;1;15;4;0;95.974;405.077;3919.303;317.911;8576.577;3212.047;7125.892;2559.4082258126937;-0.685;77.14;14;5654.515;6302.445;1541.835;250.389;0.21078658;0.337268243660219;0.0;0.337268243660219;1681159.4;1.2020763e-05;4.0362287;2.8461604;1.4181311;1.1902148;39.131153;10.092468
2021-01-15 15:00:00;36441.67;2021;1;15;4;0;95.169;401.301;3738.11;318.05;8729.577;3246.164;7126.516;2558.8769102167184;-0.676;76.98;15;5552.841;5849.609;1534.199;254.66;0.19234821;0.3269196912879124;0.0;0.3269196912879124;1391796.6;1.082928e-05;4.071266;2.7660556;1.4718671;1.1902083;40.15887;10.254028
2021-01-15 16:00:00;35810.83;2021;1;15;4;0;98.261;402.966;3921.787;319.936;8893.24;3248.15;7125.493;2558.345594620743;174.229;82.0;16;5450.700000000001;4734.389;1526.4070000000002;258.189;0.16323331;0.3424648970831185;0.0;0.3424648970831185;901268.75;8.568948e-06;4.0820084;2.5591846;1.5950426;1.1915652;40.523735;10.030792
2021-01-15 17:00:00;35635.33;2021;1;15;4;0;99.036;412.943;4383.88;321.524;8957.088;3260.417;7126.565;2557.814279024768;244.522;88.22;17;6582.822;2282.788;1525.743;266.822;0.11850698;0.3965102520305663;0.0;0.3965102520305663;336041.5;7.441916e-06;4.2648616;2.5524461;1.6708919;1.1968641;46.422623;8.464508
2021-01-15 18:00:00;37294.5;2021;1;15;4;0;102.611;416.302;4754.312;320.864;9425.722;3274.436;7128.624;2557.2829634287928;357.159;98.02;18;7333.346;326.319;1529.213;269.19;0.10078935;0.4739705575630069;0.0;0.4739705575630069;13542.092;1.1415061e-05;4.3573055;2.5487978;1.7095532;1.2025616;49.74293;6.6582336
2021-01-15 19:00:00;38979.33;2021;1;15;4;0;101.449;414.013;4622.722;320.706;9667.41;3282.598;7130.164;2556.751647832817;505.407;96.01;19;7849.0;31.749;1537.986;272.307;0.11325804;0.5210048109292984;0.0;0.5210048109292984;0.0;1.7272063e-05;4.33627;2.474834;1.7521458;1.2063152;49.178997;5.587311
2021-01-15 20:00:00;39316.5;2021;1;15;4;0;103.423;423.276;4664.332;312.731;9485.659;3300.094;7131.791;2556.2203322368423;441.504;98.02;20;7667.019;20.562;1534.924;272.50300000000004;0.14682825;0.5513264584587887;0.0;0.5513264584587887;0.0;1.6142605e-05;4.183012;2.334433;1.7918749;1.2081608;44.21423;4.926361
2021-01-15 21:00:00;38802.5;2021;1;15;4;0;102.747;424.346;4432.299;309.492;9488.151;3300.148;7128.987;2555.689016640867;438.842;94.29;21;7665.255;20.558;1528.85;272.17499999999995;0.18082799;0.581803424982354;0.0;0.581803424982354;0.0;1.3258583e-05;4.071854;2.2477326;1.8115385;1.2104799;40.860546;4.2269287
2021-01-15 22:00:00;36283.0;2021;1;15;4;0;101.104;420.806;4384.625;308.739;9597.174;3285.332;7124.783;2555.157701044892;415.166;84.12;22;7408.568;20.130000000000003;1529.221;269.117;0.24503452;0.5963554816553369;0.0;0.5963554816553369;0.0;1.2148393e-05;3.771642;2.0893555;1.80517;1.211729;32.506252;3.9187927
2021-01-15 23:00:00;33016.17;2021;1;15;4;0;100.699;421.216;3660.557;304.769;9648.24;3266.914;7126.664;2554.6263854489166;196.904;79.0;23;6078.851000000001;19.868;1397.565;262.981;0.26520327;0.6161950218956918;0.0;0.6161950218956918;0.0;8.127926e-06;3.8209922;2.116527;1.8053123;1.2132177;33.840534;3.6582336
2021-01-16 00:00:00;30432.5;2021;1;16;5;1;93.701;420.767;2757.668;267.808;9706.111;3145.103;7127.587;2554.0950698529414;-0.647;64.37;0;5227.519;20.156;1201.168;256.594;0.22767533;0.6378217303426936;0.0;0.6378217303426936;0.0;5.4768016e-06;3.8468056;2.1419983;1.7958957;1.2143607;34.563557;3.392334
2021-01-16 01:00:00;27975.17;2021;1;16;5;1;92.263;426.85;2106.733;245.251;9730.095;3122.258;7127.646;2553.563754256966;2.063;59.91;1;4633.312;20.532;1014.357;255.644;0.15699181;0.6426853332668543;0.0;0.6426853332668543;0.0;2.8616944e-06;3.8881319;2.1575654;1.8020923;1.2146746;35.698742;3.275299
2021-01-16 02:00:00;26384.5;2021;1;16;5;1;92.582;444.936;2049.27;240.909;9778.499;3117.908;7128.145;2553.032438660991;122.989;55.1;2;3899.965;20.324;921.222;259.606;0.17185709;0.6707010328536853;0.0;0.6707010328536853;0.0;1.5448793e-06;3.828513;2.093023;1.8291786;1.2163124;34.12758;2.8164368
2021-01-16 03:00:00;25558.5;2021;1;16;5;1;93.296;439.353;2140.858;218.871;9760.253;3089.746;7124.178;2552.501123065016;167.356;52.2;3;3805.612;20.354;845.101;260.839;0.17893536;0.690954138757661;0.0;0.690954138757661;0.0;1.2220179e-06;3.679318;1.9694115;1.8682323;1.2181711;30.337532;2.383789
2021-01-16 04:00:00;25028.67;2021;1;16;5;1;93.048;398.856;2168.669;218.521;9712.369;3084.038;7127.486;2551.9698074690405;216.337;52.0;4;3969.762;20.423;844.327;261.875;0.13793673;0.7037263654638082;0.0;0.7037263654638082;0.0;1.3431479e-06;3.5255084;1.8532934;1.9022937;1.2194619;26.717974;2.1079407
2021-01-16 05:00:00;25093.33;2021;1;16;5;1;92.842;406.119;2174.451;220.235;9639.335;3079.751;7125.847;2551.438491873065;216.157;52.0;5;3987.075;20.355;836.406;262.40599999999995;0.15858059;0.7172122006304562;0.0;0.7172122006304562;0.0;1.3499225e-06;3.3362536;1.7163178;1.9438438;1.2209142;22.668999;1.7629395
2021-01-16 06:00:00;25546.17;2021;1;16;5;1;92.371;420.069;2834.941;217.407;9077.785;3077.224;7126.832;2550.90717627709;123.817;53.56;6;4194.452;18.895;866.9359999999999;263.689;0.20165516;0.7316617218311876;0.0;0.7316617218311876;0.0;1.3837764e-06;3.146679;1.5983106;1.9687531;1.2224444;19.043924;1.4686584
2021-01-16 07:00:00;26976.83;2021;1;16;5;1;91.66;428.424;3219.603;230.416;8698.756;3127.644;7127.564;2550.375860681115;-2.383;54.3;7;4314.841;20.774;940.301;264.698;0.205677;0.7430874907877296;0.0;0.7430874907877296;0.0;2.0054633e-06;2.9581892;1.4955626;1.9779776;1.2242261;15.84563;1.2550049
2021-01-16 08:00:00;28579.5;2021;1;16;5;1;90.266;448.174;2999.944;251.426;8013.581;3161.465;7127.876;2549.8445450851395;2.186;61.96;8;4724.164;114.271;1008.197;267.767;0.16105306;0.7417587386444211;0.0;0.7417587386444211;30602.617;1.0716795e-06;2.8085568;1.4124296;1.9884579;1.2242166;13.560569;1.2006531
2021-01-16 09:00:00;31334.17;2021;1;16;5;1;90.982;457.726;3126.775;257.774;7284.021;3165.617;7129.466;2549.3132294891643;245.037;66.69;9;5571.0960000000005;1764.279;1061.605;273.128;0.1121573;0.6606735412497073;0.0;0.6606735412497073;425927.75;1.7359012e-06;2.5092573;1.3200837;1.9008319;1.2183584;9.624555;3.1010742
2021-01-16 10:00:00;33786.67;2021;1;16;5;1;93.156;461.481;2571.723;258.269;6417.054;3169.918;7128.356;2548.781913893189;221.949;70.09;10;5689.648999999999;4383.305;1133.014;274.073;0.059589412;0.5665120682679117;0.0;0.5665120682679117;992839.8;1.4609152e-06;2.1737685;1.289166;1.686182;1.2112647;6.220839;5.3984375
2021-01-16 11:00:00;34207.5;2021;1;16;5;1;93.138;457.907;2547.434;257.969;5600.865;3124.277;7128.309;2548.250598297214;333.219;69.05;11;5578.458;5981.928;1123.225;277.507;0.04941134;0.4668114782543853;0.0;0.4668114782543853;1471588.0;1.1597646e-06;1.9395856;1.3066045;1.4844474;1.2044176;4.3941402;7.450226
2021-01-16 12:00:00;33503.83;2021;1;16;5;1;97.063;450.617;2409.682;258.147;5111.72;3112.875;7126.999;2547.7192827012386;317.327;68.05;12;5435.296;6711.307;1130.826;286.699;0.0648993;0.3932989197783172;0.0;0.3932989197783172;1777765.1;7.767509e-07;1.8776805;1.3319275;1.4097468;1.1977395;3.9645827;9.03418
2021-01-16 13:00:00;33550.17;2021;1;16;5;1;98.089;449.2;2384.049;258.728;4848.155;3111.235;7128.783;2547.1879671052634;2.269;66.69;13;6609.6320000000005;6905.804999999999;1114.714;290.828;0.101268046;0.3403272452997044;0.0;0.3403272452997044;1874304.5;7.523936e-07;1.9772222;1.4306135;1.38208;1.1926473;4.6094437;10.31308
2021-01-16 14:00:00;33153.17;2021;1;16;5;1;100.093;451.233;2161.761;258.152;4879.426;3102.083;7128.07;2546.656651509288;-0.665;67.54;14;6306.212;6893.125;1084.967;286.302;0.13681783;0.3051620374899357;0.0;0.3051620374899357;1747135.8;7.4526406e-07;2.0458684;1.4552102;1.405892;1.1892954;5.092052;11.233276
2021-01-16 15:00:00;31901.17;2021;1;16;5;1;97.403;454.247;1986.21;258.01;4963.785;3081.369;7127.795;2546.125335913313;-0.658;65.5;15;6102.158;6566.451;1061.841;285.534;0.14166272;0.2935666701523587;0.0;0.2935666701523587;1418225.4;7.715675e-07;2.0142148;1.3686771;1.4716507;1.188123;4.854547;11.626678
2021-01-16 16:00:00;30993.67;2021;1;16;5;1;97.369;451.764;2138.503;266.237;5100.51;3087.063;7130.39;2545.5940203173377;-0.654;66.69;16;6000.034000000001;5396.398;1031.018;291.027;0.11827285;0.3178933593444526;0.0;0.3178933593444526;917365.5;8.824751e-07;2.0064242;1.2006727;1.6710833;1.1902972;4.8072166;11.307709
2021-01-16 17:00:00;30677.33;2021;1;16;5;1;96.685;455.043;3043.262;267.519;5169.135;3105.34;7129.948;2545.0627047213625;11.734;70.09;17;6698.807;2572.6620000000003;1061.988;312.789;0.094756015;0.3810897384537384;0.0;0.3810897384537384;348525.56;8.0786646e-07;2.0038538;1.190088;1.6837862;1.1962441;4.8126903;9.653961
2021-01-16 18:00:00;32679.67;2021;1;16;5;1;95.973;453.669;4270.326;267.068;5651.795;3138.376;7129.34;2544.5313891253872;649.91;83.94;18;7430.296;459.17;1125.5030000000002;307.731;0.07579859;0.4641515606781468;0.0;0.4641515606781468;14944.663;8.054073e-07;2.0544503;1.1163042;1.8404037;1.2037512;5.219076;7.5264587
2021-01-16 19:00:00;34609.17;2021;1;16;5;1;98.372;449.421;5185.222;260.492;5909.436;3178.324;7129.991;2544.000073529412;1466.483;88.82;19;7623.364;129.048;1190.143;307.988;0.07610625;0.5259193024830893;0.0;0.5259193024830893;0.0;6.8031386e-07;2.0629272;1.0352421;1.9927003;1.2082754;5.3038063;6.143921
2021-01-16 20:00:00;35342.67;2021;1;16;5;1;98.702;444.914;5206.508;255.783;6015.196;3208.83;7130.126;2543.468757933437;1574.747;93.79;20;7588.911;93.292;1194.421;309.55600000000004;0.06134586;0.5759770375443622;0.0;0.5759770375443622;0.0;4.6357064e-07;2.094155;1.0153133;2.0625703;1.2108781;5.5602837;5.225464
2021-01-16 21:00:00;35594.17;2021;1;16;5;1;99.145;444.239;5230.112;255.84;6185.993;3210.411;7130.162;2542.9374423374616;1508.222;89.03;21;7834.566;62.652;1194.736;299.568;0.04088977;0.6089095163624734;0.0;0.6089095163624734;0.0;4.5460308e-07;2.1487021;1.0430299;2.060058;1.2127832;6.0156403;4.5634155
2021-01-16 22:00:00;34079.33;2021;1;16;5;1;96.733;446.477;4969.198;255.663;6314.028;3209.167;7131.837;2542.4061267414863;837.326;83.67;22;7664.097;59.6;1195.489;303.481;0.035855137;0.6324373818933964;0.0;0.6324373818933964;0.0;5.3355075e-07;2.2137313;1.0971246;2.0177574;1.2141299;6.58582;4.0701294
2021-01-16 23:00:00;31306.33;2021;1;16;5;1;93.189;446.839;4359.597;251.302;6281.505;3185.315;7129.556;2541.874811145511;56.367;70.24;23;6833.391;53.001000000000005;1101.745;305.20899999999995;0.041085538;0.649827079847455;0.0;0.649827079847455;0.0;6.2061906e-07;2.2738674;1.1883093;1.9135315;1.215105;7.1429763;3.6433716
